ids,log2FC_T6_T0,transformed_pval,adjusted_p_values_BC2,adjusted_p_values_bh2,adjusted_p_values_by2
PaChr4g14685-t1_14685,-0.00894547123560695,2.000578907937195,-1.3008851652061049,1.4371528585915212,0.5244331447967562
PaChr2g10010-t1_10010,-0.0009477516424213246,0.2354026767431605,-3.0660613964001393,0.20111033200287445,-0.0
PaChr3g11733-t1_11733,-0.003738237273530981,0.7432238785683647,-2.5582401945749353,0.6398668042984663,-0.0
PaChr1g00649-t1_649,-0.00927325961720178,2.7426040662147333,-0.5588600069285663,1.781560986572824,0.8688412727780588
PaCtg4708g41518-t1_41518,-0.005838659023417613,1.3431136832036124,-1.9583503899396877,1.0592620579839946,0.14654234418922962
PaChr11g05184-t1_5184,-0.005903244887814805,2.026970498811242,-1.274493574332058,1.4473170408804885,0.5345973270857235
PaChr1g01377-t1_1377,-0.005603409956461397,1.0610710566315285,-2.2403930165117716,0.8758825710687729,-0.0
PaChr1g01055-t1_1055,-0.00653864191726844,2.9953387819934956,-0.30612529114980436,1.8965857932832544,0.9838660794884893
PaChr3g12383-t1_12383,-0.007437810499522989,2.4932627735935107,-0.808201299549789,1.664325333339796,0.7516056195450309
PaChr8g21901-t1_21901,0.005131316719494957,0.5118654274679927,-2.7895986456753072,0.44363971147784004,-0.0
PaChr1g00633-t1_633,-0.006970159029735227,2.4930353160606824,-0.8084287570826174,1.664325333339796,0.7516056195450309
PaChr11g06240-t1_6240,-0.002342458157760646,0.9290832473799949,-2.372380825763305,0.7847240889616494,-0.0
PaChr7g20537-t1_20537,-0.006832457584836742,1.0624561868937439,-2.239007886249556,0.8762697051463454,-0.0
PaChr5g16357-t1_16357,-0.003907956606212402,0.895654863359585,-2.405809209783715,0.7591381628381269,-0.0
PaChr6g18868-t1_18868,-0.011112966695789699,2.8744010437448986,-0.4270630293984014,1.8330083585866734,0.9202886447919084
PaCtg2296g36921-t1_36921,-0.004000816035108799,3.1516480711066626,-0.1498160020366375,1.9539797050035803,1.0412599912088152
PaCtg4184g40794-t1_40794,0.010452560420346655,1.2593759183849662,-2.042088154758334,1.0113744501671216,0.09865473637235658
PaChr4g15349-t1_15349,-0.007215713195777395,2.4070702193722853,-0.8943938537710148,1.6267442299330215,0.7140245161382563
PaChr6g18810-t1_18810,0.002543776584742802,0.23222698049927373,-3.069237092644026,0.1988726371644522,-0.0
PaChr1g01445-t1_1445,-0.008884647709985214,1.6464270712910152,-1.6550370018522846,1.2469658894984448,0.3342461757036797
PaChr9g24803-t1_24803,-0.009446409110217555,1.7444041070826106,-1.5570599660606892,1.3060258071457422,0.3933060933509771
PaChr1g00711-t1_711,0.05686345784037153,2.045555980429837,-1.255908092713463,1.455899136327728,0.5431794225329631
PaChr1g00291-t1_291,-0.003828213990866619,0.8259000338924479,-2.4755640392508518,0.7077058044319527,-0.0
PaChr3g12446-t1_12446,-0.00815583260277592,1.7090948858880155,-1.5923691872552843,1.2819841495874174,0.3692644357926524
PaChr5g17661-t1_17661,0.0022394227904650944,0.18083958248093562,-3.1206244906623644,0.15468686387944752,-0.0
PaChr8g23419-t1_23419,-0.010326465187174037,2.341011664638374,-0.9604524085049256,1.5922158076072674,0.6794960938125024
PaChr6g19140-t1_19140,-0.007472858061005887,0.9760870512956601,-2.3253770218476397,0.8160727515528277,-0.0
PaCtg0084g25467-t1_25467,-0.0022317115518300174,0.4768030664338549,-2.824661006709445,0.4135983793554286,-0.0
PaChr2g10893-t1_10893,0.0007997011010776139,0.25041720436606957,-3.05104686877723,0.2136216971615487,-0.0
PaCtg0309g26615-t1_26615,0.018067134394909215,0.9007320350765166,-2.400732038066783,0.7627275137032068,-0.0
PaCtg2099g36331-t1_36331,-0.0036609763152949952,0.6490225779224316,-2.6524414952208684,0.557609354654269,-0.0
PaChr7g21762-t1_21762,-0.003919794217257624,0.9296543443066649,-2.371809728836635,0.7847394224951464,-0.0
PaCtg0980g30962-t1_30962,-0.005359773988893377,0.9585630545844289,-2.342901018558871,0.8037679121614929,-0.0
PaChr2g09869-t1_9869,-0.012416372650932405,3.508366261127038,0.20690218798373794,2.1099921749756816,1.1972724611809165
PaCtg0649g28813-t1_28813,-0.007602707755885472,0.9721942147059205,-2.3292698584373794,0.8128066026359055,-0.0
PaChr2g08987-t1_8987,0.3956501554764317,0.8956580507690519,-2.405806022374248,0.7591381628381269,-0.0
PaChr1g02816-t1_2816,0.0011110245956816272,0.22931044466925155,-3.0721536284740485,0.19696048732994212,-0.0
PaCtg1301g32850-t1_32850,0.005682823607555366,0.6574741054147674,-2.6439899677285323,0.5652568810248413,-0.0
PaCtg1683g34748-t1_34748,-0.004983291239300268,1.0110951917249629,-2.290368881418337,0.8406078101872801,-0.0
PaChr2g09076-t1_9076,0.0009818247398822796,0.0824736518539962,-3.2189904212893037,0.0697058393009521,-0.0
PaChr3g12102-t1_12102,-0.006404557788490363,1.811081109195917,-1.490382963947383,1.3493937425053035,0.43667402871053845
PaChr2g08292-t1_8292,-0.001575595719769496,0.15845688493654358,-3.1430071882067563,0.13620332439463892,-0.0
PaChr6g18670-t1_18670,-0.005843646131378725,1.2560551626780536,-2.045408910465246,1.0095869510638953,0.09686723726913028
PaChr11g06048-t1_6048,-0.006125941801117479,0.7426102493200788,-2.558853823823221,0.6397195351070167,-0.0
PaChr7g21032-t1_21032,-0.007724806907881335,2.153870243742892,-1.147593829400408,1.5056186843749357,0.5928989705801707
PaChr4g14279-t1_14279,0.0008991952211103516,0.10855899529405029,-3.1929050778492494,0.09197663680620337,-0.0
PaChr1g03545-t1_3545,0.016068658570915283,1.4043216428126344,-1.8971424303306657,1.0936402614724723,0.1809205476777072
PaChr3g12064-t1_12064,-0.005830923497827767,0.6863282777095112,-2.6151357954337886,0.5895267163144302,-0.0
PaChr1g01360-t1_1360,-0.005519258143027434,0.6663625647916906,-2.6351015083516094,0.5724872096446266,-0.0
PaChr2g09028-t1_9028,-0.005150050215309202,1.8184187808327716,-1.4830452923105282,1.3532788233962234,0.44055910960145844
PaCtg0124g25656-t1_25656,-0.004710056669082087,0.7870246372150287,-2.514439435928271,0.6770115785366243,-0.0
PaCtg0564g28148-t1_28148,-0.004229396364135133,0.35562161230826156,-2.9458424608350384,0.30773782872714456,-0.0
PaChr8g21848-t1_21848,-0.00460890019040654,2.184562398525435,-1.1169016746178646,1.5195862217355007,0.6068665079407356
PaChr1g02742-t1_2742,-0.0066989525830306275,1.6878947450254749,-1.613569328117825,1.2681997354995178,0.3554800217047526
PaChr9g24194-t1_24194,-0.006071930864553614,2.080916340663861,-1.220547732479439,1.466101909233152,0.553382195438387
PaCtg0555g28078-t1_28078,-0.01154832960646395,1.7818507785197093,-1.5196132946235905,1.329191406428213,0.4164716926334481
PaCtg1027g31269-t1_31269,-0.0073873207206513435,2.130824408536134,-1.170639664607166,1.4958783159477147,0.5831586021529497
PaChr9g25277-t1_25277,-0.0048648658609397296,2.4305303933433637,-0.8709336797999363,1.6378766532571374,0.7251569394623723
PaChr9g25248-t1_25248,-0.0016800625827599665,0.3096572090645082,-2.9918068640787916,0.2658717107903929,-0.0
PaChr1g00040-t1_40,-0.0075420365007428485,1.9850667798459118,-1.316397293297388,1.4302369056401907,0.5175171918454256
PaChr1g02248-t1_2248,0.016498349328110673,1.3694319626234275,-1.9320321105198723,1.0748615974280282,0.1621418836332631
PaChr1g00886-t1_886,0.00549376731988386,0.7449923057220877,-2.556471767421212,0.6413599259076908,-0.0
PaCtg1537g34031-t1_34031,-0.0022257410768787666,0.42448226564821157,-2.8769818074950884,0.36778995400020664,-0.0
PaChr2g09613-t1_9613,-0.005173251302191664,1.8657470999821357,-1.4357169731611643,1.377723587442963,0.46500387364819795
PaChr9g25210-t1_25210,0.0008709001194885298,0.10171069583670636,-3.1997533773065934,0.08602889647280125,-0.0
PaChr5g16765-t1_16765,-0.0035206876776512036,0.9462251183858301,-2.3552389547574695,0.7955174851028394,-0.0
PaChr5g16001-t1_16001,-0.008563278782070735,2.9452205677607086,-0.3562435053825913,1.8690657763432716,0.9563460625485065
PaCtg5920g42703-t1_42703,0.00535811734399176,1.0350224505812005,-2.2664416225620996,0.8577364329125757,-0.0
PaChr6g18671-t1_18671,-0.006187793814127202,1.6095987367020763,-1.6918653364412235,1.2224778206782172,0.3097581068834522
PaChr6g19442-t1_19442,-0.010166594103659717,1.6794975680426447,-1.621966505100655,1.2633947149308569,0.35067500113609185
PaCtg4752g41573-t1_41573,-0.00961918408754783,1.8187610644131518,-1.482703008730148,1.3532788233962234,0.44055910960145844
PaChr1g01021-t1_1021,-0.005118280482920255,0.5095923052100726,-2.791871767933227,0.4421390496539522,-0.0
PaChr3g12832-t1_12832,-0.004308021749687676,1.1878418462520486,-2.113622226891251,0.9662822407754695,0.05356252698070441
PaChr7g21681-t1_21681,-0.006746812803287966,1.0497097907519994,-2.2517542823913006,0.8679559253284178,-0.0
PaCtg1354g33123-t1_33123,-0.0029507461946275343,0.9763416331689067,-2.3251224399743933,0.8160727515528277,-0.0
PaCtg0495g27655-t1_27655,-0.012834817423392098,4.437589436756376,1.1361253636130757,2.4738604754768376,1.5611407616820725
PaCtg0921g30636-t1_30636,-0.008829176463834727,3.6526875374632506,0.3512234643199508,2.157403438303838,1.244683724509073
PaCtg2433g37330-t1_37330,-0.0018769160930071642,0.11084104661539208,-3.190623026527908,0.09403325626060798,-0.0
PaChr3g12357-t1_12357,-0.002866246529709278,1.2371412503570376,-2.0643228227862624,0.9978829860334503,0.08516327223868515
PaChr1g02852-t1_2852,-0.008371800029862974,1.4816334026039621,-1.8198306705393377,1.1438737008815676,0.2311539870868025
PaChr8g22190-t1_22190,-0.0097033524715049,1.4664789136061849,-1.834985159537115,1.1342948678729516,0.2215751540781866
PaChr9g24659-t1_24659,-0.013027930079567944,2.840568712786991,-0.46089536035630907,1.8219965837654575,0.9092768699706923
PaChr9g24871-t1_24871,-0.0005692603747661096,0.063661914231208,-3.2378021589120918,0.054010528555027186,-0.0
PaCtg6157g42843-t1_42843,-0.011731610692186393,1.7471073143775617,-1.554356758765738,1.3071776520932996,0.3944579382985346
PaChr1g00359-t1_359,-0.001569147626384931,0.26524866759705285,-3.036215405546247,0.2262356841841825,-0.0
PaChr6g18410-t1_18410,-0.0037719456177431,0.19436514689058676,-3.107098926252713,0.16636534636863326,-0.0
PaChr5g17442-t1_17442,-0.011918414912742448,3.5976170298566568,0.29615295671335684,2.150135661536597,1.2374159477418323
PaCtg2255g36821-t1_36821,-0.006798645837974029,0.8630438391492541,-2.4384202339940457,0.7353485891426044,-0.0
PaChr12g06914-t1_6914,-0.004191285034259694,0.4480940798543129,-2.853369993288987,0.3891714350093973,-0.0
PaChr1g02238-t1_2238,-0.009936747727784015,1.447508301329014,-1.8539557718142858,1.1228525655237804,0.21013285172901525
PaChr5g17008-t1_17008,0.004052520340621982,0.38303152540042845,-2.918432547742871,0.3310104136997108,-0.0
PaChr11g05970-t1_5970,-0.006389151285146381,1.8583633917670246,-1.4431006813762752,1.3748828276070906,0.4621631138123254
PaChr1g00801-t1_801,-0.0080213729400619,0.9125082503972325,-2.3889558227460674,0.7727115896916685,-0.0
PaChr1g03106-t1_3106,-0.00571466728231389,1.2838650158178304,-2.0175990573254694,1.0240899586808427,0.11137024488607754
PaCtg1811g35245-t1_35245,-0.006478729184726363,1.2444340095658375,-2.0570300635774625,1.0021747803796546,0.08945506658488957
PaCtg0362g26856-t1_26856,-0.006901278502053677,1.9280721855456564,-1.3733918875976434,1.4032887580568045,0.4905690442620395
PaChr2g10813-t1_10813,-0.0040990630207570706,1.946122384327787,-1.3553416888155128,1.4110711582968867,0.49835144450212165
PaChr2g11355-t1_11355,-0.008753490921958618,1.6961300183576034,-1.6053340547856965,1.271460921415004,0.3587412076202391
PaChr2g09247-t1_9247,-0.008650550879569138,1.1806621100692591,-2.1208019630740407,0.9605453447300918,0.047825630935326685
PaChr6g18862-t1_18862,-0.008878217466193175,3.1657904311535288,-0.1356736419897712,1.9588098619416523,1.0460901481468872
PaCtg1013g31179-t1_31179,0.033132809187680204,1.6688090341400064,-1.6326550390032935,1.2567837042858205,0.3440639904910555
PaChr8g23594-t1_23594,-0.008140296619284908,1.5204426760979972,-1.7810213970453026,1.1649393065322662,0.252219592737501
PaCtg0239g26129-t1_26129,-0.002214614779367745,1.4714186288556,-1.8300454442876999,1.137256795812608,0.224537082017843
PaCtg0468g27501-t1_27501,0.0017973744276881846,1.013948839702475,-2.287515233440825,0.8418523622821609,-0.0
PaChr3g14179-t1_14179,-0.008190016298136232,1.6919320601428114,-1.6095320130004884,1.2695638664995843,0.35684415270481923
PaChr3g11796-t1_11796,-0.0025008034663882624,0.17159698775958376,-3.129867085383716,0.1477421289203751,-0.0
PaChr2g09752-t1_9752,0.0030689452408992723,0.20205520830180246,-3.0994088648414975,0.17289697956058908,-0.0
PaCtg0457g27367-t1_27367,-0.007237605954827751,3.346668805001206,0.04520473185790598,2.040839926455456,1.1281202126606908
PaChr11g05674-t1_5674,-0.01199170997853912,0.984059997116403,-2.3174040760268966,0.8224750103743398,-0.0
PaCtg3213g39119-t1_39119,-0.017133294364217143,2.792641911315766,-0.5088221618275339,1.7922078338364473,0.8794881200416822
PaCtg2065g36189-t1_36189,-0.012529863327846658,2.6343651966084285,-0.6670988765348714,1.7244801051479386,0.8117603913531735
PaCtg1494g33831-t1_33831,0.0033103605127879463,0.3749494285496209,-2.926514644593679,0.323905357715215,-0.0
PaChr10g04469-t1_4469,-0.00656967774036847,1.287558702224246,-2.013905370919054,1.0262094536979927,0.11348973990322755
PaCtg1501g33859-t1_33859,-0.013195411302037871,1.3777554242287904,-1.9237086489145094,1.0814718635892708,0.1687521497945058
PaCtg1584g34287-t1_34287,-0.00670659626180822,1.1071045704947007,-2.194359502648599,0.9104689010050563,-0.0
PaChr6g18685-t1_18685,0.036021945067573405,0.2554777086638951,-3.0459863644794045,0.21763180958596864,-0.0
PaChr4g14658-t1_14658,-0.006424137148705479,2.265442337567853,-1.0360217355754469,1.563861336498241,0.651141622703476
PaChr5g16011-t1_16011,0.03235998301480268,1.5483104225126778,-1.753153650630622,1.1818495008230328,0.2691297870282677
PaCtg1221g32370-t1_32370,-0.004505213183039259,0.7474389564298096,-2.55402511671349,0.6432554414121291,-0.0
PaChr5g17511-t1_17511,-0.004544339947272418,0.5754212641120707,-2.726042809031229,0.4971934640717684,-0.0
PaCtg0278g26360-t1_26360,-0.0007359738229460233,0.08333691072295393,-3.218127162420346,0.07034563817943665,-0.0
PaChr7g20786-t1_20786,-0.0042240498699918335,1.2898528312359392,-2.0116112419073606,1.0278028772687764,0.11508316347401137
PaCtg2888g38408-t1_38408,-0.007180652364392434,2.1748440683763786,-1.1266200047669213,1.5118692521877162,0.5991495383929512
PaCtg1205g32285-t1_32285,-0.0073816666448576875,0.8398598602072778,-2.461604212936022,0.7176602514030033,-0.0
PaCtg0527g27861-t1_27861,-0.003740987485061674,0.3030986695758065,-2.9983654035674934,0.26051122580463804,-0.0
PaChr1g01493-t1_1493,-0.007906443605313857,1.063605806540333,-2.237858266602967,0.8769170550633116,-0.0
PaCtg1650g34601-t1_34601,-0.0076427061701510165,0.9435521132839493,-2.3579119598593503,0.7940704355981235,-0.0
PaChr2g08895-t1_8895,-0.011435874681606575,2.294222827731577,-1.0072412454117226,1.5759575285569,0.6632378147621351
PaChr5g17227-t1_17227,-0.010648499448923014,2.367454818471107,-0.9340092546721929,1.608816172286987,0.6960964584922219
PaChr9g24378-t1_24378,-0.007651054895121801,0.6566250576644346,-2.644839015478865,0.5646759990637658,-0.0
PaChr8g21867-t1_21867,-0.007119539829440868,0.689144874253875,-2.6123191988894248,0.5915292648568099,-0.0
PaChr7g21660-t1_21660,-0.006025189010101999,1.9616701227405906,-1.3397939504027092,1.4184241352888238,0.5057044214940588
PaCtg3512g39728-t1_39728,-0.01059078520957983,3.21001132157723,-0.09145275156606994,1.9614083061761867,1.0486885923814215
PaChr2g08960-t1_8960,-0.004935294910248153,1.4841500204941405,-1.8173140526491594,1.1438737008815676,0.2311539870868025
PaChr11g06094-t1_6094,-0.006392465555707864,1.6892314198297564,-1.6122326533135434,1.2681997354995178,0.3554800217047526
PaChr6g19070-t1_19070,-0.008847186584079753,1.2692683798209057,-2.032195693322394,1.0157230720892565,0.1030033582944915
PaCtg3277g39253-t1_39253,-0.006158705174277685,1.2421091403887061,-2.059354932754594,1.001342907599018,0.08862319380425289
PaChr2g09072-t1_9072,-0.007763489063336222,0.6662094557898279,-2.635254617353472,0.5724872096446266,-0.0
PaChr2g09210-t1_9210,-0.012974858119612045,1.3697890780864574,-1.9316749950568424,1.0748615974280282,0.1621418836332631
PaChr12g07926-t1_7926,-0.014950283793922861,1.8475830783095981,-1.453880994833702,1.3702448390828472,0.4575251252880821
PaCtg0495g27656-t1_27656,-0.002566016597283528,0.7032451875420942,-2.598218885601206,0.6042694314588878,-0.0
PaChr2g10827-t1_10827,-0.009569943288415785,1.473161994084445,-1.828302079058855,1.1383089076230795,0.22558919382831447
PaChr1g02759-t1_2759,0.004860513042295813,0.43229105226721953,-2.8691730208760804,0.3753514906940035,-0.0
PaCtg1187g32195-t1_32195,-0.018268496738136526,2.0099770241001242,-1.2914870490431758,1.4425122374952113,0.5297925237004462
PaChr1g01030-t1_1030,-0.00798864917809139,2.1682014372655085,-1.1332626358777913,1.5104486127650727,0.5977288989703077
PaCtg5444g42327-t1_42327,-0.006848150365496543,1.141175260125581,-2.160288813017719,0.9349192920143525,0.022199578219587415
PaChr1g01176-t1_1176,0.017688575869411406,1.6074478367076013,-1.6940162364356985,1.2213835987765713,0.30866388498180625
PaChr2g11323-t1_11323,0.03069168336887955,0.9462261994292132,-2.3552378737140867,0.7955174851028394,-0.0
PaChr12g06820-t1_6820,-0.006268154036270026,1.757120548063786,-1.544343525079514,1.313591739639915,0.40087202584515
PaChr5g16993-t1_16993,-0.0021508806613545284,0.1655661168211071,-3.135897956322193,0.14216937456646983,-0.0
PaChr1g03082-t1_3082,-0.0005415987129509468,0.06447952000051231,-3.2369845531427877,0.05438429730879514,-0.0
PaChr5g15648-t1_15648,-0.009899581891471153,1.936386641977334,-1.365077431165966,1.4065100497152894,0.4937903359205244
PaCtg0977g30953-t1_30953,-0.002226372948310106,0.6822683678107739,-2.619195705332526,0.5865498356101362,-0.0
PaChr8g22826-t1_22826,-0.005879751950206036,2.3614353306908855,-0.9400287424524143,1.606121254862003,0.693401541067238
PaChr8g21872-t1_21872,-0.010448253909580542,1.6045653465947358,-1.696898726548564,1.2206067830039826,0.3078870692092176
PaChr11g05562-t1_5562,-0.00999688938556375,2.621396678792474,-0.6800673943508259,1.720891363928638,0.808171650133873
PaChr5g18221-t1_18221,-0.011324407383819826,1.1643749658296112,-2.1370891073136886,0.9518187755637992,0.03909906176903418
PaChr9g23960-t1_23960,-0.00641212778847527,1.1782759792164914,-2.1231880939268084,0.9588788403583046,0.04615912656353951
PaChr7g21008-t1_21008,0.001493642736676196,0.2022205799862334,-3.0992434931570663,0.17289697956058908,-0.0
PaCtg5171g42069-t1_42069,-0.0024725347767679375,0.3794201148968741,-2.9220439582464257,0.3281319898374993,-0.0
PaChr8g23444-t1_23444,-0.010896579812319222,1.4832278808799233,-1.8182361922633765,1.1438737008815676,0.2311539870868025
PaChr1g01594-t1_1594,-0.016618535068092914,2.2055057233629873,-1.0959583497803125,1.5301106271743423,0.6173909133795772
PaCtg1882g35456-t1_35456,-0.005987302106092887,0.879590690951224,-2.421873382192076,0.7466676039119629,-0.0
PaChr1g01302-t1_1302,-0.00021420365707601276,0.016296875347124505,-3.2851671977961754,0.014775702226591695,-0.0
PaChr2g09500-t1_9500,-0.005295552366602158,0.64539089084406,-2.65607318229924,0.5549836553045437,-0.0
PaChr2g08391-t1_8391,-0.008920180281500514,3.4367706781746348,0.1353066050313348,2.0797892771815034,1.1670695633867383
PaChr3g12803-t1_12803,-0.007575224184599939,2.1546216835274037,-1.1468423896158961,1.5056186843749357,0.5928989705801707
PaChr6g19318-t1_19318,-0.011018038497228776,1.436131216866976,-1.8653328562763238,1.1155790815005198,0.2028593677057547
PaChr2g09942-t1_9942,-0.01204181492658443,1.6669832575100227,-1.634480815633277,1.256498781356412,0.34377906756164683
PaChr9g24284-t1_24284,0.0018497781728372138,0.08799928237072087,-3.213464790772579,0.07456074461578378,-0.0
PaChr1g00163-t1_163,-0.007349187026979604,0.7261462593235054,-2.5753178138197943,0.6249853691617905,-0.0
PaChr2g08127-t1_8127,-0.019101039272226283,1.9906637655711452,-1.3108003075721546,1.432709457156275,0.51998974336151
PaChr1g03645-t1_3645,-0.0025650371464060375,0.25305683495448705,-3.0484072381888128,0.21570191811699554,-0.0
PaChr1g00308-t1_308,-0.0029161161571015187,0.5178886592970502,-2.7835754138462496,0.4484036129852546,-0.0
PaChr9g24173-t1_24173,-0.005108710239115562,0.9341138061924926,-2.3673502669508073,0.787681961840163,-0.0
PaChr4g15094-t1_15094,-0.0061632007868512775,1.530485362503324,-1.770978710639976,1.1715253955281049,0.2588056817333397
PaChr5g16928-t1_16928,-0.008640143941605859,0.9489489046072038,-2.352515168536096,0.797319528179689,-0.0
PaChr10g04131-t1_4131,-0.007118096635693799,0.6081220300321507,-2.693342043111149,0.5236151642499478,-0.0
PaChr12g06984-t1_6984,-0.003502667928515198,2.6216454255810016,-0.6798186475622982,1.720891363928638,0.808171650133873
PaChr1g03424-t1_3424,0.09467048311647598,1.2985173697602734,-2.0029467033830266,1.0340811763727484,0.1213614625779834
PaChr8g21928-t1_21928,0.02390753316553838,1.012270061117493,-2.2891940120258067,0.841158884656672,-0.0
PaChr6g19724-t1_19724,-0.01095425911044368,1.703740892489144,-1.5977231806541559,1.2784946599374865,0.36577494614272127
PaChr7g21069-t1_21069,-0.004254496407934484,0.31802213006243785,-2.983441943080862,0.2727945901250609,-0.0
PaCtg3231g39149-t1_39149,-0.008527665395282453,0.5593264970046126,-2.742137576138687,0.48471999415003625,-0.0
PaChr8g22168-t1_22168,-0.010340393654778941,2.19499277014229,-1.1064713030010098,1.5249724660121622,0.6122527522173972
PaChr3g12564-t1_12564,-0.013800342913290721,1.4637359108751977,-1.837728162268102,1.1330834486044157,0.22036373480965063
PaCtg0434g27223-t1_27223,-0.006117982641246875,1.3835898204668262,-1.9178742526764736,1.0842918090800342,0.17157209528526898
PaCtg1276g32695-t1_32695,-0.009188537299266778,1.8631582321344875,-1.4383058410088123,1.3762792058392088,0.46355949204444374
PaCtg1492g33817-t1_33817,-0.008218905194979413,1.628975504069338,-1.6724885690739617,1.2370674601672136,0.32434774637244856
PaChr8g21949-t1_21949,-0.007392898236027546,4.2149943744123375,0.9135303012690379,2.4048919951033105,1.4921722813085454
PaChr10g04838-t1_4838,-0.008970394569144809,1.6950805539761353,-1.6063835191671645,1.271027279286065,0.35830756549129994
PaChr9g24644-t1_24644,-0.01258639937762899,1.8107517211918456,-1.4907123519514542,1.3493937425053035,0.43667402871053845
PaChr4g15523-t1_15523,-0.01046168303217853,1.4872533663753285,-1.8142107067679714,1.1457841315604447,0.23306441776567965
PaChr6g19405-t1_19405,-0.014212833561774624,1.623404951814567,-1.6780591213287328,1.2336310374251283,0.3209113236303632
PaChr12g07339-t1_7339,-0.010909677640824733,1.7499454658695928,-1.551518607273707,1.3094180134263866,0.39669829963162156
PaChr10g04841-t1_4841,-0.0010501941986707196,0.09887958203610331,-3.2025844911071966,0.08364736292135644,-0.0
PaCtg3941g40437-t1_40437,-0.014371562724065609,1.9607147831028733,-1.3407492900404265,1.4184241352888238,0.5057044214940588
PaChr2g08654-t1_8654,-0.00976918959693712,0.8618234311947058,-2.439640641948594,0.734709955530786,-0.0
PaChr12g07265-t1_7265,0.03244516925414714,1.0119972029384317,-2.289466870204868,0.841158884656672,-0.0
PaCtg3137g38942-t1_38942,-0.0019197301320844707,0.08834824799654314,-3.213115825146757,0.07467275122653715,-0.0
PaCtg2524g37548-t1_37548,0.007577848395518574,0.3564585720655413,-2.9450055010777585,0.30809008477127303,-0.0
PaChr4g14333-t1_14333,-0.013172949352955887,1.8568029652085216,-1.4446611079347782,1.3748828276070906,0.4621631138123254
PaChr9g25204-t1_25204,-0.010129416255104043,3.202947783439648,-0.09851628970365223,1.9614083061761867,1.0486885923814215
PaChr7g21289-t1_21289,-0.011437800499223539,1.667826758628206,-1.6336373145150938,1.2567837042858205,0.3440639904910555
PaChr1g02766-t1_2766,0.006477452495301406,0.9991684285300956,-2.302295644613204,0.8334728699546181,-0.0
PaChr6g19725-t1_19725,-0.008993807227917336,1.9109713340875538,-1.390492739055746,1.3989432539042461,0.48622354010948104
PaChr1g03305-t1_3305,-0.00899257739235784,0.7909780646169355,-2.5104860085263643,0.6798456896439272,-0.0
PaChr7g21398-t1_21398,-0.0013480713768717274,0.45362458757716706,-2.8478394855661326,0.3937069950304157,-0.0
PaChr2g08864-t1_8864,-0.0018906640043239258,0.3169621059437822,-2.9845019671995177,0.27211295520752943,-0.0
PaChr10g04434-t1_4434,-0.0063784191033894,1.2036655725564598,-2.09779850058684,0.9762861884414038,0.06356647464663873
PaChr3g12068-t1_12068,-0.01769430578776641,3.7031558467567223,0.40169177361342234,2.16324317952197,1.2505234657272053
PaChr5g17634-t1_17634,-0.006579530932180138,0.5653654938589864,-2.7360985792843135,0.4889521168537354,-0.0
PaCtg1543g34052-t1_34052,-0.0007121248667098221,0.04400829210203529,-3.2574557810412648,0.03833115921034478,-0.0
PaChr1g03174-t1_3174,-0.020292886614105304,5.105468147413896,1.8040040742705965,2.509453240887498,1.5967335270927332
PaChr2g08897-t1_8897,-0.01487245983719471,2.011520340127195,-1.289943733016105,1.442754556388654,0.530034842593889
PaCtg3103g38865-t1_38865,-0.013558125882900566,2.522999460357385,-0.7784646127859145,1.6727444474975932,0.7600247337028281
PaCtg2100g36333-t1_36333,-0.005516096148626122,1.1698619284663463,-2.1316021446769535,0.954045143619903,0.041325429825137885
PaChr2g11213-t1_11213,-0.010814160234808934,1.455457561154924,-1.846006511988376,1.127583111438881,0.21486339764411588
PaChr5g16337-t1_16337,-0.004988461447453442,1.5363029042306708,-1.765161168912629,1.1743580837059895,0.26163836991122447
PaCtg2275g36874-t1_36874,-0.010605269122247124,1.1891314138137756,-2.112332659329524,0.9672103480733818,0.05449063427861672
PaChr10g04675-t1_4675,-0.009614660176024966,3.127804184170902,-0.17365988897239784,1.940283463334439,1.0275637495396739
PaChr10g04038-t1_4038,-0.008118275747609286,1.0504339611000413,-2.2510301120432588,0.8682257772346781,-0.0
PaChr7g20566-t1_20566,-0.013962971730787598,1.5788800209248994,-1.7225840522184004,1.203243522406342,0.2905238086115769
PaChr3g13766-t1_13766,-0.000834506602825146,0.04148362230395907,-3.2599804508393406,0.03624583642181986,-0.0
PaChr8g22734-t1_22734,-0.0051448254758348615,1.2644009501454374,-2.0370631229978624,1.014089399449519,0.1013696856547539
PaChr8g22944-t1_22944,-0.0055345709778803496,1.407805352526413,-1.893658720616887,1.0962358431018862,0.18351612930712097
PaChr1g03180-t1_3180,-0.0015432508031154718,0.3118801626041229,-2.989583910539177,0.2678546563206367,-0.0
PaChr8g23097-t1_23097,-0.00743047842438859,0.5995699608848074,-2.7018941122584925,0.5158529610043012,-0.0
PaChr10g04209-t1_4209,-0.0158253631701122,1.7532050065985922,-1.5482590665447076,1.3108792307498232,0.3981595169550581
PaChr9g25339-t1_25339,-0.01304958810071089,1.22752706459716,-2.0739370085461397,0.9908952111924341,0.07817549739766902
PaChr4g14425-t1_14425,-0.011631994016011674,3.941697653555825,0.6402335804125252,2.2839334751183253,1.3712137613235604
PaChr2g10081-t1_10081,-0.010483339897071085,0.8379765468018922,-2.4634875263414076,0.716351401681779,-0.0
