Time0_1,Time0_2,Time0_3,Time6_1,Time6_2,Time6_3,cv1,cv2,means1,means2
4.121242303,4.055156789,4.086227738,4.062740659,3.740407238,3.919012409,0.381642076,3.374341875,4.070692263,3.907386769
4.107315489,4.07100975,4.086807315,4.37620519,4.347350245,3.919107391,0.193649404,4.95961238,4.078908532,4.214220942
4.112461834,4.071245268,4.089545188,3.968707562,3.89349979,4.235315398,0.224241998,3.636862682,4.080395228,4.032507583
4.142030646,4.039404373,4.089583685,3.698757115,3.619208636,4.078354715,0.617288551,5.273897847,4.064494029,3.798773489
4.142030646,4.039404373,4.089583685,3.698757115,3.619208636,4.078354715,0.617288551,5.273897847,4.064494029,3.798773489
4.107770869,4.077735087,4.090353261,4.172495937,4.11325506,4.181755535,0.154481362,0.730185376,4.084044174,4.155835511
4.080856069,4.107798951,4.092043831,4.001566612,4.00912238,4.188796776,0.192139292,2.128005167,4.099921391,4.066495256
4.073928443,4.11542885,4.092581021,4.02731715,4.082530701,4.168815957,0.278360157,1.422688454,4.104004936,4.092887936
4.029587885,4.155419865,4.092734441,4.137965507,4.191768209,4.329345193,0.759993353,1.909782851,4.124077153,4.21969297
4.098691931,4.092404478,4.093079531,4.033006947,3.945730285,4.065714016,0.008246963,1.261419988,4.092742004,4.014817083
4.009310749,4.175975661,4.094764589,3.975080616,4.113932017,4.381666392,0.981908142,4.059398284,4.135370125,4.156893008
4.107998466,4.087722782,4.095414723,3.786850022,3.752707851,4.021230572,0.093997454,3.097162414,4.091568752,3.853596148
4.16755207,4.029147517,4.098429305,4.515579586,4.425276915,3.753136463,0.852428589,8.038566373,4.063788411,4.231330988
4.105034814,4.097364556,4.098733973,3.73871073,3.960210004,3.488400162,0.01670816,5.168401884,4.098049264,3.729106965
4.060136808,4.140590351,4.099076591,4.204043463,4.211310059,4.125865749,0.503828125,0.925269123,4.119833471,4.180406424
4.066064474,4.136024823,4.099495156,3.975170028,3.752707851,4.001511612,0.443562363,2.854312111,4.11775999,3.909796497
4.051326804,4.152360684,4.10116732,3.874081224,4.005538834,3.753722742,0.620260382,2.65194894,4.126764002,3.877780933
4.078736742,4.129166473,4.102002148,4.008294236,4.682742502,4.112752694,0.330017845,6.944835572,4.11558431,4.26792981
4.033085206,4.170482252,4.102495063,3.928926667,4.103568297,4.084408749,0.82179832,1.936213902,4.136488657,4.038967904
4.089356844,4.120625275,4.102760358,4.434303207,4.458799917,3.99747472,0.217245277,4.932275647,4.111692817,4.296859281
4.127859643,4.082937368,4.103139206,4.108769617,3.656106076,3.878280137,0.246782908,4.761840677,4.093038287,3.881051943
4.105567535,4.107874091,4.104274718,3.901229763,3.995820492,4.039498527,0.04382986,1.450405475,4.106074404,3.978849594
4.033666642,4.174241087,4.104804095,3.910953103,4.167615593,4.309449861,0.838707729,3.993898229,4.139522591,4.129339519
4.148412582,4.071637651,4.108274543,4.011466582,4.071693831,4.223129132,0.447888575,2.170717732,4.089956097,4.102096515
4.124446047,4.099795705,4.109703793,4.021588197,3.953047209,4.336386737,0.120690524,4.067449648,4.104749749,4.103674048
4.123106453,4.101538753,4.109891671,4.070908626,4.051862094,4.262284223,0.101723056,2.301725152,4.105715212,4.128351648
4.08250067,4.14871794,4.113976942,4.531973752,4.695845329,4.691907111,0.420456023,1.645258391,4.131347441,4.63990873
4.037229279,4.188770736,4.11435074,4.871162567,4.849706353,4.877570699,0.896289382,0.244869317,4.151560738,4.86614654
4.059091028,4.170412486,4.11442548,3.600692384,3.699983345,3.919202362,0.675776721,3.558011539,4.142418983,3.739959363
4.12518933,4.113415902,4.116850887,4.211430441,4.157245965,4.133036603,0.041736011,0.786485662,4.115133395,4.16723767
4.091526445,4.145993491,4.116888147,4.277127381,4.404245146,4.462264292,0.352242054,1.764732613,4.131440819,4.381212273
4.190874296,4.046469214,4.119009178,3.745377506,3.893304064,3.763969549,0.888373713,1.730922814,4.082739196,3.800883706
4.077163345,4.163406755,4.119157821,4.115219597,4.183561844,4.043574856,0.534241943,1.389234305,4.141282288,4.114118766
4.10564361,4.138419372,4.119826386,3.903573911,4.130535517,4.200758072,0.225144493,3.109759636,4.129122879,4.078289166
4.139916717,4.104787815,4.120012004,3.926084797,4.210168812,3.727377003,0.185101031,5.010023064,4.112399909,3.954543537
4.063506408,4.177014704,4.120012004,3.922280279,4.324928923,4.392296595,0.68702563,4.925500886,4.148513354,4.213168599
4.129930619,4.119366235,4.122199193,4.4455459,4.407785454,4.527794928,0.034374032,1.123296867,4.120782714,4.460375427
4.11630068,4.133113195,4.12234727,4.571905269,4.412909743,4.336842686,0.130409736,2.205453622,4.127730232,4.440552566
4.079522314,4.168456715,4.122939318,3.851214521,4.277905065,4.462951929,0.548971449,6.10272407,4.145698017,4.197357172
4.099688619,4.151790311,4.123826606,3.973469556,4.046993144,4.225476588,0.337904778,2.592224851,4.137808459,4.081979763
4.122510381,4.131361378,4.124528376,3.852669146,4.011842442,4.102380766,0.082765174,2.587637927,4.127944877,3.988964118
4.162169022,4.092098281,4.125266447,4.037165968,4.042586871,4.132453578,0.40363507,1.073451429,4.108682364,4.070735472
4.114496384,4.144340201,4.127182394,4.29897017,4.469798105,4.724104516,0.207432276,3.883653013,4.135761297,4.497624264
4.198392455,4.055556806,4.127255997,4.018878508,4.08471263,4.454762652,0.87621692,4.5830628,4.091406401,4.18611793
4.146676912,4.114311141,4.128138727,4.226147811,4.284155353,4.13216191,0.167760627,1.486130727,4.121224934,4.214155024
4.131185478,4.130191473,4.128249003,3.85918297,4.304088216,3.729072782,0.023521037,6.210616703,4.129220238,3.964114656
4.126599735,4.13493414,4.128359264,3.954437946,3.96516059,4.342577865,0.079567264,4.415936758,4.131646702,4.087392134
4.066622991,4.191701499,4.129350965,4.050337135,4.067335732,4.043005406,0.749310678,0.251403699,4.160526232,4.053559424
4.118325821,4.145993491,4.129901403,3.882631162,3.87158563,4.015525407,0.194445291,1.667140182,4.137947447,3.9232474
4.138748102,4.127259586,4.130561452,4.064509134,4.270795729,4.413425035,0.039984713,3.37050897,4.128910519,4.249576633
4.109892667,4.157193384,4.131550552,4.076389167,4.075557642,4.201897823,0.309369328,1.441550693,4.144371968,4.117948211
4.002955586,4.246445653,4.13166038,3.524875658,3.641017313,3.51817235,1.370062305,1.583557953,4.189053016,3.561355107
4.068057437,4.195232229,4.13191659,5.413283599,4.869058022,5.569663438,0.760351966,5.682714016,4.163574409,5.284001686
4.031338416,4.226693277,4.13272131,4.619440343,4.560141945,4.451086527,1.124145306,1.534559501,4.179707294,4.543556272
4.140719186,4.133696325,4.134766212,4.177004825,4.050728522,3.812298308,0.012939372,3.767913085,4.134231269,4.013343885
4.301183624,3.945006312,4.138695932,4.118463803,3.904676672,4.222214432,2.396050886,3.238859429,4.041851122,4.081784969
4.153526152,4.130849744,4.139784263,4.222159088,4.013538007,4.123215684,0.108027006,2.068307464,4.135317004,4.119637593
4.14152088,4.146208899,4.141450301,4.185673226,3.991918684,3.832054934,0.057417869,3.611719,4.1438296,4.003215615
4.074007495,4.210209635,4.142751855,3.999485553,4.021041943,4.30098891,0.807591166,3.343697558,4.176480745,4.107172135
4.16465238,4.126965835,4.143510165,4.033340434,4.416627523,3.967829612,0.200040843,4.781994075,4.135238,4.139265857
4.133763045,4.160517564,4.144880606,3.781540532,3.797157472,3.549569319,0.188274638,3.052035497,4.152699085,3.709422441
4.202194079,4.095993931,4.148117498,4.114841552,4.174015783,3.795482321,0.632252092,4.127474165,4.122055714,4.028113219
4.223394661,4.078124436,4.151163158,4.283354049,3.995733983,3.314323799,0.887546108,10.51495952,4.114643797,3.86447061
4.171988115,4.138636721,4.152985271,4.004592164,4.12014976,3.976980137,0.173048777,1.537360537,4.145810996,4.033907353
4.107770869,4.201174117,4.153556102,4.096028753,4.251290924,4.245356778,0.569952743,1.711315171,4.17736511,4.197558819
4.129117639,4.183359814,4.154375994,4.117861175,4.284586877,4.303542118,0.347622195,1.969686734,4.168867904,4.235330057
4.189843834,4.129239729,4.15754111,4.134795606,4.096767144,4.387159241,0.341524434,3.063717871,4.143390419,4.206240664
4.140792099,4.182397309,4.159526559,4.261105753,4.271734507,4.120556997,0.274166372,1.633489781,4.170961934,4.217799086
4.118850049,4.208677009,4.16274296,4.040230339,4.157245965,4.171948403,0.548700811,1.429336015,4.185709984,4.123141569
4.218028258,4.109750416,4.162989867,4.369548013,4.367643654,3.947743874,0.643552795,4.692015313,4.136370141,4.228311847
4.138894269,4.193808122,4.164504997,3.665915571,3.957316049,3.608704251,0.350586589,4.0772072,4.17915656,3.743978624
4.137651029,4.195706402,4.164892152,4.224687442,4.243441663,4.640403812,0.368565125,4.387289998,4.180299277,4.369510972
4.12830386,4.205067796,4.165314299,4.521503256,4.635110131,4.6390035,0.474930498,1.185064549,4.185191047,4.598538962
4.191080236,4.146496024,4.166579472,3.972034862,3.950950186,4.132307757,0.241588673,2.01526034,4.156537748,4.018430935
4.178633071,4.1600233,4.166930573,3.954346262,3.895552119,4.194697731,0.082950769,3.223176522,4.163476937,4.014865371
4.154028607,4.185212998,4.167421868,4.377374717,4.330676132,4.401529314,0.213000212,0.673012474,4.176317433,4.369860054
4.172549737,4.167547142,4.167632335,4.214259799,4.077208165,3.839547468,0.001022091,3.828272443,4.167589738,4.043671811
4.14971196,4.195435479,4.170573371,4.031003219,4.085956924,3.955675563,0.29718003,1.327054717,4.183004425,4.024211902
4.099765237,4.241068695,4.171272108,4.129832611,5.054868527,4.522772976,0.829692807,8.296189169,4.206170401,4.569158038
4.178911701,4.172363753,4.173225497,4.275501033,4.216993684,4.13332796,0.01032574,1.386302758,4.172794625,4.208607559
4.079993298,4.2616877,4.173713138,4.077259573,4.254678755,4.467456962,1.042920939,3.738816117,4.217700419,4.266465097
4.165643654,4.189930619,4.175521912,5.020998652,4.905359922,5.285514816,0.17224061,3.13798063,4.182726265,5.070624463
4.103510858,4.246062702,4.175695629,4.294694702,4.357442346,4.216507455,0.83553898,1.343997048,4.210879165,4.289548168
4.067021699,4.278571311,4.177465496,4.511672024,4.754651348,4.295619622,1.195664321,4.147776484,4.228018403,4.520647665
4.197166826,4.16242131,4.177500162,4.131836137,4.243247747,4.348948432,0.180803281,2.090043675,4.169960736,4.241344105
4.183287889,4.178398118,4.178435611,4.01112421,4.076186793,4.00262463,0.000448654,0.815336854,4.178416865,4.029978544
4.183357168,4.178743619,4.178643348,4.113403428,4.110768253,4.341898502,0.00119979,2.586490466,4.178693484,4.188690061
4.214231215,4.147715218,4.17909327,4.937805674,4.469997724,4.590721988,0.376831673,4.24961146,4.163404244,4.666175128
4.23519861,4.128726805,4.181028656,3.88990328,3.790304715,4.069660817,0.629403006,2.951549769,4.15487773,3.916622937
4.136332624,4.230212317,4.182373898,3.959191568,3.95984881,4.065714016,0.568652944,1.253116272,4.206293108,3.994918131
4.177796624,4.199085684,4.186156667,4.233017778,4.495719353,4.40825754,0.154187753,2.494289101,4.192621175,4.378998224
4.17793609,4.212204577,4.19292327,4.677567535,4.468999181,4.889783462,0.229399336,3.67160863,4.202563923,4.678783393
4.24233137,4.155419865,4.197438302,4.048702063,4.210638921,3.824597321,0.503042619,3.929527306,4.176429083,4.027979435
4.172268974,4.228324265,4.198487224,4.01615996,4.187709328,4.317301457,0.354072717,2.955097844,4.213405744,4.173723582
4.168257783,4.239590522,4.202434392,3.781653864,3.965698877,4.254775495,0.440132908,4.867415128,4.221012457,4.000709412
4.154817567,4.252803084,4.203040019,4.173413747,4.38572329,4.261536392,0.588505062,2.037900105,4.227921551,4.27355781
4.176400678,4.237723091,4.205357585,4.550633735,4.470745895,4.529159482,0.383337646,0.74734104,4.221540338,4.51684637
4.159535677,4.265128538,4.211806591,5.026964627,4.860098915,5.048731973,0.629023882,1.692479729,4.238467565,4.978598505
4.205438926,4.226170702,4.213535791,3.790445092,3.644749866,3.771681632,0.149707951,1.732340729,4.219853246,3.73562553
4.269085675,4.162702983,4.214996211,4.483380897,4.440315771,4.036878846,0.624195578,4.654944385,4.188849597,4.320191838
4.211690265,4.223094101,4.215062534,4.248082419,4.184046753,4.548306519,0.095181533,3.669841953,4.219078317,4.326811897
4.210215661,4.226301376,4.215957387,4.045504433,4.110843718,4.275202371,0.122526313,2.331999203,4.221129382,4.143850174
4.262870185,4.177153147,4.218570256,4.383862051,4.404621309,3.945174296,0.493311977,4.99138526,4.197861702,4.244552552
4.24728857,4.196315665,4.21972529,4.505393433,4.27597759,4.154534803,0.278154838,3.373881694,4.208020477,4.311968608
4.253619534,4.190339611,4.220087976,4.138553946,4.088904806,4.301167294,0.353708114,2.17072739,4.205213793,4.176208682
4.181137394,4.264691378,4.221734599,4.277127381,4.34499583,4.522269165,0.506182212,2.358744772,4.243212989,4.381464125
4.218294073,4.230472411,4.222063541,4.417562758,4.317186802,4.746955135,0.099483396,4.084828678,4.226267976,4.493901565
4.311895888,4.130484102,4.223345199,4.172001321,4.240982166,3.689478873,1.111599164,6.081666115,4.17691465,4.03415412
4.239031882,4.2240772,4.229202998,4.147477217,4.490468368,4.440567113,0.060636797,3.470658481,4.226640099,4.359504233
4.209275923,4.254764349,4.230050503,4.522211442,4.418903561,4.209234918,0.291271475,2.970452029,4.242407426,4.383449974
4.223592759,4.246892212,4.233010136,3.988209486,4.080108407,4.473055057,0.163705615,5.029872868,4.239951174,4.18045765
4.255274355,4.217039523,4.233951155,4.206965246,4.303425068,4.368818862,0.200114192,1.548564183,4.225495339,4.293069725
4.194505121,4.278202433,4.235182641,4.223357663,4.307816533,4.490774221,0.50531947,2.57135795,4.256692537,4.340649472
4.271771147,4.203928389,4.236056562,4.082620285,3.886621554,3.607145926,0.380666235,5.056142937,4.219992476,3.858795922
4.240586195,4.239590522,4.237737145,4.300796041,4.289871026,4.601782685,0.021862755,3.286660618,4.238663833,4.397483251
4.263122205,4.219479684,4.239156588,4.084739332,4.287847189,4.38640743,0.232625022,2.95313106,4.229318136,4.252997983
4.200702643,4.28695127,4.242726976,4.063705745,4.455154096,4.723377408,0.518475522,6.136534515,4.264839123,4.414079083
4.23213243,4.262314333,4.245066935,4.10073311,4.177512095,4.428076771,0.202734517,3.30011091,4.253690634,4.235440659
4.292162367,4.204799838,4.247113132,4.294878372,4.147544228,4.451633982,0.500635706,2.888865445,4.225956485,4.298018861
4.253555822,4.24752975,4.248198178,3.989001186,4.136706643,4.18463399,0.007867818,2.028961932,4.247863964,4.103447273
4.268710279,4.236109959,4.250173244,4.04968349,4.09692058,4.335017405,0.165717838,3.001337992,4.243141601,4.160540491
4.182525444,4.323538906,4.253856283,3.912884004,4.233430564,3.845928202,0.812398417,4.230546607,4.288697595,3.997414257
4.20266807,4.308234606,4.254932787,3.781427183,4.044874486,3.985677912,0.62245447,2.866295222,4.281583697,3.937326527
4.25215294,4.2650661,4.256323897,3.840010232,3.730190993,3.594995513,0.10259128,2.692442712,4.260694998,3.721732246
4.241103661,4.275862528,4.256387075,4.265614426,4.368091812,4.385117054,0.228256948,1.216258255,4.266124802,4.339607764
4.261103933,4.256531966,4.256481834,4.168033969,4.268224533,4.297652074,0.00058888,1.307125068,4.2565069,4.244636859
4.219356491,4.299460285,4.258154174,3.838110123,4.013792046,4.30939099,0.482682549,4.79713766,4.278807229,4.053764386
4.34106499,4.172572551,4.258374804,4.086305552,4.338415888,4.362044566,1.017705948,2.927761798,4.215473678,4.262255336
4.284703632,4.23971916,4.260106345,4.244065062,4.218990736,4.349622128,0.239854163,1.32533117,4.249912753,4.270892642
4.245038916,4.281761641,4.261332041,4.239832973,4.194098529,4.289190929,0.239135848,0.915593721,4.271546841,4.24104081
4.264632748,4.265503069,4.262744122,3.764009937,4.137292043,4.263964389,0.032350688,5.233449508,4.264123596,4.05508879
4.262050599,4.268120223,4.262775475,4.002345665,3.971686227,3.999882117,0.062651659,0.348476132,4.265447849,3.991304669
4.283720545,4.246764647,4.263057601,4.022770916,4.135607933,4.402953001,0.191460566,3.80749343,4.254911124,4.187110617
4.252663349,4.279370003,4.263840796,4.228201374,4.548381878,4.217559972,0.181772496,3.544001874,4.271605399,4.331381075
4.238123872,4.294224972,4.264404251,4.085131162,4.318136099,4.40168762,0.348428703,3.138206504,4.279314611,4.268318294
4.211690265,4.320382529,4.265623798,4.349149982,4.461423723,4.43343046,0.637767191,1.080874175,4.293003164,4.414668055
4.237539633,4.297899036,4.266029927,4.086931223,4.248146919,4.283137739,0.372131872,2.031533141,4.281964481,4.20607196
4.253810641,4.286403258,4.267995361,4.119366937,4.214724739,4.197666124,0.215186341,0.993944351,4.277199309,4.1772526
4.165643654,4.363057505,4.268057681,4.06603345,4.259640599,4.364143253,1.100666849,2.919703523,4.315557593,4.229939101
4.205303975,4.330570016,4.268119998,4.239245338,4.634487209,4.37335959,0.726273632,3.716525812,4.299345007,4.415697379
4.305508735,4.247848341,4.27476172,4.469864784,4.353977401,4.197261972,0.315787993,2.573627852,4.261305031,4.340368052
4.258890905,4.296274742,4.275534268,4.424655962,4.604243356,5.02416263,0.241961452,5.362905904,4.285904505,4.684353982
4.203682862,4.345886035,4.275657811,4.320035297,4.456269688,4.030292231,0.814566689,4.161028405,4.310771923,4.268865739
4.269960952,4.286768638,4.276120938,4.338506429,4.424856953,4.588942518,0.124347037,2.333729301,4.281444788,4.450768633
4.316640143,4.240876034,4.277169766,3.441211289,3.774275307,3.053782924,0.426080497,8.600965006,4.2590229,3.42308984
4.281011151,4.279062901,4.277724508,4.262378201,4.131346192,3.923558789,0.01564131,3.397677792,4.278393705,4.105761061
4.241362275,4.323247132,4.281106805,4.074804292,3.951224011,4.325715549,0.48975585,3.784165048,4.302176969,4.117247951
4.370713506,4.188770736,4.28199628,4.010010522,3.87749334,3.982262768,1.100556111,1.442269023,4.235383508,3.956588877
4.274448109,4.294043876,4.282026935,4.050745403,4.179603047,4.192667685,0.140121746,1.546627155,4.288035406,4.141005378
4.206989304,4.358193894,4.283864235,5.240618496,5.22031829,5.42721898,0.860092096,1.758265296,4.321029064,5.296051922
4.200295426,4.364617039,4.284353516,4.552140771,4.827792612,4.885973392,0.928012445,3.06199713,4.324485278,4.755302259
4.331762492,4.245104576,4.28710053,3.99739926,3.872087933,4.637280037,0.492205158,8.038212228,4.266102553,4.16892241
4.175072363,4.39227556,4.288592431,4.861710814,4.775002282,5.097712931,1.194386657,2.776447128,4.340433996,4.911475342
4.272581356,4.309006291,4.28874452,4.771861998,4.427844834,4.293282178,0.235663624,4.480553821,4.298875406,4.497663003
4.336281975,4.249121522,4.291386556,4.642830455,4.669728435,4.106906517,0.49487728,5.794781914,4.270254039,4.473155136
4.272892768,4.314683652,4.291810952,4.210214979,4.496785215,4.547950839,0.265760935,3.363849387,4.303247302,4.418317011
4.245038916,4.34275309,4.293143401,4.241984187,4.433686496,4.455208669,0.574459054,2.18977894,4.317948246,4.376959784
4.311479502,4.281332862,4.294201827,4.662325263,4.749465054,4.075779752,0.150066047,6.654170127,4.287767345,4.49585669
4.281627685,4.312263508,4.294836257,4.312870727,4.193687756,4.137541023,0.202475303,1.734496921,4.303549883,4.214699835
4.293621958,4.306153557,4.297640246,4.115597473,4.09692058,4.488823436,0.098948333,4.263416752,4.301896902,4.233780496
4.378724195,4.214194861,4.297881022,4.29230342,4.089833586,3.991684713,0.983146323,3.034617221,4.256037942,4.12460724
4.285930888,4.316685475,4.299204084,4.667193949,4.411897921,4.368379907,0.202897114,2.940504089,4.307944779,4.482490593
4.323120556,4.284635066,4.301754236,4.275626246,4.103035348,4.13216191,0.199375656,1.808945037,4.293194651,4.170274501
4.291979741,4.318741345,4.30322089,4.549719135,4.742184263,4.444740321,0.180010705,2.689944955,4.310981117,4.57888124
4.292101496,4.319210572,4.303519899,4.448629229,4.541776167,4.679379165,0.181968731,2.080155106,4.311365236,4.556594854
4.333793431,4.278694235,4.304326705,4.18037084,4.22956414,4.458028046,0.298641591,2.82031977,4.29151047,4.289321009
4.246774893,4.363280467,4.304894003,4.506835217,4.665883995,4.806592668,0.673572774,2.627850225,4.334087235,4.659770627
4.287217594,4.33949424,4.311554065,3.932041416,4.023890979,4.071784133,0.322968662,1.446231484,4.325524153,4.009238843
4.326049955,4.303112163,4.312353366,4.483232947,4.346489609,4.234993603,0.107262957,2.33111502,4.307732765,4.354905386
4.288746841,4.34000961,4.312560471,4.223357663,4.266149475,4.385762488,0.317236824,1.601431327,4.326285041,4.291756542
4.250875564,4.374411404,4.312767527,4.130426744,4.278836179,4.245229623,0.70959604,1.506310942,4.343589465,4.218164182
4.309096232,4.321318953,4.312974532,4.251437346,3.949488259,4.290998362,0.096642777,3.662901804,4.317146742,4.163974656
4.320710899,4.309895842,4.313033667,4.12011881,4.029892488,3.91844228,0.036389321,2.050451572,4.311464754,4.022817859
4.312490371,4.318447948,4.313211048,4.213721597,4.123724903,4.169513088,0.060670836,0.881338499,4.315829498,4.168986529
4.331762492,4.302873169,4.315130337,4.353737177,4.102425852,3.969168735,0.142227471,3.849704103,4.309001753,4.141777255
4.417903074,4.204263667,4.315159831,4.419421015,4.110390828,4.996477461,1.30168625,8.144545669,4.259711749,4.508763101
4.310586559,4.327090651,4.316633248,4.141196857,4.017256214,3.968633355,0.120982611,1.797243473,4.32186195,4.042362142
4.344505959,4.295310751,4.317927771,4.102346568,3.91226796,4.084640698,0.262584389,2.125813276,4.306619261,4.033085075
4.300279777,4.342867214,4.319631217,4.329437789,4.178836957,4.162936596,0.268236666,1.776223661,4.331249216,4.223737114
4.295321644,4.352456868,4.322180082,3.977223825,3.959577811,4.474460982,0.349026546,5.768981045,4.337318475,4.137087539
4.323061865,4.327090651,4.322823429,4.184907821,4.278277631,4.513010817,0.049332539,3.191138195,4.32495704,4.325398756
4.342213523,4.30930291,4.323612335,4.236170003,4.552030804,4.5100883,0.16575426,3.159719185,4.316457622,4.432763036
4.199344481,4.440927257,4.32667345,4.25040646,4.53382167,4.310273629,1.303136527,2.794293981,4.383800354,4.36483392
4.356554122,4.302634108,4.327691409,4.223623784,4.057346417,4.231510242,0.290340161,1.925453337,4.315162759,4.170826814
4.313618743,4.348894395,4.329230605,4.276564763,4.270106645,4.616246162,0.226590316,3.684693127,4.3390625,4.38763919
4.375528904,4.286890397,4.329984678,4.345693596,4.401230053,3.895686276,0.500114955,5.371450992,4.308437537,4.214203308
4.333039647,4.332131182,4.330332489,4.176372209,4.090684073,4.358387016,0.020764221,2.652328262,4.331231836,4.208481099
4.281750938,4.381699245,4.331056645,4.106022887,4.147182777,4.262097328,0.581246626,1.583166934,4.356377945,4.171767664
4.34684933,4.319796749,4.331143503,4.398162094,4.282550667,4.119150306,0.131162091,2.682724012,4.325470126,4.266621022
4.337840843,4.329469729,4.331404025,4.182118702,3.999790269,4.121444188,0.02233373,1.848526261,4.330436877,4.10111772
4.338532759,4.329179947,4.331606598,4.584270258,4.617292693,4.691190633,0.02801883,0.965265996,4.330393272,4.630917861
4.253300926,4.412419848,4.334495316,4.870713141,4.667407695,5.103626543,0.890880155,3.651660125,4.373457582,4.88058246
4.321710854,4.354598619,4.336108782,4.266753717,4.328803651,4.177280852,0.212754109,1.460811589,4.345353701,4.25761274
4.33408317,4.343209495,4.336425359,4.37776421,4.257735565,4.193074094,0.078161542,1.78945351,4.339817427,4.27619129
4.311955355,4.36639595,4.337431875,4.265297688,4.267973276,4.168885697,0.332773981,1.088617542,4.351913912,4.23405222
4.365256622,4.315626264,4.338494632,4.728285354,4.681165335,4.525880912,0.264248305,1.861631827,4.327060448,4.645110533
4.330367043,4.352287557,4.339183288,4.083405742,4.183977497,4.282347591,0.150771592,1.941539513,4.345735423,4.18324361
4.391441762,4.288653968,4.33921197,4.455476498,4.375453569,3.919202362,0.585985021,5.557837389,4.313932969,4.250044143
4.363299269,4.324646751,4.34190384,4.518854349,4.498284952,4.365796429,0.199122929,1.520423945,4.333275295,4.460978576
4.333677508,4.356454289,4.34293255,4.232227902,4.255890035,4.430324325,0.155433246,2.051395337,4.34969342,4.306147421
4.357794724,4.337085123,4.345242676,4.167536742,4.256845111,4.035237222,0.093955832,2.191963021,4.3411639,4.153206358
4.436406373,4.252296222,4.346807766,5.343335907,5.15008784,4.507388911,1.099085954,7.146373117,4.299551994,5.000270886
4.329551974,4.370882638,4.348284883,4.253816531,4.622106471,4.40710492,0.259173308,3.411625457,4.359583761,4.427675974
4.371933753,4.33132204,4.349589463,4.7951277,4.701921943,4.102002484,0.210432087,6.77561299,4.340455751,4.533017376
4.368100771,4.336338085,4.350099415,4.426604449,4.221712568,4.594185711,0.158423169,3.450607776,4.34321875,4.414167576
4.368879867,4.336165601,4.350410904,4.231437296,4.205926222,4.587796642,0.16399215,4.014856613,4.343288252,4.341720053
4.353218132,4.353077391,4.350920372,4.336758605,4.207140529,4.330723797,0.024781941,1.391830129,4.351998882,4.291540977
4.361674062,4.346795318,4.35202319,4.399139716,4.298890081,4.772057546,0.060098635,4.534057262,4.349409254,4.490029114
4.333271652,4.377432563,4.353463216,4.484415853,4.421700858,4.323981614,0.274534797,1.496918951,4.36544789,4.410032775
4.337321537,4.375291367,4.354337356,3.951130852,3.92328984,4.198608378,0.240033246,3.074968962,4.364814362,4.024343023
4.37701785,4.336682952,4.354816348,4.070669526,3.977011755,4.377930297,0.208633699,4.134429682,4.34574965,4.141870526
4.410887099,4.301617361,4.355632841,4.236759753,4.303967681,3.793702729,0.623933454,5.505785935,4.328625101,4.111476721
4.400388748,4.316567849,4.357179247,4.239506559,4.239295304,3.881971293,0.468210545,4.089403654,4.336873548,4.120257718
4.359427315,4.362332484,4.35866681,3.925610195,3.948939373,3.708970853,0.042032729,2.798219236,4.360499647,3.861173473
4.428865895,4.290717016,4.360179814,4.625471357,4.438146011,4.433023743,0.802954885,1.990223354,4.325448415,4.49888037
4.35157362,4.377706696,4.36255605,4.55163871,4.673477118,4.842705647,0.173343138,2.5452005,4.370131373,4.689273825
4.281997389,4.441335158,4.363309491,4.272930138,4.469648361,4.823224368,0.886187577,5.034981885,4.402322325,4.521934289
4.381688449,4.349177666,4.363337384,4.352592649,4.20942955,3.955221845,0.162521593,3.938338046,4.356257525,4.172414682
4.35677982,4.376060607,4.3642852,3.988913257,4.153952564,4.4468443,0.134724733,4.51232278,4.370172903,4.19657004
4.37580483,4.357801384,4.364619475,4.252466994,4.206735951,4.605285911,0.07816742,4.089268813,4.36121043,4.354829618
4.374258498,4.362555632,4.366205525,4.478683715,4.378170704,4.193886312,0.041814561,2.71094341,4.364380578,4.35024691
4.365870866,4.377103491,4.36931354,4.19170272,4.237540065,4.310743989,0.08906448,1.154426576,4.373208515,4.246662258
4.352254492,4.390710759,4.369535115,3.679550246,3.751427957,3.884058637,0.24172431,2.245930734,4.380122937,3.771678947
4.449065866,4.292230817,4.371830619,4.343265902,4.399340365,3.760723818,0.918735431,6.927884952,4.332030718,4.167776695
4.300098892,4.444693144,4.373375966,4.054085693,4.432958396,4.014851548,0.808761842,4.524070209,4.409034555,4.167298546
4.417903074,4.332650946,4.374037415,4.304012327,4.384734676,3.841854686,0.475341108,5.726083327,4.353344181,4.17686723
4.374534834,4.379294966,4.374725889,4.319678476,4.246409605,3.892844416,0.052194041,4.487336471,4.377010427,4.152977499
4.368434756,4.385619284,4.374891041,4.542552774,4.425958927,4.181137412,0.12246139,3.43608159,4.380255162,4.383216371
4.430834837,4.326916315,4.378132662,3.887917346,4.050323305,3.398368567,0.588352198,7.332981203,4.352524489,3.778869739
4.335299001,4.424713762,4.379064445,4.208388529,4.109635473,3.871854469,0.518519616,3.476080908,4.401889104,4.063292824
4.322533464,4.437913128,4.380077309,4.868462725,4.857397558,4.96459778,0.655884351,0.983066795,4.408995218,4.896819354
4.38954339,4.375621125,4.380405551,4.217548896,4.100976542,4.234671684,0.054641525,1.419591193,4.378013338,4.184399041
