ids,log2FC_T6_T0,transformed_pval,adjusted_p_values_BC2,adjusted_p_values_bh2,adjusted_p_values_by2
PaChr8g23419-t1_23419,-0.1766678853580206,3.32553075108473,0.024066677941430335,1.9213973367376824,1.0086776229429173
PaChr6g19140-t1_19140,-0.08079866247794228,0.4221255783023889,-2.879338494840911,0.24320502922784346,-0.0
PaCtg0084g25467-t1_25467,0.08245063041932615,0.8846550019618195,-2.4168090711814805,0.5335634323107699,-0.0
PaChr2g10893-t1_10893,0.14457651275541097,4.409843995509162,1.1083799223658621,2.369073750934314,1.4563540371395491
PaCtg0309g26615-t1_26615,0.34885079885464654,1.487983440679922,-1.8134806324633779,0.8987800706066412,-0.0
PaCtg2099g36331-t1_36331,0.04774081187401279,0.8589413118229442,-2.4425227613203555,0.5188983327460926,-0.0
PaChr7g21762-t1_21762,0.04483519473499207,1.7550413669310352,-1.5464227062122646,1.0578033468722055,0.14508363307744035
PaCtg0980g30962-t1_30962,0.004079188672323884,0.03884743768477422,-3.2626166354585258,0.01912301195127437,-0.0
PaChr2g09869-t1_9869,-0.287469683238858,3.3278683806074127,0.0264043074641129,1.9213973367376824,1.0086776229429173
PaCtg0649g28813-t1_28813,-0.08531345005248196,0.35948564220323004,-2.9419784309400696,0.2056978933010289,-0.0
PaChr2g08987-t1_8987,1.0158696282616284,2.2919396308848032,-1.0095244422584966,1.3866749048372398,0.4739551910424746
PaChr1g02816-t1_2816,0.15093024343667505,2.507369581032328,-0.7940944921109717,1.5025706981505593,0.5898509843557943
PaCtg1301g32850-t1_32850,0.21537874945472527,1.3648384863671128,-1.936625586776187,0.8230422579134434,-0.0
PaCtg1683g34748-t1_34748,0.016937433744639633,0.27058796387242207,-3.030876109270878,0.15153854316367626,-0.0
PaChr2g09076-t1_9076,0.13481740901162514,0.6613844587850913,-2.6400796143582084,0.39401662362612005,-0.0
PaChr3g12102-t1_12102,-0.018979326791354733,0.15811810802926535,-3.1433459651140345,0.08939609760670236,-0.0
PaChr2g08292-t1_8292,0.08562532805225055,0.7016347805764999,-2.5998292925668,0.4169842978995479,-0.0
PaChr6g18670-t1_18670,-0.005551872781757126,0.06689763138609783,-3.234566441757202,0.03517993137356503,-0.0
PaChr11g06048-t1_6048,-0.028002944182108906,0.16909287833143444,-3.1323711948118653,0.09500124747777086,-0.0
PaChr7g21032-t1_21032,-0.057109131726463716,0.9632227990652426,-2.338241274078057,0.5788637018646142,-0.0
PaChr4g14279-t1_14279,0.1402095991813361,0.9244312153626759,-2.3770328577806237,0.5564544300680815,-0.0
PaChr1g03545-t1_3545,0.33076634356631457,2.2121656081500394,-1.0892984649932604,1.3486226643684345,0.4359029505736694
PaChr3g12064-t1_12064,-0.019790590882971543,0.10703843757106764,-3.194425635572232,0.057936023567832284,-0.0
PaChr1g01360-t1_1360,-0.011270832504457285,0.055517652488290686,-3.245946420655009,0.029580125291668022,-0.0
PaChr2g09028-t1_9028,0.019079577915369537,0.49908397096881363,-2.802380102174486,0.29455311475362017,-0.0
PaCtg0124g25656-t1_25656,0.02278347051528614,0.25136831900983575,-3.050095754133464,0.13911373544884206,-0.0
PaCtg0564g28148-t1_28148,0.014328845392894423,0.06284440286466304,-3.238619670278637,0.0329896311001953,-0.0
PaChr8g21848-t1_21848,0.034341451368424335,0.3251357933780398,-2.97632827976526,0.18438510953328158,-0.0
PaChr1g02742-t1_2742,-0.023204731655443792,0.23205463017392197,-3.069409442969378,0.12897268703891637,-0.0
PaChr9g24194-t1_24194,-0.0029746140315534777,0.053564336413233715,-3.247899736730066,0.028562067443177977,-0.0
PaCtg0555g28078-t1_28078,-0.2285287597154398,1.2096102207176365,-2.0918538524256634,0.7232589170570347,-0.0
PaCtg1027g31269-t1_31269,-0.04310057263508962,0.30273560752488127,-2.9987284656184188,0.17155258559473455,-0.0
PaChr9g25277-t1_25277,0.028723280418273937,0.3381360680236964,-2.9633280051196036,0.18957159127414402,-0.0
PaChr9g25248-t1_25248,0.0953253234663316,0.6505256405517067,-2.6509384325915932,0.39032909055361253,-0.0
PaChr1g00040-t1_40,-0.04730090353413524,0.9384696050013079,-2.362994468141992,0.5656347252523178,-0.0
PaChr1g02248-t1_2248,0.33401213844830774,1.9653861462178348,-1.336077926925465,1.1889668801113802,0.27624716631661506
PaChr1g00886-t1_886,0.21122034581604168,3.0006030718782974,-0.3008610012650022,1.7635969879619162,0.8508772741671512
PaCtg1537g34031-t1_34031,0.08470383228844143,0.5511263187596578,-2.7503377543836423,0.32808208423478796,-0.0
PaChr2g09613-t1_9613,0.021579603190819106,0.44169389608262993,-2.85977017706067,0.2575663324700095,-0.0
PaChr9g25210-t1_25210,0.13982724613562944,2.2174039632988594,-1.0840601098444402,1.3489091810299654,0.43618946723520036
PaChr5g16765-t1_16765,0.05906430395438367,0.6031999677163805,-2.698264105426919,0.35978212496836237,-0.0
PaChr5g16001-t1_16001,-0.07453958381972255,0.6585922215660918,-2.642871851577208,0.3934747452117794,-0.0
PaCtg5920g42703-t1_42703,0.20987131842864484,5.92828198417468,2.6268179110313796,3.2288779023593417,2.3161581885645766
PaChr6g18671-t1_18671,-0.0036793487620997707,0.11699990308500961,-3.1844641700582903,0.06546758657590468,-0.0
PaChr6g19442-t1_19442,-0.14013807577517035,1.4570900375401767,-1.844374035603123,0.8790816364320626,-0.0
PaCtg4752g41573-t1_41573,-0.11773732853420885,1.3001852382517267,-2.0012788348915733,0.7840510001191938,-0.0
PaChr1g01021-t1_1021,0.005578099552465836,0.02968526271362347,-3.2717788104296766,0.013889341131950745,-0.0
PaChr3g12832-t1_12832,0.04368773149545571,0.40100465778265487,-2.900459415360645,0.23147987984977964,-0.0
PaChr7g21681-t1_21681,-0.023482412245520223,0.1017831565439401,-3.19968091659936,0.05559158850394632,-0.0
PaCtg1354g33123-t1_33123,0.0752830304603591,1.5991342495379932,-1.7023298236053066,0.9692934938256409,0.056573780030875875
PaCtg0495g27655-t1_27655,-0.24739761230851334,2.2865358802137403,-1.0149281929295597,1.3858350431703694,0.47311532937560435
PaCtg0921g30636-t1_30636,-0.07636710264187713,1.2091452418760673,-2.0923188312672325,0.7232589170570347,-0.0
PaCtg2433g37330-t1_37330,0.0691126510791056,0.20455789053892848,-3.0969061826043713,0.1139539066486188,-0.0
PaChr3g12357-t1_12357,0.07665166983402723,0.800836970422222,-2.500627102721078,0.48299918440345674,-0.0
PaChr1g02852-t1_2852,-0.0650323106462985,1.356373861236813,-1.945090211906487,0.8175883518209492,-0.0
PaChr8g22190-t1_22190,-0.11422758744555123,1.078558542019019,-2.222905531124281,0.6544658147454931,-0.0
PaChr9g24659-t1_24659,-0.2514509986260978,2.6168930511354884,-0.6845710220078116,1.5588926661717306,0.6461729523769655
PaChr9g24871-t1_24871,0.11351942197674296,1.9022878535359757,-1.3991762196073243,1.145980841264993,0.23326112747022792
PaCtg6157g42843-t1_42843,-0.17870361484237685,1.5875864206584427,-1.7138776524848571,0.9655502441272619,0.05283053033249678
PaChr1g00359-t1_359,0.09866639553402848,1.665243760852326,-1.636220312290974,1.011162657823646,0.0984429440288808
PaChr6g18410-t1_18410,0.000631839789205982,0.0011417129254272242,-3.300322360217873,0.0009247284183387781,-0.0
PaChr5g17442-t1_17442,-0.18111677407721144,2.527879887777204,-0.7735841853660954,1.5124045547566438,0.5996848409618789
PaCtg2255g36821-t1_36821,-0.024567545830961338,0.17587558229161426,-3.1255884908516856,0.09990611996688094,-0.0
PaChr12g06914-t1_6914,0.0406041389504409,0.3075704141788838,-2.993893658964416,0.1739010408889841,-0.0
PaChr1g02238-t1_2238,-0.12205724203073864,0.7591951334826553,-2.5422689396606444,0.4568616016267266,-0.0
PaChr5g17008-t1_17008,0.1810969625296675,1.9096064295099793,-1.3918576436333205,1.1484718311575532,0.23575211736278812
PaChr11g05970-t1_5970,0.0007425987377079423,0.005597175423440431,-3.2958668977198595,0.0029861786898472496,-0.0
PaChr1g00801-t1_801,-0.06315280629618888,0.35129567606499096,-2.950168397078309,0.199341837783272,-0.0
PaChr1g03106-t1_3106,0.01757822969025713,0.5352995870046003,-2.7661644861386994,0.31898297632593126,-0.0
PaCtg1811g35245-t1_35245,-0.0017680608346120259,0.0091588991582069,-3.292305173985093,0.0050175402202097125,-0.0
PaCtg0362g26856-t1_26856,-0.00985148535537135,0.12783712061820918,-3.173626952525091,0.07141767900950463,-0.0
PaChr2g10813-t1_10813,0.05539014712525165,1.4978081865697055,-1.8036558865735943,0.9056140744022365,-0.0
PaChr2g11355-t1_11355,-0.0608034170970426,0.43896891962552975,-2.86249515351777,0.25643059930800655,-0.0
PaChr2g09247-t1_9247,-0.06775355827864332,0.6248810936828697,-2.6765829794604303,0.3734098774597124,-0.0
PaChr6g18862-t1_18862,-0.06087265279506317,0.8400590567704442,-2.4614050163728556,0.5086055026736173,-0.0
PaCtg1013g31179-t1_31179,0.42814806981985176,2.884876945390122,-0.4165871277531779,1.7126808890226468,0.7999611752278817
PaChr8g23594-t1_23594,-0.03858116973909481,0.26402115518682123,-3.037442917956479,0.1472485128611202,-0.0
PaCtg0239g26129-t1_26129,0.09226036653352353,1.707585546725273,-1.5938785264180269,1.0360630335884247,0.12334331979365949
PaCtg0468g27501-t1_27501,0.15643650010410692,1.9021377979424687,-1.399326275200831,1.145980841264993,0.23326112747022792
PaChr3g14179-t1_14179,-0.04485023707004429,0.3260813248780555,-2.975382748265244,0.18448509882732242,-0.0
PaChr3g11796-t1_11796,0.06209657900138901,0.28272847343684127,-3.0187355997064587,0.15937765260817327,-0.0
PaChr2g09752-t1_9752,0.15885957890996794,1.2769876839985197,-2.0244763891447803,0.7691942133918261,-0.0
PaCtg0457g27367-t1_27367,-0.013084428527866565,0.2349743407545874,-3.0664897323887126,0.130564598370711,-0.0
PaChr11g05674-t1_5674,-0.2276291976916162,0.8267326160356278,-2.474731457107672,0.500240537190397,-0.0
PaCtg3213g39119-t1_39119,-0.572725046302168,4.159095916342786,0.8576318431994866,2.2889956073584736,1.3762758935637087
PaCtg2065g36189-t1_36189,-0.18654544461940656,3.902837323873004,0.6013732507297042,2.1509869389785763,1.2382672251838112
PaCtg1494g33831-t1_33831,0.17140755784244827,2.344775317122096,-0.9566887560212038,1.423522485690402,0.510802771895637
PaChr10g04469-t1_4469,0.0021722444914249782,0.023644009616324152,-3.277820063526976,0.012214547835542357,-0.0
PaCtg1501g33859-t1_33859,-0.2574180541825545,0.7904020424985031,-2.511062030644797,0.47585400915488957,-0.0
PaCtg1584g34287-t1_34287,-0.0032752270358404486,0.045866453192562634,-3.2555976199507373,0.02361289265065796,-0.0
PaChr6g18685-t1_18685,0.1610065239911176,0.14118643088183672,-3.160277642261463,0.0785683674186844,-0.0
PaChr4g14658-t1_14658,0.009723673628747924,0.09719189529658001,-3.20427217784672,0.05364627246733853,-0.0
PaChr5g16011-t1_16011,0.4156637192637032,2.9924041183576247,-0.3090599547856752,1.7591259069604863,0.8464061931657214
PaCtg1221g32370-t1_32370,0.04624906980337144,0.31010559328522136,-2.9913584798580786,0.17507163398520417,-0.0
PaChr5g17511-t1_17511,0.0399544261792004,0.36804547103514235,-2.9334186021081576,0.21146681617898486,-0.0
PaCtg0278g26360-t1_26360,0.11209746232907197,1.409723195152942,-1.8917408779903577,0.8518547529966339,-0.0
PaChr7g20786-t1_20786,0.055694109004680886,1.1828594470066498,-2.11860462613665,0.7116708397641829,-0.0
PaCtg2888g38408-t1_38408,-0.006042719377514239,0.046562352609399275,-3.2549017205339004,0.024080396331542606,-0.0
PaCtg1205g32285-t1_32285,-0.027821176272823038,0.17554420164828746,-3.1259198714950123,0.09990611996688094,-0.0
PaCtg0527g27861-t1_27861,0.05392394133555525,0.351278897172224,-2.9501851759710758,0.199341837783272,-0.0
PaChr1g01493-t1_1493,-0.03460932422924413,0.3108506765765814,-2.9906133965667183,0.1751116976442661,-0.0
PaCtg1650g34601-t1_34601,-0.029828078707159107,0.1773325641005988,-3.124131509042701,0.10066044744998041,-0.0
PaChr2g08895-t1_8895,-0.12392389666726857,2.1246046092138298,-1.1768594639294698,1.2827069076760844,0.3699871938813193
PaChr5g17227-t1_17227,-0.09653218968645322,0.7526186676675848,-2.548845405475715,0.4524555275447031,-0.0
PaChr9g24378-t1_24378,-0.039930565073689056,0.2099984207664814,-3.0914656523768183,0.11616871501214314,-0.0
PaChr8g21867-t1_21867,-0.026611902629200535,0.11933188236822057,-3.1821321907750795,0.06731077066750292,-0.0
PaChr7g21660-t1_21660,0.023127548749492792,0.7833549076144366,-2.5181091655288634,0.47258095774312653,-0.0
PaCtg3512g39728-t1_39728,-0.08918254940568163,1.8608432593385151,-1.440620813804785,1.1257109178089986,0.21299120401423344
PaChr2g08960-t1_8960,0.04559538300393296,2.3469560552055193,-0.9545080179377806,1.423522485690402,0.510802771895637
PaChr11g06094-t1_6094,0.01573240919330638,0.10264818138487916,-3.1988158917584206,0.056215271587130695,-0.0
PaChr6g19070-t1_19070,-0.047347824318758766,0.5614191084937301,-2.7400449646495697,0.3362312907546479,-0.0
PaCtg3277g39253-t1_39253,0.018993039896576823,0.5018976567247646,-2.799566416418535,0.29630003706000746,-0.0
PaChr2g09072-t1_9072,-0.0367192746206402,0.19666180596410437,-3.1048022671791955,0.11083529625586626,-0.0
PaChr2g09210-t1_9210,-0.20609940614870953,0.8513201562570278,-2.450143916886272,0.5145041694066739,-0.0
PaChr12g07926-t1_7926,-0.26097012991750107,1.4875944421227296,-1.8138696310205702,0.8987800706066412,-0.0
PaCtg0495g27656-t1_27656,0.08778302601898111,0.8339976417256129,-2.467466431417687,0.5038094173204183,-0.0
PaChr2g10827-t1_10827,-0.06103444194462789,0.94155696739094,-2.35990710575236,0.5664702085361879,-0.0
PaChr1g02759-t1_2759,0.18531527004910725,1.0989663444526845,-2.2024977286906156,0.6638322386360259,-0.0
PaCtg1187g32195-t1_32195,-0.4467206390033848,3.3175670087830267,0.016102935639726815,1.9213973367376824,1.0086776229429173
PaChr1g01030-t1_1030,-0.015967203631935465,0.22311440949506584,-3.078349663648234,0.12304746067221747,-0.0
PaCtg5444g42327-t1_42327,0.0052082292959136295,0.027686441419758137,-3.273777631723542,0.013351988995569063,-0.0
PaChr1g01176-t1_1176,0.3076031934770156,2.467801058600527,-0.833663014542773,1.4823073309141448,0.5695876171193797
PaChr2g11323-t1_11323,0.38080324786843905,1.7906230790926603,-1.5108409940506398,1.0802236129758596,0.1675038991810944
PaChr12g06820-t1_6820,0.02277661089848464,0.1630833125174447,-3.1383807606258554,0.09206816075241875,-0.0
PaChr5g16993-t1_16993,0.0808805960464372,0.5859557902309973,-2.7155082829123023,0.35044469740156714,-0.0
PaChr1g03082-t1_3082,0.11644708199094408,0.9645961778414798,-2.33686789530182,0.5788637018646142,-0.0
PaChr5g15648-t1_15648,-0.05944367752242546,3.316812125801479,0.015348052658179406,1.9213973367376824,1.0086776229429173
PaCtg0977g30953-t1_30953,0.09486742897986783,1.4543716766852093,-1.8470923964580905,0.8780021246233786,-0.0
PaChr8g22826-t1_22826,0.03289021215661265,0.5653770790752052,-2.7360869940680947,0.33945996732443606,-0.0
PaChr8g21872-t1_21872,-0.07478079015933553,1.4833662308784092,-1.8180978422648906,0.8962319174803425,-0.0
PaChr11g05562-t1_5562,-0.0569446119933802,1.1379730566229658,-2.163491016520334,0.6851827579235475,-0.0
PaChr5g18221-t1_18221,-0.12496577907636953,0.5983927147981823,-2.7030713583451176,0.35687052971683725,-0.0
PaChr9g23960-t1_23960,0.019314606523439054,0.12589688939043492,-3.175567183752865,0.07091715794212664,-0.0
PaChr7g21008-t1_21008,0.1443422578117508,1.4263348220015908,-1.875129251141709,0.8609190640233328,-0.0
PaCtg5171g42069-t1_42069,0.08812325223957952,1.8814047247143477,-1.420059348428952,1.1362431523383352,0.2235234385435701
PaChr8g23444-t1_23444,-0.09039432859991212,1.0538110167040937,-2.247653056439206,0.6354472492723116,-0.0
PaChr1g01594-t1_1594,-0.3182361060156634,1.7498274179974689,-1.551636655145831,1.0558571248916016,0.14313741109683645
PaCtg1882g35456-t1_35456,0.02889226897298021,0.16253725885009204,-3.1389268142932076,0.09196797149806055,-0.0
PaChr1g01302-t1_1302,0.11512069305360796,0.7694543069229086,-2.532009766220391,0.46493948227499005,-0.0
PaChr2g09500-t1_9500,0.03979937920080728,0.4772073591544267,-2.824256713988873,0.2829532556589952,-0.0
PaChr2g08391-t1_8391,-0.024042569782791803,0.312035593654749,-2.989428479488551,0.1755188931332908,-0.0
PaChr3g12803-t1_12803,0.004306409684058966,0.05428567303848723,-3.2471784001048127,0.02902874368174352,-0.0
PaChr6g19318-t1_19318,-0.08231455695276209,1.0619564034318782,-2.2395076697114216,0.6413059225693698,-0.0
PaChr2g09942-t1_9942,-0.10551376486669069,1.5050795885408101,-1.7963844846024897,0.9072214221495783,-0.0
PaChr9g24284-t1_24284,0.12994312661452262,0.887068881136093,-2.414395192007207,0.5345065689630067,-0.0
PaChr1g00163-t1_163,-0.00732782244779555,0.0378156628111265,-3.2636484103321735,0.01874709441035222,-0.0
PaChr2g08127-t1_8127,-0.4012789981381871,3.3011046527151557,-0.00035942042814411624,1.9134544319555726,1.0007347181608075
PaChr1g03645-t1_3645,0.08332398988881963,1.1815183370850488,-2.119945736058251,0.7116708397641829,-0.0
PaChr1g00308-t1_308,0.08382737622354461,1.0292065830546118,-2.272257490088688,0.6181635287122261,-0.0
PaChr9g24173-t1_24173,0.048728929368651426,0.9405313484650752,-2.3609327246782246,0.566437638360799,-0.0
PaChr4g15094-t1_15094,0.03228579593670059,0.33261118651785093,-2.968852886625449,0.18799901444456224,-0.0
PaChr5g16928-t1_16928,-0.028251304332788798,0.20964388792495525,-3.0918201852183445,0.11608334516770703,-0.0
PaChr10g04131-t1_4131,-0.005286469022803652,0.026330663098097524,-3.275133410045202,0.01333939055458026,-0.0
PaChr12g06984-t1_6984,0.0779060116970222,1.336684722104016,-1.964779351039284,0.8066278806602164,-0.0
PaChr1g03424-t1_3424,0.5956728705448561,3.0793805141019357,-0.22208355904136406,1.777916440958636,0.865196727163871
PaChr8g21928-t1_21928,0.3308905739256366,2.792034687807806,-0.5094293853354939,1.6626112073348391,0.7498914935400741
PaChr6g19724-t1_19724,-0.06999091357952415,2.0907229312228908,-1.210741141920409,1.2634751221558462,0.35075540836108104
PaChr7g21069-t1_21069,0.04737862653492325,0.2772953719892486,-3.0241687011540512,0.15538309001113643,-0.0
PaCtg3231g39149-t1_39149,-0.043060943601109763,0.18856604629643675,-3.112898026846863,0.10616230560199821,-0.0
PaChr8g22168-t1_22168,-0.04893049125435419,0.8449491874613091,-2.4565148856819907,0.511500828311651,-0.0
PaChr3g12564-t1_12564,-0.16017376132603986,1.314626549581193,-1.9868375235621067,0.7934797885780444,-0.0
PaCtg0434g27223-t1_27223,0.03463650357821396,1.1797241713049265,-2.121739901838373,0.710769010867863,-0.0
PaCtg1276g32695-t1_32695,-0.024714888475546985,0.19155695339000767,-3.1099071197532924,0.10762150986585099,-0.0
PaCtg1492g33817-t1_33817,-0.004700358571468405,0.04357265623786928,-3.2578914169054305,0.021777496666892375,-0.0
PaChr8g21949-t1_21949,0.013991303774863385,0.25049311299090027,-3.0509709601523993,0.13861348283848807,-0.0
PaChr10g04838-t1_4838,-0.019418982461314276,0.4886855747784183,-2.8127784983648816,0.28931202714695514,-0.0
PaChr9g24644-t1_24644,-0.10866570025927805,0.9047506282343922,-2.3967134449089076,0.5464905951152758,-0.0
PaChr4g15523-t1_15523,-0.05498217925121101,0.6982457391397895,-2.60321833400351,0.41563362807205395,-0.0
PaChr6g19405-t1_19405,-0.15933305538694842,1.3522979814559217,-1.949166091687378,0.8150100407029525,-0.0
PaChr12g07339-t1_7339,-0.06063517846243843,0.7551954476037893,-2.5462686255395104,0.45459909599171644,-0.0
PaChr10g04841-t1_4841,0.10829960216913938,0.7009976415323115,-2.6004664316109882,0.4169842978995479,-0.0
PaCtg3941g40437-t1_40437,-0.16016667146271668,1.3273460588032946,-1.9741180143400052,0.8025831696484055,-0.0
PaChr2g08654-t1_8654,-0.05403810222099241,0.28806516812425936,-3.0133989050190406,0.16298178722422993,-0.0
PaChr12g07265-t1_7265,0.36906027282890735,2.9226010466023187,-0.3788630265409812,1.7249406944149757,0.8122209806202105
PaCtg3137g38942-t1_38942,0.0681794708228135,0.2765149289691394,-3.0249491441741605,0.1552041912181302,-0.0
PaCtg2524g37548-t1_37548,0.19133539214108203,1.2581366557331068,-2.043327417410193,0.7594463078817827,-0.0
PaChr4g14333-t1_14333,-0.1167224137008023,1.4592524297221094,-1.8422116434211906,0.8800422813124608,-0.0
PaChr9g25204-t1_25204,-0.03441722229665755,1.1256799745659825,-2.175784098577317,0.6798575912128173,-0.0
PaChr7g21289-t1_21289,-0.06688396103726595,1.8202428107586965,-1.4812212623846033,1.1007845118191093,0.1880647980243442
PaChr1g02766-t1_2766,0.19559931126065327,1.8208862093497074,-1.4805778637935925,1.1007845118191093,0.1880647980243442
PaChr6g19725-t1_19725,-0.011989311775246467,0.08918367063849283,-3.212280402504807,0.049220370693473126,-0.0
PaChr1g03305-t1_3305,-0.030741699985557536,0.16382918618996253,-3.1376348869533373,0.0921110999116863,-0.0
PaChr7g21398-t1_21398,0.10941810422584458,2.5082067052635995,-0.7932573678797004,1.5025706981505593,0.5898509843557943
PaChr2g08864-t1_8864,0.1008066686901613,1.0464985072145347,-2.254965565928765,0.6292632037038388,-0.0
PaChr10g04434-t1_4434,0.03494123326915101,0.2984053493276412,-3.0030587238156587,0.16983597393651753,-0.0
PaChr3g12068-t1_12068,-0.248766481343106,2.2107540436814714,-1.0907100294618282,1.3486226643684345,0.4359029505736694
PaChr5g17634-t1_17634,0.017530499743188502,0.1039877711887329,-3.197476301954567,0.056215271587130695,-0.0
PaCtg1543g34052-t1_34052,0.1041537068844155,0.5748167054351799,-2.7266473677081198,0.3453463817653238,-0.0
PaChr1g03174-t1_3174,-0.3678430795299216,5.255120168576715,1.9536560954334155,2.742044495751075,1.8293247819563099
PaChr2g08897-t1_8897,-0.14828566140482644,2.4379178980820417,-0.8635461750612583,1.4693264266426294,0.5566067128478642
PaCtg3103g38865-t1_38865,-0.10811178872101625,3.5880198489563573,0.2865557758130573,2.008849647577467,1.096129933782702
PaCtg2100g36333-t1_36333,0.051235616526354354,0.8596128552519468,-2.441851217891353,0.5190949778424785,-0.0
PaChr2g11213-t1_11213,-0.04797126564866497,0.5212051939704668,-2.780258879172833,0.3096462322665649,-0.0
PaChr5g16337-t1_16337,0.05990957740241164,0.616701524327774,-2.684762548815526,0.36716136723058074,-0.0
PaCtg2275g36874-t1_36874,-0.04463633798150254,0.30332374518282046,-2.9981403279604795,0.17155258559473455,-0.0
PaChr10g04675-t1_4675,-0.018405154418742846,0.46348661786724,-2.83797745527606,0.2726122550231891,-0.0
PaChr10g04038-t1_4038,0.0035280806826655546,0.04994386292010449,-3.2515202102231955,0.026089004080895827,-0.0
PaChr7g20566-t1_20566,-0.1356569114041649,0.8810455116830193,-2.4204185614602807,0.530918957335637,-0.0
PaChr3g13766-t1_13766,0.09598746190552965,0.5888914187350739,-2.712572654408226,0.3507607045435236,-0.0
PaChr8g22734-t1_22734,0.05721656722740183,0.6141107586718684,-2.6873533144714314,0.3656545226509813,-0.0
PaChr8g22944-t1_22944,0.0530895556417302,0.9756585371488316,-2.3258055359944683,0.583750493246707,-0.0
PaChr1g03180-t1_3180,0.10630363059385438,1.0191447777791742,-2.2823192953641254,0.6114713617273361,-0.0
PaChr8g23097-t1_23097,0.0029232452442626983,0.012844152766012865,-3.288619920377287,0.007386748936385346,-0.0
PaChr10g04209-t1_4209,-0.18176399372630617,1.6460834296393223,-1.6553806435039775,0.9997577913074046,0.08703807751263955
PaChr9g25339-t1_25339,-0.10732176474639048,0.8736308001471621,-2.427833272996138,0.5272232485474165,-0.0
PaChr4g14425-t1_14425,-0.05669925199948041,0.8860348770563753,-2.4154291960869245,0.5341564603648198,-0.0
PaChr2g10081-t1_10081,-0.05601486890742443,0.331710488696487,-2.9697535844468126,0.18740085545946875,-0.0
PaChr2g10494-t1_10494,0.00247163085085464,0.01500244261323806,-3.2864616305300616,0.008445280075130589,-0.0
PaCtg0799g29942-t1_29942,-0.06968384537662575,0.675806135240287,-2.625657937903013,0.4023266287990918,-0.0
PaChr10g03921-t1_3921,-0.040993651803071844,0.433230690957565,-2.8682333821857346,0.25234054902011505,-0.0
PaChr5g16905-t1_16905,0.11503979812333605,0.7242690513633029,-2.577195021779997,0.4301661300599815,-0.0
PaChr2g10326-t1_10326,-0.26566553442433827,1.5170234691444382,-1.7844406039988616,0.912788738760856,6.902496609086766e-05
PaChr3g13594-t1_13594,-0.16326543163888932,2.858196600109175,-0.44326747303412456,1.7126808890226468,0.7999611752278817
PaChr4g14699-t1_14699,-0.025822807840251434,0.1488180276643784,-3.1526460454789214,0.08389121600977253,-0.0
PaChr4g15091-t1_15091,-0.06623107808835645,0.46111214984668486,-2.840351923296615,0.27124660158377906,-0.0
PaChr3g11805-t1_11805,0.02059827212281143,0.14829139488520396,-3.153172678258096,0.08361642115119702,-0.0
PaChr2g10360-t1_10360,0.21884186968815972,4.391784223124785,1.0903201499814852,2.369073750934314,1.4563540371395491
PaChr8g22010-t1_22010,-0.22680927262739284,1.7569030863143404,-1.5445609868289594,1.058583385791223,0.14586367199645786
PaChr4g15171-t1_15171,0.0886917618731075,1.2057056060591056,-2.0957584670841944,0.721145372291466,-0.0
PaChr4g15340-t1_15340,-0.19017993089966564,2.901986661188894,-0.39947741195440584,1.7146558253676203,0.801936111572855
PaChr1g00319-t1_319,0.07204319082563435,0.528068276090208,-2.773395797053092,0.3154487656739124,-0.0
PaChr5g17961-t1_17961,-0.24689485186960033,1.5889900576787328,-1.712474015464567,0.9655502441272619,0.05283053033249678
PaChr1g00390-t1_390,-0.05471676913862757,1.3087137752171651,-1.9927502979261347,0.7888825294347506,-0.0
PaChr5g16527-t1_16527,0.14111631798016355,0.8433353509887487,-2.458128722154551,0.5108209588267913,-0.0
PaChr5g16035-t1_16035,0.13029792312560706,3.5327369701461575,0.2312728970028578,1.99062822436228,1.077908510567515
PaChr2g10888-t1_10888,-0.11796587764234441,0.8872949403511186,-2.4141691327921815,0.5345065689630067,-0.0
PaChr11g05414-t1_5414,-0.04538021070978959,1.1833113423093806,-2.118152730833919,0.7116708397641829,-0.0
PaCtg0781g29856-t1_29856,0.12376395637770832,0.7058528422672554,-2.5956112308760444,0.42016752551299663,-0.0
PaCtg0865g30280-t1_30280,0.014108028321858455,0.6249304069645867,-2.676533666178713,0.3734098774597124,-0.0
PaChr2g10123-t1_10123,-0.2474290802309564,2.6124253895900065,-0.6890386835532936,1.5588926661717306,0.6461729523769655
PaChr2g10665-t1_10665,-0.03302516676313975,1.1982169809981562,-2.1032470921451436,0.7186418494007355,-0.0
PaChr2g09117-t1_9117,-0.10963472712074228,1.0097651223027009,-2.291698950840599,0.6060713813236149,-0.0
PaCtg1436g33590-t1_33590,-0.30523172205617105,1.7799868027398444,-1.5214772704034554,1.0773132363596596,0.16459352256489465
PaChr1g00779-t1_779,-0.03516328021808932,0.7749689649141327,-2.526495108229167,0.4680178755751214,-0.0
PaChr1g00537-t1_537,0.5264820089291065,3.2713818617407773,-0.030082211402522756,1.9001294215546598,0.9874097077598948
PaChr5g16834-t1_16834,-0.1099090996541054,1.716614069901723,-1.5848500032415769,1.0378001244799788,0.12508041068521378
PaChr3g11431-t1_11431,0.031547932553219915,0.4043063709741366,-2.8971577021691632,0.23285424750274097,-0.0
PaChr1g00234-t1_234,0.006627752199195914,0.07291679480781317,-3.2285472783354865,0.03862445006752713,-0.0
PaChr1g00809-t1_809,0.14530844648226585,2.6941390577095055,-0.6073250154337944,1.604542023423338,0.691822309628573
