ids,Time0_1,Time0_2,Time0_3,Time6_1,Time6_2,Time6_3
PaChr3g13762-t1_13762,428.2,638.4,533.3,597.7,822.9,1137.2
PaChr2g11210-t1_11210,542.9,526.6,534.75,408,396.7,522.4
PaCtg0839g30118-t1_30118,533.8,540.2,537,427.5,413.8,358.2
PaChr4g15148-t1_15148,561,515.8,538.4,396.8,449.4,502.2
PaChr1g01631-t1_1631,550.5,527.1,538.8,425.9,539.1,608
PaChr7g20812-t1_20812,663.5,415,539.25,503.7,335.8,140.4
PaChr6g18490-t1_18490,474.3,605.3,539.8,459.6,660.2,774.1
PaChr5g17126-t1_17126,537.6,542.9,540.25,650.7,533.4,587.2
PaCtg2831g38291-t1_38291,531.4,549.8,540.6,511.8,614.1,1099.4
PaChr2g08865-t1_8865,543.7,538.5,541.1,507.3,321.7,332.1
PaCtg1999g35939-t1_35939,471,620.7,545.85,595.6,819.9,1345.7
PaChr7g20582-t1_20582,514.5,577.6,546.05,601.4,663.9,901.4
PaChr12g07152-t1_7152,550,543.4,546.7,1315.9,1270.5,1740.5
PaChr12g07266-t1_7266,535.3,563.1,549.2,1972.4,2168.3,1329.1
PaCtg2296g36922-t1_36922,551.7,547.2,549.45,595.3,592.7,726.3
PaChr6g19947-t1_19947,567.7,531.4,549.55,504.7,671.8,469.3
PaChr11g05567-t1_5567,558.8,540.4,549.6,685.3,632.7,329.6
PaCtg2070g36204-t1_36204,578.5,521,549.75,767.8,627,344.6
PaChr11g06127-t1_6127,521.5,579.6,550.55,532.2,588.3,659.5
PaChr4g15179-t1_15179,606.2,495,550.6,468.3,444.2,257.9
PaChr5g16715-t1_16715,573.6,529.4,551.5,514.1,639.4,397.8
PaChr2g08760-t1_8760,531.7,577.8,554.75,645.4,950.9,322.4
PaChr1g01462-t1_1462,541.7,574.6,558.15,732.1,547.8,472.4
PaChr3g13750-t1_13750,576.4,541.6,559,597,552.3,456.1
PaCtg0482g27596-t1_27596,595.1,524.2,559.65,554.7,673.7,1666.4
PaCtg1733g34941-t1_34941,578.6,541.2,559.9,428.4,370.7,373.3
PaChr6g18727-t1_18727,574.8,547.2,561,433.6,495,572.9
PaChr2g08497-t1_8497,570.9,551.4,561.15,525,480.1,608
PaCtg0854g30201-t1_30201,555.6,566.8,561.2,943.3,971.7,634.9
PaChr8g23248-t1_23248,512.7,611.2,561.95,515.8,687.5,496.3
PaChr1g00996-t1_996,563.5,560.5,562,592.3,451.8,480.5
PaChr2g09582-t1_9582,576.8,547.3,562.05,645.9,657,607.3
PaChr2g10609-t1_10609,606.4,519.9,563.15,600.5,431.3,329.4
PaChr2g08834-t1_8834,601.1,525.9,563.5,710.4,818.8,397.8
PaChr5g15795-t1_15795,512.3,614.9,563.6,508.3,648.8,575.4
PaChr5g17656-t1_17656,553.6,577.1,565.35,748.9,1099.4,644.8
PaChr12g07360-t1_7360,583.3,548.9,566.1,892.6,742.6,949.4
PaChr9g24003-t1_24003,588.4,546,567.2,678.2,805.6,412.2
PaChr7g21068-t1_21068,574.8,560.7,567.75,608.9,564.9,516.6
PaCtg2588g37684-t1_37684,599.5,541.1,570.3,459.2,364,189.3
PaChr10g04817-t1_4817,523.3,617.5,570.4,459.2,660.8,648.1
PaChr3g13206-t1_13206,577.5,563.5,570.5,2209.6,2494.3,1049.9
PaCtg2541g37596-t1_37596,556.3,586.3,571.3,800.4,735.9,537.3
PaChr4g14799-t1_14799,560.2,584.6,572.4,931.4,996.2,653
PaChr11g05973-t1_5973,610.2,535.7,572.95,1317.5,1074.9,1078.2
PaChr1g02414-t1_2414,574.8,573.9,574.35,570.6,547.4,429.5
PaCtg3382g39468-t1_39468,579.9,569.9,574.9,528.2,479.2,563
PaChr5g17796-t1_17796,536.7,614.8,575.75,504.6,731.7,780.7
PaChr1g01105-t1_1105,488.5,665,576.75,674.9,763.1,964
PaChr1g02462-t1_2462,568,585.7,576.85,562.1,454.3,394.1
PaChr11g05387-t1_5387,585.3,569.7,577.5,578.3,514.3,716
PaCtg0561g28130-t1_28130,520,635,577.5,636.2,750.2,786.6
PaCtg0711g29292-t1_29292,572.9,582.7,577.8,639.1,633.8,554.1
PaChr2g08355-t1_8355,614.8,541.5,578.15,726.4,720.4,383.6
PaChr1g01308-t1_1308,553.2,607.1,580.15,956.5,870,787
PaChr10g03869-t1_3869,579.3,587.1,583.2,408.6,440.4,619.4
PaChr4g14864-t1_14864,543.1,624.5,583.8,516.9,634.1,632.3
PaChr5g17441-t1_17441,593,580.1,586.55,537.6,848.5,369.9
PaChr7g20555-t1_20555,585.6,589.6,587.6,595.4,438.6,554
PaChr3g13280-t1_13280,554.4,624.6,589.5,670.7,665.9,794.9
PaChr1g02154-t1_2154,570.4,609.1,589.75,566,505.3,433.8
PaCtg2324g37020-t1_37020,592.7,587.1,589.9,544.5,543.3,703.6
PaChr5g17605-t1_17605,559.6,620.5,590.05,381.1,498.5,800.6
PaChr8g23754-t1_23754,593.4,586.8,590.1,526.7,526.7,894.8
PaCtg1417g33476-t1_33476,557.2,623.1,590.15,966.8,857.1,783.9
PaChr2g08361-t1_8361,666.8,515.1,590.95,996.9,810.5,553.9
PaCtg0333g26739-t1_26739,564.9,617,590.95,3131,2460.5,3115.4
PaChr1g00754-t1_754,599.8,583.1,591.45,895,572.4,1638
PaChr7g21498-t1_21498,631,553.3,592.15,648,653.6,271.7
PaCtg0755g29651-t1_29651,633.5,552.1,592.8,229.4,287.9,240.8
PaChr9g25111-t1_25111,624.1,566,595.05,434.4,287.6,481
PaCtg0389g26977-t1_26977,570.2,620.7,595.45,929.5,843.9,560.2
PaChr8g22044-t1_22044,507,687.5,597.25,515.8,749.4,753.4
PaChr9g25130-t1_25130,553.1,645.6,599.35,1632.3,1050.6,2073.8
PaChr1g02892-t1_2892,596.8,602.2,599.5,726.5,672.3,634.2
PaChr5g17440-t1_17440,596.6,604.3,600.45,570.7,475.1,480.4
PaChr2g10592-t1_10592,585.6,615.4,600.5,449.6,549.3,430.7
PaChr2g08849-t1_8849,577.6,625.8,601.7,463.2,406.5,508
PaChr3g13211-t1_13211,617.4,588.1,602.75,641.3,666.8,851.1
PaChr12g06795-t1_6795,666.8,540.7,603.75,1327.1,727.5,1677
PaChr11g05432-t1_5432,555.3,656.8,606.05,635.5,656.8,513.7
PaChr5g17020-t1_17020,610,604.3,607.15,1432.7,1199.2,725
PaCtg1042g31335-t1_31335,573.7,640.8,607.25,381.4,469.6,441
PaCtg0411g27148-t1_27148,607.5,608.8,608.15,473.1,506.5,919.8
PaChr5g16719-t1_16719,562.3,654.7,608.5,501.1,566.3,547.6
PaCtg0714g29327-t1_29327,641.7,582.7,612.2,584.4,538.3,975.9
PaCtg0744g29545-t1_29545,585.9,641.3,613.6,934.5,771.9,1013.9
PaChr2g08566-t1_8566,575.5,651.8,613.65,369.4,424.2,345.5
PaChr11g05929-t1_5929,585.6,643.1,614.35,754,670.8,983
PaChr11g06248-t1_6248,603.7,626.1,614.9,431.8,596,356.7
PaChr4g14380-t1_14380,589.4,642.2,615.8,542.6,636.7,611.9
PaChr8g23276-t1_23276,608.2,623.5,615.85,443.7,456.4,497.5
PaChr3g11511-t1_11511,590.9,641,615.95,509.4,548.9,796.2
PaChr7g21658-t1_21658,628.6,606.1,617.35,379.6,468.6,433.3
PaChr2g10297-t1_10297,594.8,640,617.4,425.9,434.9,504.4
PaChr4g15407-t1_15407,624.3,610.6,617.45,609.8,705.1,375.8
PaCtg1537g34032-t1_34032,588.5,646.4,617.45,754.3,637.5,1089.9
PaChr8g22921-t1_22921,584,654.4,619.2,582.6,560,469.6
PaCtg1215g32333-t1_32333,596.2,642.9,619.55,547.2,554.5,406.4
PaChr1g00598-t1_598,559.1,683.6,621.35,974,1225.6,798.2
PaCtg5920g42702-t1_42702,571.1,672,621.55,1000.6,1098.3,1551.5
PaChr1g00113-t1_113,608.3,639,623.65,527.1,768.9,502.4
PaChr6g19335-t1_19335,639.1,613.2,626.15,543.9,498,751.8
PaChr5g16159-t1_16159,609.9,644.8,627.35,431.5,818.7,930.3
PaChr1g02290-t1_2290,588.7,666.4,627.55,605.8,717.3,822.4
PaChr8g22000-t1_22000,585.4,672,628.7,675.8,655.1,503.2
PaChr8g22865-t1_22865,614.5,645.7,630.1,290.1,323.3,187.3
PaChr12g07751-t1_7751,627.7,633.4,630.55,482.9,603.7,694.4
PaCtg0632g28648-t1_28648,616.9,644.9,630.9,400.6,385.5,588.9
PaChr9g23864-t1_23864,671.7,593,632.35,508.2,553.2,255.4
PaChr5g15761-t1_15761,601.6,667,634.3,576.3,620.6,370.5
PaCtg3916g40398-t1_40398,642.3,626.5,634.4,782.8,696.4,980.7
PaChr7g21227-t1_21227,567.6,701.9,634.75,2109.7,1540.4,1318.1
PaChr8g23688-t1_23688,660.7,610.3,635.5,887.8,914.8,373.1
PaChr9g24368-t1_24368,652.2,623.4,637.8,246.1,336.6,299.4
PaChr2g10696-t1_10696,644.8,630.9,637.85,597.8,457.4,452.9
PaChr10g05100-t1_5100,575.9,706.5,641.2,851.5,935.2,1105.1
PaChr2g10491-t1_10491,682.6,607.1,644.85,415.6,532.8,447.5
PaChr7g20122-t1_20122,670.3,621,645.65,411.2,425.9,237.6
PaChr1g00198-t1_198,631.4,660.3,645.85,1424,1558.8,927.2
PaCtg0641g28774-t1_28774,647.6,647,647.3,547.5,492,591.3
PaChr1g03445-t1_3445,618.3,680.4,649.35,542.9,818.4,495.1
PaChr11g06078-t1_6078,615.9,687.2,651.55,793.6,810.8,444.7
PaCtg0334g26772-t1_26772,647.6,656,651.8,669.5,727.2,611.6
PaChr12g07594-t1_7594,644.6,659.2,651.9,587.8,774.4,878
PaChr5g17167-t1_17167,674.8,629.3,652.05,768.1,600.3,720.4
PaChr1g00047-t1_47,649.1,662.4,655.75,923.9,875.3,814.6
PaChr6g18903-t1_18903,649,665.5,657.25,683.6,509.7,380.3
PaChr1g02273-t1_2273,673.8,641,657.4,439.5,570,228.9
PaCtg3874g40336-t1_40336,647.7,667.9,657.8,436.8,504.6,657.1
PaChr2g10702-t1_10702,589.8,726.3,658.05,506.8,701.3,651.9
PaChr12g06796-t1_6796,775.8,542,658.9,1142.4,566.8,1401.8
PaChr5g16149-t1_16149,657.8,661.8,659.8,597.6,606.7,657.5
PaCtg2236g36772-t1_36772,662.7,660,661.35,495.7,424,405.6
PaCtg1234g32429-t1_32429,697.8,629.7,663.75,1173.4,1048.1,492.2
PaChr5g15828-t1_15828,611.7,725.3,668.5,261.3,282.3,299.3
PaCtg0800g29955-t1_29955,636.7,702,669.35,732.2,707.7,1013.1
PaChr11g06130-t1_6130,649,692,670.5,688.6,690.4,523.8
PaChr5g16749-t1_16749,677.2,664.7,670.95,1026.5,709.6,522.9
PaChr1g02451-t1_2451,635.8,707.7,671.75,478.8,538.5,529.2
PaChr6g19119-t1_19119,660.7,685,672.85,898.3,871.1,494
PaChr11g05578-t1_5578,707.9,645.7,676.8,823.6,758.2,587.8
PaChr3g11501-t1_11501,669.1,686.4,677.75,635.9,680.6,304.1
PaCtg0637g28732-t1_28732,708.5,647.3,677.9,627.4,609,576.8
PaCtg1847g35371-t1_35371,730.7,627.6,679.15,738.3,790.2,942.1
PaChr2g09983-t1_9983,657.4,702.2,679.8,881.9,955.8,1009.9
PaChr5g17683-t1_17683,670.2,690.1,680.15,544.1,718.9,304.1
PaChr8g21817-t1_21817,678.3,684,681.15,664.3,631.4,505
PaChr4g15161-t1_15161,665,697.5,681.25,505.9,552.5,759.1
PaChr5g18340-t1_18340,699.1,670.2,684.65,771.5,743.1,694.3
PaChr10g05081-t1_5081,687.6,691.3,689.45,540,523.7,673.7
PaCtg0809g29982-t1_29982,693.7,688.2,690.95,727.7,698.5,1656.6
PaChr9g24128-t1_24128,673.3,709.7,691.5,807.3,668.9,1266.4
PaChr1g01529-t1_1529,747,636.4,691.7,256.2,329.3,265.7
PaCtg2094g36307-t1_36307,706.6,677.4,692,419,401.6,188
PaChr5g16072-t1_16072,656.1,729.5,692.8,711.8,540.3,618.5
PaChr2g08848-t1_8848,712.2,674.4,693.3,728.8,631.9,753.8
PaChr1g00923-t1_923,676.6,712,694.3,836.4,747.9,1000.9
PaChr3g13447-t1_13447,719.2,672,695.6,535,529,941
PaChr8g23720-t1_23720,691.7,699.8,695.75,651.8,752.1,932.1
PaChr2g10173-t1_10173,701.3,692.8,697.05,603.2,1082.2,769.5
PaChr3g13793-t1_13793,709,700.3,704.65,650.4,765.3,816.9
PaCtg5639g42490-t1_42490,787.1,623.3,705.2,924.1,598.6,1316.1
PaChr3g11474-t1_11474,716.6,695.7,706.15,630.6,695.2,766.8
PaChr1g03145-t1_3145,703.1,711.6,707.35,523.8,482.6,634.9
PaChr5g16957-t1_16957,683.5,736.8,710.15,479,468.1,501
PaCtg5977g42740-t1_42740,737.4,686.6,712,1106,973.6,851.4
PaChr10g04561-t1_4561,642.8,783.8,713.3,793,774.2,956.3
PaCtg0241g26166-t1_26166,714,717.1,715.55,581,590.9,735.3
PaChr2g08791-t1_8791,700.6,730.7,715.65,1429,1011.3,1442.1
PaCtg0259g26245-t1_26245,737.1,698.2,717.65,621.6,617.6,936
PaCtg0239g26131-t1_26131,749.1,696.4,722.75,693.1,793.1,438.5
PaCtg5725g42573-t1_42573,735.5,720.3,727.9,771.2,856.3,522.9
PaCtg1175g32132-t1_32132,722.4,734.7,728.55,816.6,1050.9,936.3
PaChr2g09874-t1_9874,746.7,712.6,729.65,670.6,903.9,1061.7
PaChr9g24837-t1_24837,733.4,726.2,729.8,507.8,612.9,598.8
PaChr6g19271-t1_19271,745.2,718.3,731.75,268.1,198.2,160.9
PaChr2g11337-t1_11337,743.1,723.7,733.4,644,551.3,586.1
PaChr11g06459-t1_6459,739,730.3,734.65,511.1,502.7,696.5
PaCtg0826g30078-t1_30078,822.1,647.8,734.95,395.6,375.7,379.1
PaChr5g17049-t1_17049,736.4,733.5,734.95,753,755.5,803
PaCtg0711g29298-t1_29298,742.9,727.3,735.1,555.7,547.4,589.5
PaChr6g18417-t1_18417,705.1,769.9,737.5,705.3,577.7,630.3
PaChr9g24404-t1_24404,683.3,794.8,739.05,355.8,1034.4,377.3
PaChr10g04275-t1_4275,699.7,782.8,741.25,783,915.1,1370
PaChr1g01559-t1_1559,765.3,718.9,742.1,488.5,638.6,463.5
PaChr2g08963-t1_8963,809.3,677.9,743.6,761.1,658.5,1032.4
PaCtg1739g34952-t1_34952,675.9,814.8,745.35,2875.6,2934.4,3278
PaChr9g24996-t1_24996,772.5,719.1,745.8,744.6,642.9,426.5
PaChr1g00219-t1_219,716.3,777.8,747.05,644.8,574.5,1027.5
PaChr6g18534-t1_18534,753.6,742.1,747.85,548.2,521.4,425.5
PaCtg0132g25679-t1_25679,700.2,815.6,757.9,691.5,709.8,817.6
PaChr9g24417-t1_24417,766.3,755.2,760.75,766.9,830.1,740.9
PaCtg1847g35372-t1_35372,764.3,758.6,761.45,1331,1511.6,2277.5
PaChr6g18740-t1_18740,690,834.6,762.3,792.6,1024.2,763.8
PaChr2g09975-t1_9975,729.8,795.1,762.45,682.8,793.4,464.8
PaChr12g07643-t1_7643,766.4,760.2,763.3,698.4,713.2,893.6
PaChr8g22338-t1_22338,799.5,727.8,763.65,1220.8,1591.8,700.1
PaChr12g08073-t1_8073,652.5,877.4,764.95,325.9,611.1,659.2
PaChr1g00698-t1_698,730.5,801.2,765.85,844.9,927.3,677.9
PaChr5g18171-t1_18171,812.9,721.1,767,976.7,982.7,418.1
PaChr7g20459-t1_20459,759.7,775.3,767.5,708.7,665.1,781.2
PaCtg0533g27940-t1_27940,789.7,747.4,768.55,728.5,768.2,983.1
PaChr5g16712-t1_16712,763.5,779,771.25,1033.9,987.9,1573
PaChr2g11030-t1_11030,761.2,782.3,771.75,933.9,954.7,921.6
PaChr8g23480-t1_23480,708.3,837.4,772.85,747.1,792.3,826.9
PaChr5g15850-t1_15850,767.2,779.5,773.35,736.3,588.9,506.4
PaChr9g24085-t1_24085,794.3,753.7,774,633.8,574.9,756
PaCtg2096g36310-t1_36310,764.3,788.2,776.25,414.7,515.7,725.3
PaChr3g12959-t1_12959,718.9,836.7,777.8,746.2,694.5,802.2
PaCtg0266g26304-t1_26304,804.7,756.7,780.7,678.7,633.8,1057.8
PaChr5g16493-t1_16493,684.7,884.5,784.6,685.7,753.1,1147.9
PaCtg0822g30042-t1_30042,743.6,826.9,785.25,806.2,899.3,963.5
PaChr2g08470-t1_8470,770.3,800.9,785.6,972.1,997.1,989.2
PaChr2g08813-t1_8813,783.2,788,785.6,807.5,594.6,341
PaChr6g19541-t1_19541,750.1,821.9,786,1257.7,624.4,794
PaChr2g11318-t1_11318,762.8,811.7,787.25,1040.6,996.6,1832.5
PaChr3g14020-t1_14020,813.9,762.1,788,656.9,605.2,570.4
PaChr8g21950-t1_21950,807.4,769.9,788.65,804.5,756.7,982.1
PaChr6g18700-t1_18700,811.8,775.5,793.65,814,919.7,636.3
PaChr8g23742-t1_23742,763,825.7,794.35,1243.8,1582.9,824.1
PaCtg3005g38649-t1_38649,837.2,753.7,795.45,765.4,562.6,558.3
PaChr7g20402-t1_20402,756.5,837.1,796.8,799.2,659.5,253.8
PaChr6g19362-t1_19362,773,821.2,797.1,446.2,496.3,502.3
PaChr3g12954-t1_12954,791.2,803.8,797.5,818.5,756.5,1231.6
PaChr12g07908-t1_7908,784.1,811.7,797.9,822.6,645.1,329.6
PaChr3g13212-t1_13212,876.6,720.8,798.7,920.4,902.7,1192.4
PaChr1g02512-t1_2512,865,734.2,799.6,809.6,790.9,1175.3
PaChr1g00246-t1_246,755.2,844.6,799.9,830.3,701.9,573.2
PaCtg0375g26920-t1_26920,842.9,758.6,800.75,852.9,795.1,1310.3
PaCtg0887g30424-t1_30424,764,838.9,801.45,786.9,1311.9,846.2
PaChr5g16811-t1_16811,784.4,819.6,802,756.8,813.8,810.6
PaChr3g13116-t1_13116,906.9,697.2,802.05,883.8,1183.9,606.9
PaChr1g01575-t1_1575,839.1,767.8,803.45,696.5,648.7,712.5
PaChr11g05985-t1_5985,750.1,859.5,804.8,741.6,754.6,848.7
PaChr10g04784-t1_4784,861.2,748.8,805,859.2,974,460.8
PaChr1g01506-t1_1506,764.9,845.8,805.35,1051.9,1354.8,1800.8
PaChr3g14010-t1_14010,806.7,808.4,807.55,781.8,814.2,968.3
PaChr6g19540-t1_19540,733.4,882.5,807.95,2038.8,1895.6,2491.1
PaChr5g16638-t1_16638,758.6,859.3,808.95,741.6,826.6,815.8
PaChr2g09229-t1_9229,767.8,851.1,809.45,804.2,783.7,694.8
PaChr2g11247-t1_11247,787.8,832.1,809.95,1145,1297.9,635.2
PaChr2g09116-t1_9116,809.5,811,810.25,477.4,562.2,717
PaCtg6338g42920-t1_42920,897.2,726.6,811.9,764.3,652.2,386.7
PaChr4g15102-t1_15102,807.4,816.9,812.15,1021.6,769,672.9
PaCtg0156g25880-t1_25880,773.8,855.2,814.5,1294.3,1533.4,1217
PaChr3g13821-t1_13821,755.4,880.4,817.9,789.9,815.1,691.9
PaChr1g02853-t1_2853,787.6,851.3,819.45,17904.7,10966.8,23036.7
PaCtg1210g32318-t1_32318,862.5,778.4,820.45,649.1,711.5,410.7
PaCtg1727g34914-t1_34914,767,886.3,826.65,513.1,528,553.9
PaCtg1739g34956-t1_34956,774.9,882,828.45,1021.2,1046.7,1036.5
PaChr3g12952-t1_12952,815,848.1,831.55,461.9,407.6,325.5
PaChr4g15323-t1_15323,821.4,846.1,833.75,1454.2,976,809.5
PaCtg1318g32925-t1_32925,849.2,818.7,833.95,525.6,781,570.4
PaCtg0728g29417-t1_29417,842.9,832.7,837.8,691.6,645.3,674.7
PaCtg0333g26762-t1_26762,765,912.6,838.8,1009.4,878,755.3
PaCtg1005g31126-t1_31126,817.1,862.8,839.95,785.5,749,827.1
PaChr3g11692-t1_11692,905,775.9,840.45,812.5,823.9,961.8
PaCtg0628g28536-t1_28536,769.6,911.9,840.75,610.6,797.7,748.5
PaChr6g19092-t1_19092,822.7,860.1,841.4,943,881.4,712.5
PaChr9g25057-t1_25057,860.1,823.6,841.85,726.5,1185,526.5
PaChr1g03524-t1_3524,939.1,747.5,843.3,905.5,972,385.9
PaChr8g21922-t1_21922,746.4,942.2,844.3,1741.4,994.8,1946.7
PaCtg0910g30574-t1_30574,798.6,890.5,844.55,1048.2,1147.7,853.9
PaChr4g15006-t1_15006,828.9,861.6,845.25,993.7,665,955.7
PaCtg1477g33754-t1_33754,760.1,938.1,849.1,793.6,930.2,921.2
PaChr1g00745-t1_745,833,867.2,850.1,659.2,675.1,1063.3
PaCtg0747g29580-t1_29580,883,817.7,850.35,810.7,837.2,586.1
PaChr5g17802-t1_17802,844,858.9,851.45,818.6,859.4,547.2
PaCtg0124g25629-t1_25629,887.7,818,852.85,947.6,1033.8,715
PaChr8g22261-t1_22261,830.8,875.7,853.25,1036.2,840.7,869.4
PaChr8g22731-t1_22731,792.2,915.8,854,555,1108.1,1340.3
PaChr3g12719-t1_12719,761.5,946.7,854.1,1030.6,1167.3,908.9
PaCtg1455g33686-t1_33686,853,855.3,854.15,724.6,733.1,1007.3
PaChr4g15087-t1_15087,810.9,907.3,859.1,811.6,968.8,1265.1
PaChr1g02397-t1_2397,857.2,862.7,859.95,934.7,848.6,470.6
PaCtg0535g27956-t1_27956,844.7,878.9,861.8,753.4,796.4,957.8
PaChr9g23862-t1_23862,873.6,851.2,862.4,848.9,775.5,1383.8
PaChr11g05920-t1_5920,858.7,870.8,864.75,1197,1191.3,596.2
PaCtg0907g30551-t1_30551,882.4,848.2,865.3,624.6,732.2,894.8
PaChr11g05671-t1_5671,827.7,906.1,866.9,812.5,1016.6,832.3
PaChr10g03999-t1_3999,814.8,919.4,867.1,1628.1,1463.7,1643.7
PaCtg0553g28056-t1_28056,811.8,925.2,868.5,964.2,977.5,1144.5
PaChr5g16202-t1_16202,867.5,869.8,868.65,1001.7,930.7,977.2
PaCtg1912g35562-t1_35562,849.8,887.8,868.8,764.1,846.3,829.9
PaChr6g18714-t1_18714,817.8,920.3,869.05,949.2,1441.2,908
PaChr7g20087-t1_20087,878.2,860.9,869.55,586.2,620.3,936.7
PaCtg3562g39805-t1_39805,844.7,894.5,869.6,1096.1,1206.2,1424
PaChr7g21021-t1_21021,932.3,807.4,869.85,606.5,554.7,767
PaChr11g05551-t1_5551,871.8,870.8,871.3,654.7,643.2,797.7
PaChr5g17542-t1_17542,845.7,897.8,871.75,1311.7,1094.7,2096.6
PaChr5g15799-t1_15799,863.2,881.4,872.3,1083,826.7,876.4
PaChr8g23759-t1_23759,910.8,839.5,875.15,857.3,951.5,523.8
PaCtg0769g29751-t1_29751,852.3,906.2,879.25,699.6,588.5,591.6
PaChr2g08365-t1_8365,874.6,888.9,881.75,1312.4,1162.7,1002.9
PaChr7g20277-t1_20277,915.5,852.3,883.9,838.6,708.4,466
PaChr10g04557-t1_4557,886.1,884.3,885.2,481.9,464.5,288.1
PaChr5g16635-t1_16635,943.2,830.6,886.9,620.9,700.4,581.4
PaChr1g01674-t1_1674,883,892.2,887.6,1016.3,1000.1,651.2
PaChr8g22577-t1_22577,926.4,849.4,887.9,838.6,1320.5,537.6
PaCtg0560g28110-t1_28110,868.7,913.3,891,572.7,589.7,661.8
PaCtg0278g26370-t1_26370,858.1,928.8,893.45,1089.8,1504.1,638.5
PaChr2g09365-t1_9365,923.1,864.8,893.95,1088.5,1078.7,932.7
PaCtg4488g41219-t1_41219,935.6,855.2,895.4,832.1,827,1274.1
PaChr5g18177-t1_18177,916.2,876.3,896.25,1076.8,913.6,1035.1
PaChr6g19548-t1_19548,884.8,909.3,897.05,1292.3,1299.9,939.9
PaChr4g14406-t1_14406,938.6,860.9,899.75,968.5,916.4,526
PaCtg0637g28731-t1_28731,938.7,863.4,901.05,755.2,701.9,706
PaCtg0822g30044-t1_30044,869.4,932.8,901.1,826.8,961.8,820.2
PaChr5g16203-t1_16203,871.7,931.2,901.45,649.2,631.6,1056.7
PaCtg1766g35059-t1_35059,900.2,903.8,902,1315.7,1173.2,904.2
PaChr1g03634-t1_3634,928.4,882.6,905.5,1301.9,1384.3,861.3
PaChr9g24945-t1_24945,844.6,966.8,905.7,1106.8,1493.5,1396.7
PaChr1g02595-t1_2595,922.5,892.6,907.55,905.1,807.5,1088.4
PaCtg1270g32666-t1_32666,855.3,960.7,908,563.6,821.5,874.2
PaChr2g08836-t1_8836,913.8,905.4,909.6,602.9,527.9,724.8
PaChr8g23566-t1_23566,910.3,910.5,910.4,1153.8,986.1,722
PaCtg2088g36262-t1_36262,950.6,871.7,911.15,842.4,995,501.4
PaChr1g01072-t1_1072,848.2,977.7,912.95,3575.5,2648.5,4580.2
PaCtg0457g27383-t1_27383,882.6,943.7,913.15,918.3,1173.7,1571
PaChr1g02758-t1_2758,808.7,1019.1,913.9,4581.2,3252.7,7149.8
PaChr4g15246-t1_15246,792.2,1035.7,913.95,779.3,962.2,1365.2
PaChr5g16844-t1_16844,887.5,945.3,916.4,692,783.3,743.2
PaChr8g22729-t1_22729,847.1,986.9,917,585.2,1186.9,1398.6
PaChr10g04035-t1_4035,898.9,937.2,918.05,754.5,900.8,1095.3
PaChr5g16040-t1_16040,874.9,962.7,918.8,579.7,641.7,944.4
PaChr7g20063-t1_20063,913.4,926,919.7,874.6,822.8,989.1
PaChr8g21859-t1_21859,893.2,954.5,923.85,721.7,815.4,985.4
PaChr2g10366-t1_10366,904.3,945.7,925,829.9,1012,970.5
PaCtg0941g30731-t1_30731,921.7,931,926.35,839.1,806.7,913.3
PaChr10g04156-t1_4156,909.1,943.7,926.4,1166.3,1351.1,1877
PaChr5g17633-t1_17633,961.7,898.2,929.95,675.5,614.9,732.5
PaChr7g21740-t1_21740,896.8,966.3,931.55,1498.4,1273.1,2015
PaChr5g16929-t1_16929,952.2,913,932.6,912.9,709.4,831.9
PaChr11g06680-t1_6680,949.9,915.5,932.7,832.1,689.2,920.5
PaCtg1114g31732-t1_31732,903.2,966.2,934.7,988,1281.7,536.1
PaChr2g09285-t1_9285,863.6,1006,934.8,728.7,718.6,729.8
PaChr3g12725-t1_12725,913.6,956.8,935.2,767.6,1065.2,633.4
PaChr4g14726-t1_14726,764.7,1109.3,937,9769.8,3607.3,10809.7
PaCtg1522g33965-t1_33965,951.1,924.4,937.75,11380.8,6048.3,5111.3
PaChr11g05965-t1_5965,918.9,962.9,940.9,2477.2,2047.2,3633.5
PaCtg1801g35203-t1_35203,944.6,939.9,942.25,843.7,835.8,1049.5
PaCtg2713g37988-t1_37988,972.3,922,947.15,1085,958.2,1098.3
PaChr6g18919-t1_18919,929.2,965.1,947.15,902.3,820,407.1
PaChr9g24698-t1_24698,956.7,946.4,951.55,768.6,600.1,536
PaChr2g08585-t1_8585,949.6,956.1,952.85,1351.7,1248,1494
PaCtg4209g40842-t1_40842,989.8,917.4,953.6,769,825.6,991.3
PaChr2g08491-t1_8491,920.4,988.8,954.6,1266.8,948.3,1130.7
PaChr1g00893-t1_893,939.1,970.9,955,718.2,948.5,1084.2
PaChr6g18429-t1_18429,923.1,988.1,955.6,773.7,760.6,960
PaChr5g15649-t1_15649,849.9,1064.6,957.25,809.9,1216.4,1168.3
PaChr2g09476-t1_9476,907.4,1013.1,960.25,884.4,794.9,721.3
PaChr4g15119-t1_15119,986.9,933.7,960.3,893.2,910.4,447.5
PaChr3g12358-t1_12358,861.6,1063.1,962.35,2075.2,1989.3,1925.1
PaCtg2409g37268-t1_37268,995.4,930.5,962.95,936.6,614.9,754.5
PaChr2g09892-t1_9892,976.9,950.5,963.7,1407.9,1372.3,754.6
PaChr12g08093-t1_8093,983.7,950.8,967.25,826.1,757.6,1162.2
