ids,Time0_1,Time0_2,Time0_3,Time6_1,Time6_2,Time6_3,cv_T0,mean_T0,cv_T6,mean_T6,log2FC_T6_T0,transformed_pval
PaChr3g12819-t1_12819,0.12507153720260666,0.1383857759240883,0.13872769313373362,0.13498870389315942,0.13223367327361002,0.13234715634870625,4.742977907166964,0.1340616687534762,0.9556502731034153,0.13318984450515856,0.036006293,1.6241239248066857
PaChr6g18439-t1_18439,0.1444633653468842,0.12100373549682653,0.13939853860867119,0.13421739652717407,0.10696691116784979,0.039409539,7.468809226240604,0.13495521315079398,42.610410913777876,0.093531282,-0.162753514,0.45617307008008406
PaChr2g08749-t1_8749,0.13604475732017685,0.12935832912154266,0.13951034618782748,0.10312777654438021,0.08394346,0.11644839405566054,3.1217768031238426,0.134971144,13.187149383916063,0.10117321,-0.080398448,0.9039657931848037
PaChr7g21577-t1_21577,0.12518765593400955,0.1399557666723571,0.13956624997740563,0.10947622947979802,0.11576305031214484,0.1270865364723308,5.093862224496643,0.13490322419459075,6.20454123,0.11744193875475789,-0.01805894,0.2486260665300974
PaChr7g20987-t1_20987,0.13337402649791108,0.1320497418328606,0.13956624997740563,0.15937388292546534,0.15254153814366034,0.073135957,2.4267977293175904,0.13499667276939245,30.49623605618404,0.12835045938087616,-0.003769851,0.013204646144183093
PaCtg2153g36525-t1_36525,0.13708982590280266,0.12862940484556068,0.13965010566177283,0.10016120975212889,0.095100978,0.057763257,3.485122625824752,0.13512311213671205,22.41720354,0.084341815,-0.169471555,1.170212939809049
PaChr2g10105-t1_10105,0.13552222302886402,0.13087224877165898,0.1400134802940307,0.2892501770902285,0.2003594757737207,0.5192365225901395,2.7549261453957135,0.13546931736485124,39.95509114533289,0.3362820584846962,0.34333423924653805,1.4489227262452362
PaChr1g02429-t1_2429,0.1308194144070482,0.13597471870353262,0.1402929992419214,0.098262607,0.070601665,0.10101724241829257,2.853887900385766,0.1356957107841674,15.267681149834198,0.089960505,-0.133418188,1.4588724319219484
PaChr4g15476-t1_15476,0.1344771544462383,0.13328330599221472,0.14071227766375743,0.14916889316012083,0.11712084360287489,0.25281535151770373,2.392322006785342,0.1361575793674035,33.46751817806674,0.17303502942689983,0.11146997188204182,0.5203343615217151
PaCtg0484g27604-t1_27604,0.1272197337335596,0.14034826435942432,0.14074022955854654,0.094584064,0.055488835,0.089619233,4.616566592367352,0.13610274255051016,21.750467362859432,0.079897377,-0.190079567,1.4556384597008587
PaChr8g21896-t1_21896,0.13076135504134673,0.13743256725549652,0.14099179661164812,0.11736729714718658,0.083825391,0.096107331,3.1089656250300663,0.1363952396361638,13.981807695056986,0.099100006,-0.09410539,1.4377718196738931
PaCtg0124g25630-t1_25630,0.1280325648533796,0.1401800510649669,0.14104770040122627,0.10989154883071323,0.10974153224021127,0.07851348,4.355263472649247,0.13642010543985758,14.848266057687976,0.099382187,-0.096323335,1.1324927287205564
PaCtg0576g28225-t1_28225,0.12054290667789519,0.14808607590446343,0.14138312313869505,0.12549569015795514,0.15555229717962715,0.34189518142432773,8.581059317286643,0.13667070190701788,46.09588987045875,0.20764772292063668,0.16129676696395187,0.5537256978047959
PaChr3g12559-t1_12559,0.12733585246496243,0.14203039730399802,0.14163469019179664,0.12448705744858973,0.1285145003468276,0.11504556208862704,4.989561560363684,0.13700031332025236,4.601154199321638,0.12268237329468146,-0.007241327,0.1901676344614078
PaChr10g04398-t1_4398,0.13383850142352255,0.13586257650722772,0.1404274478558568,0.20351639679416506,0.1538993314343905,0.20611273728188184,2.0157959468379136,0.13670950859553568,12.789983225957979,0.18784282183681245,0.15573500799784853,1.8414122709729113
PaCtg1488g33790-t1_33790,0.1289615147046025,0.14057254875203412,0.1416905939813748,0.18067383249382984,0.1311120179464852,0.10855746424109741,4.198543261376238,0.13707488581267047,21.49792807633278,0.14011443822713748,0.038441004073391544,0.30492742496502373
PaChr7g21137-t1_21137,0.13203866108677825,0.1383857759240883,0.14208192050842178,0.098499932,0.058263456,0.078045869,3.016303559809913,0.1375021191730961,20.98797418266863,0.078269752,-0.202900289,1.8035326780895893
PaCtg0419g27180-t1_27180,0.12489735910550243,0.14528252099684053,0.14208192050842178,0.11890991187915728,0.1005321516596071,0.10382290635235952,6.513688814273154,0.13742060020358823,7.425467268437166,0.10775498996370797,-0.060707335,1.510750594803037
PaCtg1878g35446-t1_35446,0.13215477981818113,0.1383857759240883,0.14213782429799993,0.16465437181567266,0.14852719276237136,0.19921548,2.9930558707826527,0.13755946001342312,12.379831638820962,0.17079901489622604,0.11727459587808874,1.4119625110910186
PaChr7g20946-t1_20946,0.12809062421908102,0.14270325048182747,0.14233348756152336,0.10526370463480117,0.10200801393213982,0.090788259,4.940107893177728,0.13770912075414396,6.240904271802944,0.099353326,-0.096258252,2.5216125565434675
PaChr11g05416-t1_5416,0.13894772560524837,0.13569436321277034,0.1440665050384456,0.17586799429038275,0.10360194518647514,0.12749569579604897,2.469075522274599,0.1395695312854881,22.16012733702455,0.13565521175763562,0.018195320691785553,0.12060825496761494
PaChr1g01542-t1_1542,0.1444633653468842,0.1310965331642689,0.14442987967070348,0.12460572012027976,0.079929114,0.07810432,4.495328918403272,0.1399965927272855,22.824619050040468,0.094213052,-0.132085118,1.1355998084478043
PaCtg0132g25672-t1_25672,0.14382471232416844,0.13182545744025082,0.14448578346028162,1.5875977993869443,0.6404616054429799,2.4616911862757886,4.154784553764325,0.14004531774156695,47.57480045966407,1.5632501970352377,0.787987813,2.248818426923819
PaCtg1320g32930-t1_32930,0.13952831926226267,0.13608686089983757,0.14454168724985977,0.14193047018702754,0.10850180793128383,0.1314277168969798,2.4787144731434942,0.140052289,10.965638753163134,0.12728666500509705,-0.003064403,0.035762487
PaChr4g14941-t1_14941,0.13662535097719114,0.13900255800376532,0.14459759103943792,0.21484868194056517,0.22633465177029677,0.16379397294303943,2.385760330172002,0.14007516667346478,13.47928180444006,0.20165910221796712,0.16980248162638556,2.160567014935116
PaChr9g24365-t1_24365,0.13778653829121973,0.1383857759240883,0.14484915809253945,0.12241046069401385,0.1285145003468276,0.12825556311152536,2.2783741977816776,0.14034049076928248,2.229879512018252,0.12639350805078894,-0.006124835,0.1379668763230013
PaChr2g11113-t1_11113,0.1506757174769372,0.13272259501069011,0.1482313373620167,0.12804693759929137,0.11735698156648022,0.065771089,5.525512997721406,0.14387654994988133,26.213536518479998,0.10372500280411627,-0.112793965,0.632522472
PaCtg2065g36188-t1_36188,0.14748245236335855,0.13614293199799005,0.1483990487307511,0.2928693885767751,0.41276557403663083,0.5929436521913554,3.870697362718942,0.14400814436403322,28.491005600016408,0.4328595382682538,0.4106817327404351,2.1232731380628365
PaChr8g22018-t1_22018,0.13604475732017685,0.14774964931554868,0.1486785676786418,0.13498870389315942,0.14740553743524648,0.1952992408693323,3.9881392600314105,0.14415765810478912,16.330267658400015,0.1592311607325794,0.066995262,0.5741929783633871
PaChr2g09615-t1_9615,0.1528819733735915,0.13176938634209834,0.14881832715258714,0.080819194,0.084297667,0.050339938,6.3301784665782455,0.144489896,21.239786268303533,0.071818933,-0.270975749,1.738583197862369
PaChr2g08368-t1_8368,0.14051532847918696,0.14460966781901102,0.14926555746921227,0.12751295557668613,0.12314236167480846,0.16613202622142853,2.468781064026359,0.1447968512558034,13.904891083082399,0.13892911449097436,0.014080291281995573,0.11653246085899233
PaChr1g02635-t1_2635,0.14260546564443843,0.14505823660423073,0.15049544083993122,0.13012353435386725,0.10513684194990919,0.10148485307397043,2.257388623507766,0.14605304769620012,11.33846740399952,0.11224840979258228,-0.073148989,1.5619693916918322
PaChr6g19056-t1_19056,0.12890345533890102,0.15834708686636306,0.15052339273472032,0.12899623897281176,0.13489022536416895,0.1379584842168401,8.533442189632488,0.1459246449799948,2.7764047391860314,0.13394831618460692,0.00011957,0.001437434
PaCtg1482g33772-t1_33772,0.13877354750814408,0.15021677763425678,0.15122219010444704,0.15177947193730196,0.13376857003704412,0.14584941403140322,3.847896466804364,0.14673750508228264,5.211768700096859,0.14379915200191642,0.024735218,0.8215117979017199
PaChr12g07828-t1_7828,0.1450439590038985,0.1451143077023832,0.1516973723158611,0.19408271439480584,0.13288305267352446,0.21049658717886133,2.118338894317523,0.14728521300738093,18.641898426687497,0.17915411808239723,0.10121157985348268,0.8497420843575416
PaChr8g23221-t1_23221,0.14481172154109279,0.14595537417467008,0.1520048431585409,0.077733965,0.059680284,0.081903657,2.138370639245176,0.1475906462914346,13.19290779132082,0.073105969,-0.261443408,2.741712471715092
PaChr2g09913-t1_9913,0.14179263452461838,0.14954392445642734,0.15234026589600974,0.12638566019563058,0.10649463524063929,0.19395486023425856,3.0168045559255727,0.1478922749590185,26.309141120417006,0.14227838522350947,0.005954696,0.026685588818313916
PaChr1g00918-t1_918,0.13929608179945696,0.15273997705111736,0.15273159242305667,0.3510734290407461,0.3880891568398836,0.243755395,4.273380244347356,0.148255884,18.68201279387318,0.3276393269815252,0.3125374869825355,2.522652962034815
PaCtg1094g31617-t1_31617,0.14092174403909696,0.15178676838252558,0.15303906326573646,0.13991320476829666,0.11889187832991416,0.13632184692196775,3.6619799003954276,0.14858252522911966,6.970584005124223,0.13170897667339285,-0.015428691,0.33653388492319075
PaChr3g12524-t1_12524,0.14858558031168567,0.14494609440792577,0.15331858221362715,0.16293376307616692,0.11977739569343382,0.16958065480705242,2.3012795624405538,0.14895008564441287,14.644210832556226,0.1507639378588844,0.033517704,0.31806182214939044
PaCtg1624g34500-t1_34500,0.1344771544462383,0.15918815333864994,0.15362605305630683,0.23994583700301136,0.2341862390601709,0.20961981719946543,7.098944247669019,0.14909712028039837,5.7697238483417825,0.22791729775421588,0.18928279912971507,3.3215484305713154
PaCtg5740g42583-t1_42583,0.14051532847918696,0.15436603889753864,0.15412918716251006,0.087879623,0.11712084360287489,0.10031582643477588,4.325633156414421,0.1496701848464119,11.773372695074958,0.1017720977566197,-0.127299041,1.3897817903141234
PaCtg2459g37385-t1_37385,0.1464954431464342,0.14909535567120763,0.1543807542156117,0.1645357091439827,0.23660665318712454,0.10528418965135267,2.187341387433597,0.14999051767775118,31.809499842323856,0.16880885066081996,0.056883849,0.2618404732146871
PaChr2g09658-t1_9658,0.14632126504932996,0.1498242799471896,0.1546602731635024,0.089362907,0.1020670484230411,0.055951265,2.275161159949323,0.15026860605334066,23.585954816086534,0.082460407,-0.230283987,1.4986946301405053
PaChr6g19542-t1_19542,0.13465133254334255,0.161767424,0.15499569590097123,0.2987431908254327,0.1611605738152515,0.21078884383865998,7.657980866861642,0.1504714840993256,25.44668028205202,0.22356420282644807,0.16969462258937837,1.1853511836582211
PaCtg1932g35651-t1_35651,0.14754051172905996,0.15038499092871416,0.15552678190196345,0.18085182650136494,0.1625774015968829,0.18547941710009813,2.186584891031901,0.15115076151991252,5.608270637110973,0.176302882,0.088902107,2.0922291905828314
PaCtg1677g34711-t1_34711,0.15485599180744009,0.14399288573933405,0.1558622046394323,0.1303015283614023,0.095809392,0.12024773063304284,3.5454211036985503,0.15157036072873548,12.545185927532259,0.1154528837939825,-0.077784716,1.0577428162523104
PaChr2g08684-t1_8684,0.1523013797165772,0.14685251174510933,0.15605786790295578,0.090371539,0.10094539309591621,0.054373079514430434,2.490609193247361,0.15173725312154743,24.341777696224547,0.081896671,-0.238497937,1.4802082010531772
PaChr12g07868-t1_7868,0.14144427833040984,0.15761816259038114,0.15619762737690113,0.1968119558436771,0.19835230308307622,0.1352697229466926,4.818773716396196,0.1517533560992307,16.61719355822957,0.17681132729114865,0.083533311,0.9059881279349734
PaChr6g19355-t1_19355,0.14208293135312555,0.1570574516088566,0.15622557927169017,0.27868919930981373,0.23879092935047297,0.14129021013854454,4.526939095954827,0.15178865407789077,26.28198697810003,0.21959011293294375,0.15558347161794575,1.0157046333875963
PaChr11g06049-t1_6049,0.14608902758652426,0.15341283022894686,0.15633738685084647,0.1333867578253437,0.1075572560768629,0.064777417,2.8368238973217115,0.15194641488877253,27.76365431873699,0.1019071435018228,-0.146242657,0.8712702979731942
PaChr3g13869-t1_13869,0.14817916475177567,0.15217926606959276,0.1567287133778934,0.1601451902914507,0.13819615685464226,0.13953667017975274,2.292389676602343,0.15236238139975394,6.882621687811695,0.14595933910861522,0.013527544,0.5129628556717715
PaCtg1417g33478-t1_33478,0.14074756594199267,0.1607581440869188,0.15742751074762007,0.2656363054239079,0.19321630237466236,0.1837843284732661,5.722584826411976,0.15297774025884384,17.06977762501298,0.21421231209061212,0.15200900903818423,1.7156008321630385
PaChr5g16412-t1_16412,0.14858558031168567,0.15487067878091076,0.15826606759129214,0.13558201725160968,0.13241077674631402,0.17419831003187086,2.605660637079746,0.15390744222796285,12.88732432057972,0.14739703467659818,0.010372672303255817,0.090402215
PaCtg2226g36744-t1_36744,0.1538689825905158,0.15016070653610436,0.15846173085481563,0.15777193685764968,0.1530138140708709,0.20266410869625795,2.202387996614134,0.1541638066604786,13.069461321995975,0.17114995320825951,0.066670703,0.7406286662435863
PaCtg2253g36811-t1_36811,0.1454503745638085,0.15958065102571717,0.15910462443496415,0.14715162774138985,0.11399201558510558,0.13813383821271924,4.234812703,0.1547118833414966,10.518129792004153,0.1330924938464049,-0.029898642,0.46672462586145186
PaChr2g09014-t1_9014,0.13470939190904402,0.17180415042295283,0.16002703696300347,0.1310135043915427,0.12491339640184773,0.1135258274576742,9.95188173,0.15551352643166677,5.884872901,0.12315090941702155,-0.061107191,1.0360636484571861
PaChr10g03926-t1_3926,0.14556649329521132,0.1634495567982367,0.16108920896498802,0.10633166868001159,0.12756994849240666,0.29647849649161984,5.062203939653153,0.15670175301947867,48.12010559259579,0.176793371,0.036345033,0.099467166
PaChr9g24902-t1_24902,0.15944268169785308,0.15016070653610436,0.16114511275456617,0.16524768517412297,0.14362733001756273,0.23522150059782587,3.0762466727653583,0.15691616699617453,21.553955771159917,0.18136550526317052,0.076270653,0.5404585439081623
PaCtg1552g34099-t1_34099,0.15741060389830303,0.15408568340677636,0.16212342907218358,0.18079249516551993,0.135657674,0.10844056157717791,2.088803674623055,0.157873239,21.067493978784523,0.1416302434961946,-0.020300249,0.15129314971169525
PaCtg0720g29394-t1_29394,0.13633505414868402,0.17584126948992979,0.16282222644191024,4.344784307441174,2.848823841,4.6437963109963185,10.381790311247565,0.15833285002684136,19.90031526534216,3.9458014865055477,1.0165092070248223,4.263662874497222
PaChr5g18354-t1_18354,0.16286818427423744,0.15032891983056168,0.16287813023148834,0.14721095907723492,0.1268615346015909,0.081669852,3.726351130002719,0.1586917447787625,23.098374965800875,0.11858078173948293,-0.096554648,0.6921088412794921
PaChr7g21460-t1_21460,0.14974676762571432,0.16305705911116952,0.16290608212627744,0.7951091465049249,0.5254624171672299,0.29121787661524434,3.934698625037171,0.15856996962105377,38.32049874676233,0.5372631467624664,0.42849500002541024,1.8441301032291704
PaCtg3282g39264-t1_39264,0.15340450766490432,0.1603095753016991,0.16329740865332437,0.1218764786714086,0.10407422111368564,0.12825556311152536,2.6055685612544446,0.15900383053997594,8.666624338989108,0.1180687542988732,-0.089296203,1.5942829846360682
PaChr1g02794-t1_2794,0.1478888679232685,0.16574847182248748,0.16335331244290252,0.29144543651649446,0.29144969523444064,0.16490454825027423,4.978200898927087,0.15899688406288617,23.93138919568483,0.24926656000040312,0.18262101435877282,1.3017056211866622
PaCtg0225g26060-t1_26060,0.16896441767288756,0.1454507342912979,0.16338126433769162,0.15931455158962027,0.12573987927446606,0.10002356977497723,6.29822021,0.1592654721006257,18.91269267620064,0.1283593335463545,-0.060441962,0.5340352316144676
PaChr1g00009-t1_9,0.1459148494894199,0.16916880880978735,0.16410801360220734,0.1660783238759534,0.14020332954528675,0.1542664058336039,6.251317387567521,0.15973055730047153,6.889665312966678,0.1535160197516147,0.012737331232254285,0.23852077282986434
PaCtg0220g26038-t1_26038,0.14074756594199267,0.1742152076435085,0.16413596549699638,0.1908194909233294,0.2505978275307348,0.21336070244488797,8.778109698473651,0.15969957969416584,11.293446096251289,0.21825934029965074,0.1418611313151903,1.6479254461780006
PaChr6g19221-t1_19221,0.15340450766490432,0.1622159926388827,0.16424777307615268,0.14341375358315323,0.12095808551145998,0.1369648115735247,2.9422705256655846,0.15995609112664658,7.056590590721706,0.13377888355604597,-0.041677567,1.1173604696509842
PaCtg0124g25659-t1_25659,0.15061765811123573,0.16529990303726783,0.16444343633967617,0.12620766618809548,0.14646098558082554,0.28613261073474816,4.2021500115695956,0.16012033249605992,38.16992817,0.18626708750122303,0.060505199,0.22621551469985904
PaChr2g09050-t1_9050,0.14841140221458143,0.16754274696336613,0.16449934012925432,0.094228076,0.079811045,0.069219718,5.241129977959666,0.16015116310240063,12.64007062333938,0.08108628,-0.252581162,3.039176855381544
PaChr3g14076-t1_14076,0.15799119755531732,0.15969279322202212,0.16519813749898105,0.2721627523668608,0.17833961066753246,0.2674866358395952,1.9108934451571586,0.16096070942544016,18.037343102330812,0.23932966629132948,0.16786126910848737,1.4944355256017583
PaChr1g00393-t1_393,0.15508822927024585,0.16580454292063995,0.16684729929153602,0.17735127768650844,0.11464139498501996,0.16905459281941487,3.268898423730979,0.16258002382747394,18.09783247963611,0.15368242183031441,0.000583287,0.003752131
PaChr7g21454-t1_21454,0.16251982808002885,0.1587395845534303,0.16690320308111417,0.19289608767790534,0.17302650648641466,0.24691176698977124,2.050022094763064,0.16272087190485776,15.282501934728431,0.20427812038469706,0.10775674114154342,1.1198693403901896
PaChr1g02017-t1_2017,0.16507444017089173,0.15632852733287467,0.16693115497590322,0.12733496156915097,0.12444112047463729,0.12539144784549877,2.840100089131642,0.16277804082655653,0.9579633281249617,0.12572250996309567,-0.073181906,2.284529577134014
PaChr5g18100-t1_18100,0.16762905226175462,0.15436603889753864,0.16718272202900486,0.1667309685702486,0.17025188541405306,0.16654118554514658,3.7714773354334623,0.16305927106276605,1.0165959883516853,0.16784134650981608,0.038131505152208714,1.1017857588567097
PaChr2g10703-t1_10703,0.16507444017089173,0.15733780709961886,0.1674342890821065,0.1591958889179303,0.169661541,0.1985140641271173,2.641010380454352,0.1632821787842057,9.458042972990748,0.1757904978500292,0.052925602,0.7102864428794001
PaChr3g13442-t1_13442,0.14858558031168567,0.17387878105459376,0.16774175992478618,0.27346804175545136,0.22521299644317183,0.2010859227333453,6.592469056448455,0.1634020404303552,12.900929662044675,0.2332556536439895,0.15571139437234413,2.1210603233393224
PaChr9g25276-t1_25276,0.15619135721857302,0.16743060476706118,0.16818899024141126,0.1067469880309268,0.11487753294862518,0.18688224906713163,3.3462426531349307,0.16393698407568183,26.447319336973568,0.13616892334889455,-0.057243821,0.3048088461044213
PaChr8g23176-t1_23176,0.16008133472056874,0.16440276546682853,0.1685523648736692,0.15029618854117632,0.13424084596425456,0.14538180337572543,2.1044208545652987,0.1643454883536888,4.687067601644466,0.14330627929371878,-0.026193633,1.0390340613931923
PaCtg0273g26319-t1_26319,0.16588727129071174,0.15963672212386965,0.16897164329550524,0.13498870389315942,0.11647146420296056,0.10692082694622501,2.3559442623588356,0.1648318789033622,9.753812024595653,0.11946033168078167,-0.100425768,2.1598430578338053
PaCtg1482g33771-t1_33771,0.1563074759499758,0.17045844406729388,0.1697542963495991,0.1749186929168623,0.1520692622164499,0.15005790993250362,3.9341056758920008,0.16550673878895625,7.090729868744767,0.15901528835527193,0.010441846,0.31930488988871497
PaChr8g23042-t1_23042,0.16699039923903897,0.16047778859615647,0.1699220077183335,0.1504148512128663,0.14256470918133912,0.070271842,2.3805615803535263,0.1657967318511763,29.791043191086004,0.12108380073389387,-0.117407301,0.5874919412302272
PaChr6g19216-t1_19216,0.15752672262970585,0.16972951979131196,0.16997791150791164,0.33540995637765914,0.18194071461251232,0.22481716350899444,3.506528011734053,0.16574471797630982,26.134765213973658,0.2473892781663886,0.16279179891184997,1.1875160150839768
PaChr3g13816-t1_13816,0.16600339002211462,0.16316920130747442,0.17078851645679466,0.15065217655624646,0.15053436545301585,0.15479246782124145,1.8867736352699913,0.16665370259546122,1.3027603428282875,0.1519930032768346,-0.009362677,0.2969719687820795
PaChr3g12692-t1_12692,0.1693708332327975,0.16193563714812037,0.17179478466920106,0.2486675433722303,0.21989989226205403,0.3096300461825584,2.5013127218640596,0.16770041835003965,14.42175029034066,0.25939916060561424,0.18072382051142052,1.8782044072187063
PaChr5g16294-t1_16294,0.1667001024105318,0.16451490766313337,0.17179478466920106,0.14994020052610613,0.1583269182519887,0.1382507408766387,1.8191040849907032,0.16766993158095542,5.531437023740444,0.14883928655157783,-0.020725556,0.661665743
PaChr10g04668-t1_4668,0.15526240736735009,0.17612162498069206,0.17207430361709175,0.2503881521117361,0.4068030904555986,0.2014950820570634,5.381734236164622,0.1678194453217113,30.59241328362624,0.28622877487479936,0.2038408702789452,1.2593872075652806
PaChr5g17865-t1_17865,0.1677451709931575,0.16417848107421867,0.1721302074066699,0.1602045216272957,0.16446650530572482,0.2009105687374661,1.9355098592297333,0.16801795315801535,10.427024752891395,0.17519386522349553,0.039059283,0.4880499596721216
PaCtg2074g36223-t1_36223,0.17047396118112473,0.16580454292063995,0.17425455141063906,0.8172397347751197,0.42900005903449084,0.6602795866089608,2.0308520733985884,0.17017768517080123,25.092309884478304,0.6355064601395238,0.4633491429297215,2.586518439381239
PaChr1g03154-t1_3154,0.17726690696819197,0.1594124377312598,0.1743384070950062,0.35137008571997125,0.3800014315864043,0.2745592470067222,4.589883980796176,0.17033925059815266,13.277047167064374,0.33531025477103255,0.2636510511745652,2.7793838496605403
PaChr2g10716-t1_10716,0.17041590181542327,0.168383813,0.1755123866761471,0.12359708741091435,0.12739284501970272,0.1136427301215936,1.749046901055553,0.17143736730907447,4.770370376554531,0.12154422085073689,-0.109752612,3.013262192604838
PaChr1g03221-t1_3221,0.1741897605860162,0.16754274696336613,0.1769099814156005,0.16204379303849153,0.11564498133034218,0.11720826137113699,2.2758848612361704,0.17288082965499427,16.343710412462155,0.1316323452466569,-0.084113336,1.1077248941225375
PaChr8g22231-t1_22231,0.17250603898067474,0.1693930932023972,0.1770217889947568,0.1347513785497793,0.15472581430700882,0.12094914661655948,1.8106252712095725,0.17297364039260957,10.135166140431433,0.1368087798244492,-0.068336982,1.2030420352057416
PaCtg1003g31105-t1_31105,0.14301188120434843,0.19860613533982746,0.17738516362701467,0.6191917357244212,0.329526942,0.4980186890887586,13.240955735220744,0.1730010600570635,24.63058122694942,0.4822457888929883,0.3721934821258915,2.1305963517209117
PaChr1g03587-t1_3587,0.16960307069560326,0.17359842556383148,0.1777205863644835,0.15949254559715542,0.13967201912717503,0.2048268079787678,1.9085944617718023,0.17364069420797276,16.23280758426548,0.16799712423436608,0.007063039,0.051483788
PaChr11g06589-t1_6589,0.1687902395757832,0.176233767,0.17864299889252272,0.20826290366176725,0.22574430686128366,0.14754450265823532,2.402525001,0.17455566854843432,17.28758170587772,0.19385057106042872,0.056839664,0.5848415749571002
PaCtg2061g36173-t1_36173,0.16356489666265456,0.18453228970356067,0.18026420879028865,0.2327667453657632,0.19941492391929982,0.1807448592113603,5.137108171570601,0.17612046505216794,10.532060226993185,0.20430884283214112,0.076638537,1.510496096615745
PaChr5g17398-t1_17398,0.1685580021129775,0.18189694809039514,0.18135433268706236,0.14311709690392804,0.1847153356848738,0.21002897652318347,3.477257178975915,0.17726976096347835,15.38593765838638,0.17928713637066176,0.021797327,0.16173879737191071
PaChr3g12417-t1_12417,0.17099649547243756,0.18015874404766902,0.18166180352974204,0.13403940251963903,0.14516222678099672,0.16730105286062308,2.6539197733035604,0.17760568101661622,9.288875789666928,0.14883422738708627,-0.046276386,0.630044662
PaChr1g00156-t1_156,0.1917817483935494,0.16232813483518754,0.1827798793213048,0.16097582899328106,0.12756994849240666,0.10732998626994311,6.886063013196858,0.17896325418334724,16.762522135448872,0.13195858791854362,-0.097386087,1.0405029155405725
PaChr12g07399-t1_7399,0.1811568844701878,0.17303771458230693,0.18300349447961733,0.14032852411921182,0.10383808315008036,0.13246405901262576,2.4174399421401973,0.17906603117737072,12.48993478639948,0.12554355542730597,-0.115980538,1.5986597090332233
PaCtg2732g38044-t1_38044,0.17192544532366044,0.1829062278571394,0.18347867669103146,0.17871589841094399,0.14652002007172688,0.2161079150469951,2.962857964837528,0.17943678329061044,15.758299045508045,0.18044794450988866,0.020389851995826276,0.1688252516916732
PaCtg1001g31094-t1_31094,0.18075046891027774,0.17528055850840518,0.1839259070076566,0.18215711588995553,0.1543125728706996,0.083248038,1.983848377893485,0.17998564480877985,29.766184493879326,0.1399059087543969,-0.092640483,0.47962483452001753
PaChr3g12362-t1_12362,0.16060386901188167,0.19552222494144234,0.18431723353470353,0.098321938,0.14622484761722032,0.17495817734734725,8.080611188122752,0.18014777582934252,22.60606637377637,0.1398349877685002,-0.08550738,0.48013453360617375
PaCtg1001g31096-t1_31096,0.1840017933895578,0.17314985677861183,0.18442904111385983,0.15972987094053548,0.15590650412503498,0.20143663072510365,2.891131825703256,0.18052689709400982,11.964127098654425,0.17235766859689136,0.002502671,0.021691414
PaChr3g11658-t1_11658,0.16652592431342744,0.19036368391141623,0.18459675248259422,0.17960586844861942,0.16027505645173185,0.10844056157717791,5.625983133,0.18049545356914595,20.10583090794624,0.14944049549250973,-0.056922001,0.47264516983514765
PaChr5g17190-t1_17190,0.17819585681941486,0.17942981977168704,0.18476446385132866,0.2693741795821446,0.21122182209956158,0.3695426614412786,1.5766276626687183,0.18079671348081017,23.074531762756102,0.28337955437432827,0.17454089685609386,1.2941398819554724
PaChr5g17911-t1_17911,0.17784750062520627,0.1797662463606018,0.18476446385132866,0.5933826046318346,0.8999181929542334,0.4680331557934187,1.6126926176351322,0.1807927369457122,27.748651781716145,0.6537779844598289,0.4462440911215791,2.567638596889811
PaChr8g22463-t1_22463,0.17070619864393044,0.1871676313167262,0.1850160309044302,0.1467363083904747,0.13152525938279436,0.1390690595240749,4.037201995334903,0.18096328695502895,4.464052611543944,0.13911020909911465,-0.078324982,2.5518957336218704
PaChr5g16482-t1_16482,0.1747703542430305,0.18341086774051152,0.1850998865887974,0.14246445220963277,0.15295477957996956,0.1619819816522879,2.498230942291543,0.1810937028574465,5.230937697480166,0.15246707114729674,-0.04402027,0.9122382832750359
PaChr10g04691-t1_4691,0.17273827644348044,0.18767227120009827,0.18624591427514925,0.18055516982213982,0.1333553286007349,0.14450503339632953,3.692812856295112,0.18221882063957598,13.182306019997563,0.15280517727306808,-0.046860328,0.7369813826650312
PaChr11g05469-t1_5469,0.1682096459187689,0.19305509662273418,0.18674904838135242,0.16257777506109677,0.18406595628495948,0.23627362457310097,5.772661725260845,0.18267126364095185,15.926042447402136,0.19430578530638573,0.039775949185570245,0.32698169859419074
PaChr2g08410-t1_8410,0.1809246470073821,0.18111195271626074,0.1869167597500868,0.21443336258964996,0.18270816299422932,0.2550365021321733,1.5201356507513293,0.1829844531579099,13.616822207151111,0.21739267590535086,0.081470042,0.9631849614144573
PaChr3g12394-t1_12394,0.17842809428222056,0.18464443189986562,0.1874757976458682,0.1454903503377291,0.18270816299422932,0.1792835759123671,2.059162525,0.18351610794265147,9.928873571463031,0.16916069641477516,-0.011797474,0.12482731981883557
PaCtg6303g42900-t1_42900,0.17355110756330044,0.18957868853728183,0.1875876052250245,0.15249144796744224,0.21299285682660085,0.1489473346252687,3.8854630593138957,0.1835724671085356,17.140252855903864,0.1714772131397706,-0.009803759,0.077460755
PaChr5g16631-t1_16631,0.16478414334238456,0.19815756655460776,0.18764350901460264,0.1366499812968202,0.24510761987691304,0.20991207385926408,7.591142779134895,0.183528406,22.906823268812314,0.1972232250109991,0.037106861,0.19448100748334815
