id,T0_1,T0_2,T0_3,T6_1,T6_2,T6_3
XP_044486230.1,1382484.6769999992,2226980.791000001,2261114.103,1900677.7170000002,3679987.982999999,962296.5168000013
XP_044488962.1,835789.247299999,448640.88709999993,426562.8183999993,508722.43649999984,458760.71189999953,639845.2659000009
XP_044511904.1,17704055.62213647,17502986.41975612,17782492.44975778,17120738.92567397,16927526.34599869,17759235.857029054
XP_044483752.1,155575.36499999836,161678.9866000004,86475.31724999845,749888.0885000005,1292505.357999999,528241.3401000015
XP_044463452.1,887921.6009000018,3041136.515999999,421819.95160000026,724440.9853999987,274263.9927999992,1046410.2430000007
XP_044467080.1,1051712.0759999994,824432.6669999976,410413.85720000044,1872499.8589999992,2192561.4279999994,1397214.6009999998
XP_044482907.1,2356506.66,70107.44743999839,1116352.4389999993,892359.6703999992,373214.9269999992,218330.50279999897
XP_044506938.1,13297372.85,8205798.993000001,3858013.385,2563824.015999999,1909519.8599999994,5171415.115
XP_044469977.1,1302949.4039999992,1627156.0710000005,582729.5987999998,2247777.0089999996,40502.97599999979,82361.43639000133
XP_044469370.1,4361865.309999999,1042627.4189999998,2394430.903999999,1205113.6449999996,1080985.3359999992,3439699.414999999
XP_044511775.1,134364.2611999996,731742.8401999995,21812.356890000403,1295.3010520003736,3362.6952069997787,6980.749060001224
XP_044473902.1,1132968.6539999992,243567.74769999832,733273.9978,1059151.2689999994,1003574.1899999995,1214977.3880000021
XP_044491754.1,488053.8418000005,1063203.0559999999,1458959.256000001,1415786.1150000002,1308601.6669999994,454972.28720000014
XP_044494005.1,1243043.9649999999,291878.18569999933,619327.2723999992,563294.3310000002,382715.40300000086,981214.0205000006
XP_044490153.1,2700210.455,1533409.129999999,723657.6107000001,2986213.482000001,1501405.0730000008,384959.65410000086
XP_044494594.1,17704055.62213647,17502986.41975612,17782492.44975778,17120738.92567397,16927526.34599869,17759235.857029054
XP_044491083.1,178592.2344999984,1288144.381000001,1167449.6889999993,203504.48860000074,403569.6173999999,715202.925999999
XP_044475066.1,66351.63456999883,122418.25039999932,106879.46020000055,168913.3161999993,137874.7501000017,323983.3216999993
XP_044507919.1,536483.8823000006,1693488.7540000007,1149620.3279999997,2315206.2019999996,1166915.642000001,680410.8999999985
XP_044501714.1,1145082.636,595591.495099999,163225.66479999945,1004454.6550000012,606255.1151,5015404.044
XP_044466616.1,58844341.31,24144458.36,24495438.85,81559491.11,28328579.07,20816156.81
XP_044500381.1,12638677.27,13188671.66,10411524.23,11690181.26,5462857.120000001,7332293.567
XP_044510516.1,99876.60046999902,1120980.936999999,171015.56210000068,430553.41369999945,306089.3791000005,317751.2131999992
XP_044479808.1,1868045.5820000004,2093270.5280000009,1566498.3210000005,4452180.123,3571514.5950000007,5681599.862
XP_044507909.1,4996335.414000001,5388076.519000001,1628752.2369999997,10348294.6,4676122.669,1728136.6899999995
XP_044497070.1,2170918.1779999994,1367829.7520000003,440413.1149000004,917930.7222000025,340759.33589999937,1888552.7819999997
XP_044490483.1,4808623.604,1362259.8259999994,2874002.1950000003,3659365.370000001,1404665.9839999992,5261855.991999999
XP_044469383.1,9168262.77,8193561.275,849811.1508000009,7892862.627,5274534.318,9295443.702
XP_044505627.1,221041.74670000002,738085.5147999991,431119.1719000004,1591596.2420000006,1009134.1339999996,704140.061900001
XP_044494825.1,1469466.8430000003,1920233.8489999995,863537.1444999985,9493171.484,5637928.35,7853865.898
XP_044491742.1,2064434.1600000001,1422497.0600000005,2044879.4869999997,2714394.4460000005,4052249.3550000004,5629787.572000001
XP_044499239.1,504099.9778999984,244944.35379999876,1942248.3000000007,590268.0552999992,516261.6472999994,497317.1050999984
XP_044474847.1,362413.8579999991,158499.1526999995,192948.2950000018,381865.4441000018,875165.4167,1225485.870000003
XP_044463306.1,540853.7697999999,870230.4480000008,1513376.614,1002248.618999999,1436005.9590000007,846108.5227999985
XP_044499792.1,5073775.832,4468925.881999999,4963765.048,2471175.903999999,2459016.2119999994,6968209.528999999
XP_044486396.1,343251.4116999991,227405.7848000005,309623.70699999854,388891.2486000024,177141.93740000017,218816.46570000052
XP_044460473.1,2173717.1720000003,254116.55480000004,628483.125,2695979.6610000003,4593662.4690000005,1415134.4360000007
XP_044469905.1,1164073.9680000003,839372.6208999977,1085101.6940000001,1184031.279000001,869208.6166999992,5670624.447000001
XP_044505356.1,3161668.4250000007,2074261.4739999995,1743044.7909999993,2923416.223000001,2996300.533,3720699.8949999996
XP_044476529.1,6290081.256000001,4226559.192,4024285.8770000003,2223228.601,1496574.3310000002,3135546.648
XP_044473730.1,221272.6607999988,622643.0331000015,755133.8605999984,573878.8015000019,878716.7564000003,459742.9087000005
XP_044464364.1,4562222.396,3478970.6960000005,3366634.015999999,3289544.995000001,549753.0755000003,4025152.8729999997
XP_044462532.1,863105.3629000001,1157564.7719999999,826498.7569000013,5391749.157,2657499.2300000004,1790558.1180000007
XP_044477296.1,1301555.9450000003,804965.4066000022,1892288.7980000004,1651980.545,1600054.2599999998,1755978.9800000004
XP_044464501.1,1273420.1860000007,2589286.3839999996,655898.4655000009,758223.1665000003,1385956.3340000007,6627251.991
XP_044466186.1,3388572.3499999996,5278408.280000001,1081657.3589999992,7264104.370999999,5811562.232999999,4155562.568
XP_044490166.1,813310.3211999983,1312309.2640000004,1834318.3320000004,1492086.2640000004,1311962.2990000006,3567175.4470000006
XP_044464202.1,457951.5502000004,772648.0428999998,1627389.1530000009,3226961.289999999,2266033.6329999994,748008.0617000014
XP_044500433.1,3646845.557,5826687.083000001,2787263.808,29386354.08,66701162.57000001,835162.259300001
XP_044478416.1,1012650.0987575017,544111.0412750021,782007.3545099981,2017098.0940000005,732306.1525999997,3279303.0989999995
XP_044503923.1,807377.199000001,309325.14009999856,741812.2043000013,2055443.4240000006,1948928.3609999996,3037250.6669999994
XP_044494334.1,2600206.879999999,654050.4836000018,1798146.3890000004,1668331.6349999998,2165284.802000001,3457087.085999999
XP_044487142.1,2232948.4010000005,875610.1889000013,1112499.921,5574276.526999999,4169511.3839999996,1247982.0329999998
XP_044508991.1,506100.2104999982,599828.9085999988,850886.749499999,492416.6537999995,1902203.3709999993,2098678.4880000018
XP_044506683.1,691808.0894999988,1398158.1319999993,2149805.791000001,854838.9668000005,838760.5611000005,671782.4490999989
XP_044462857.1,7116344.243000001,4260770.822000001,10832975.79,1550946.1119999997,3073158.467,3651026.216
XP_044481984.1,574767.010400001,1611333.0280000009,486584.2129999995,515376.72930000164,2842022.5999999996,1023978.7159999982
XP_044496924.1,3730723.0360000003,1662594.914999999,2345907.1789999995,1453705.4969999995,836874.7230999991,5261921.908
XP_044478914.1,1042095.8780000005,600511.7382999994,140545.42590000108,581137.3737000003,252873.03089999966,711212.2054999992
XP_044471958.1,855195.8656000011,1062988.5899999999,725379.5456000008,1568116.4309999999,1203840.5380000006,2632436.5079999994
XP_044464271.1,127981.66910000145,665029.8938000016,104560.64229999855,309792.17350000143,502700.78949999996,262907.9659000002
XP_044476130.1,1932604.8760000002,74525.25804999843,351311.9695000015,2072969.2420000006,1801831.824000001,859128.0159000009
XP_044487483.1,710856.9717999995,232476.6986999996,605802.8282999992,1696833.4030000009,1388876.454,1976811.1610000003
XP_044464548.1,242774.60009999946,453457.62629999965,214797.93499999866,599365.9543999974,1507185.114,1258560.0879999995
XP_044486211.1,169575.48779999837,2716979.488,508443.87779999897,1766280.8680000007,1644350.5500000007,7356431.664999999
XP_044467418.1,287982.6460000016,225047.79349999875,414866.47480000183,39875.85001999885,113560.45329999924,482415.945327498
XP_044486598.1,93218.25925000012,1208062.9069999997,1018985.5629999992,38940.889400001615,174103.51109999977,164295.54690000042
XP_044502103.1,766800.7677999996,95783.53776999936,881498.3522999994,2974783.2970000003,948370.6232999992,2036304.086000001
XP_044478381.1,217072.35979999974,412497.6330999993,440467.3550999984,1079534.3469999991,1454649.5960000008,1806677.1220000014
XP_044499795.1,1316748.682,903851.0828000009,1037075.648,348841.0704000015,489553.72550000064,658005.2811000012
XP_044484589.1,1085987.7170000002,552182.7919000015,922432.0417000018,5174107.895,2460492.857000001,2179195.1599999983
XP_044489882.1,439011.50389999896,528667.9365000017,387068.80139999837,396179.52060000226,178212.51190000027,1353502.6630000006
XP_044466214.1,1266777.7170000002,866465.7642999981,142160.2771999985,1098019.7200000025,1361331.762,2505619.999
XP_044485609.1,390717.2307999991,128750.06940000132,202509.3702000007,339860.44509999827,469339.26469999924,227053.55490000173
XP_044506127.1,410373.99020000175,760570.5247000009,895696.9809999987,1065653.7369999979,376187.8183999993,1894024.168999998
XP_044503307.1,2951656.5130000003,148245.74799999967,1013720.3129999992,1736185.5089999996,510841.9625000004,297361.51399999857
XP_044512483.1,10254382.67,13678996.95,4886654.17,3567149.9619999994,914196.7197999991,5911052.011
XP_044490933.1,33336.77343999967,157247.06010000035,24266.199220001698,50522.637219998986,81643.9999300018,44034.10607999936
XP_044463793.1,8493331.688,2545414.414999999,3445521.8430000003,7100237.59,4154177.526999999,10948718.29
XP_044500763.1,8294462.183,975525.2169000003,3131026.2860000003,2008640.1410000008,2007388.9330000002,573157.0104999989
XP_044473687.1,8494967.227,7878069.704,11972018.98,9049562.213,2317775.796,4635652.069
XP_044477069.1,1205417.1679999996,823276.6018000022,632765.572900001,1655188.300999999,2575467.140999999,1506575.864
XP_044498515.1,9520930.55,3280657.2200000007,13141092.57,9898814.987,1535093.6009999998,5143476.282
XP_044481646.1,282924.2910999991,481180.3333999999,65505.49994999915,245796.19519999996,1390659.6319999993,384660.1347000003
XP_044489647.1,3720194.8430000003,4375265.276000001,11082943.99,10019234.12,7321703.271,10867013.58
XP_044503076.1,1856886.460000001,392894.48110000044,1969625.710000001,1583766.9189999998,5507539.866,2116820.9219999984
XP_044496876.1,1350601.2170000002,655350.5577000007,2597459.3049999997,985651.746199999,3844121.125,290337.2347000018
XP_044468279.1,300415.1460000016,70293.9312699996,275136.18129999936,836178.0833999999,244065.5058999993,741266.5758000016
XP_044502933.1,812433.1086000018,3033562.069,1012997.9179999996,1613650.3540000003,1047334.1229999997,1776388.3880000003
XP_044486382.1,335769.95589999855,209152.61320000142,82557.01674000174,1006153.754999999,85906.67627000064,412290.11609999835
XP_044480127.1,5202042.593,387838.49810000136,1253594.7819999997,124002.4765000008,462083.6433000006,631563.8805
XP_044466129.1,944463.7291000001,1472695.004999999,510012.3337999992,5184625.344999999,4918019.107000001,2590803.6789999995
XP_044505406.1,16083725.13,7992846.795,2023828.4130000006,5369135.467,19595754.58,6565539.148
XP_044494426.1,1002923.8790000007,274791.5186999999,211104.3302000016,711720.898599999,222690.55399999954,445080.1992000006
XP_044499435.1,2735554.4000000004,2413046.7530000005,2195326.5940000005,3223863.3719999995,3235201.4849999994,2243058.6860000007
XP_044461354.1,1227202.6809999999,531637.9162000008,286834.0108000003,628292.7038000003,712545.1624999996,2072515.7770000026
XP_044498260.1,1712974.625,1653499.239,1189698.9000000004,306316.92639999837,2371180.5189999994,774464.9930999987
XP_044472329.1,464917.94790000096,428482.3123999983,2041176.4910000004,528706.6210000012,781292.2923000008,805225.0020999983
XP_044463791.1,50065.09505999833,49212.00411999971,112494.52629999816,277814.4593000002,117664.3957999982,62315.76156999916
XP_044466099.1,907483.8698000014,803994.6974,567009.7824999988,214020.63789999858,255799.27380000055,417642.3872999996
XP_044499923.1,583638.5560000017,205255.58839999884,1016907.9560000002,1471349.8489999995,799791.6943999995,1669622.727
XP_044484797.1,2017659.2229999993,1928600.9279999994,1846634.3650000002,4083137.550999999,1274115.5409999993,10249816.08
XP_044499946.1,954631.9263499994,806013.5030999985,717428.8733450025,133501.81749999896,547512.7947000004,366037.67119999975
XP_044503711.1,339196.21290000156,395333.74500000104,94572.15610999987,670777.6217,523847.00909999944,97566.50953999907
XP_044463342.1,398417.86140000075,699865.0934000015,600099.0348000005,2531193.6899999995,1373446.3929999992,691389.2357000001
XP_044509981.1,1763295.4973249994,2086159.3814499993,855188.2948249988,722477.8469999973,935819.0866,2189171.3259999994
XP_044474008.1,430485.97239999846,1509678.898,2083474.512,796546.2895999998,728065.8410999998,1320938.704
XP_044467436.1,1886604.341,387815.4248000011,578499.1871000007,77122.08715999871,243539.28590000048,233545.3115000017
XP_044508892.1,1006020.0260000005,370820.2296000011,778032.1851000004,10247.104049999267,101637.43180000037,569602.4301999994
XP_044495117.1,742332.3949000016,278354.5441999994,552125.6013999991,1716949.8110000007,315515.82049999945,2120208.118999997
XP_044474654.1,292042.6063000001,976691.5700000003,119297.86720999703,585243.2861000001,98644.24532999843,3348341.1610000003
XP_044508508.1,12998742.9,8396956.553,16705989.09,25305873.65,27085924.99,19591003.23
XP_044467202.1,18269282.37,14214453.48,12511278.51,12268079.1,14332062.32,26448845.2
XP_044477423.1,529468.4376999997,1410584.4499999993,1834432.9570000004,1479624.2809999995,401663.9966000002,1231901.5690000001
XP_044511063.1,17704055.62213647,17502986.41975612,17782492.44975778,17120738.92567397,16927526.34599869,17759235.857029054
XP_044504101.1,14255688.89,23973300.04,12638134.08,4792009.975,7481262.074999999,13849795.99
XP_044501407.1,13505637.04,5250288.980999999,3059765.9700000007,4764138.284,3813688.5549999997,7051969.798
XP_044473580.1,2897129.3939999994,1443838.4849999994,2244239.499,1281898.9100000001,933003.8969,2337108.3269999996
XP_044472739.1,17424.110580001026,161602.46829999983,57049.51610999927,337104.70699999854,59428.54814000055,188106.5914000012
XP_044499664.1,2222610.558,598921.8519000001,3732023.8430000003,3045840.318,835101.0172000006,2235848.993999997
XP_044511895.1,44230.83223000169,96468.26027999818,123160.70850000158,1344339.9000000004,4043955.1060000006,738056.2712000012
XP_044475250.1,3491068.449000001,3453325.881000001,1644864.517000001,3903202.783,3411130.2469999995,6966749.721999999
XP_044477729.1,2426727.526999999,454071.2404000014,1774239.954,1589134.3230000008,938918.4813000001,467329.2899999991
XP_044482535.1,362512.2740999982,487309.8852000013,733735.9811000004,1182616.7599999998,1072266.745000001,911481.0142999999
XP_044489876.1,1526820.0759999994,774154.332799999,301259.05590000004,1722759.6830000002,1016056.5399999991,1028634.0160000008
XP_044474527.1,1213223.3029999994,2626267.8729999997,6160539.002,7781121.933,9133995.755,533998.0863999985
XP_044482431.1,626888.2419999987,1014969.2349999994,675205.2232999988,1057295.5720000006,515738.55709999986,822484.8482000008
XP_044509219.1,1436995.4680000003,323646.79019999877,622413.3081,1732662.466,6706344.449999999,6431675.694
XP_044474304.1,2984329.7139999997,5172221.614,2797055.3310000002,170024.7360999994,731199.0335000008,2153142.9619999994
XP_044472980.1,3222008.4179999996,1868261.6339999996,2176743.6160000004,3369545.9680000003,3144437.432,1138997.3339999989
XP_044507283.1,1293198.0089999996,1212545.6380000003,976736.2883000001,4376699.651999999,367707.2548999991,811145.9734000005
XP_044477349.1,1276156.9269999992,1498576.4700000007,716595.4545000009,2392696.9399999995,1130304.5610000007,1719536.7919999994
XP_044473594.1,28525.769439999014,115304.25730000064,195324.7076999992,170505.04089999944,104490.88300000131,163766.4472000003
XP_044507481.1,884429.1097000018,705199.4279000014,1094772.7890000008,2917034.3670000006,1430784.5010000002,1201280.1630000006
XP_044509214.1,5733153.42,2671197.699000001,3284483.545,5634603.374,3337116.2019999996,2731626.232999999
XP_044490318.1,787096.8585000001,728673.7115000002,538800.1871999986,963633.8620999996,661669.9824999999,324710.79300000146
XP_044469392.1,341359.39189999923,200503.72659999877,294801.557599999,290769.938099999,168740.32970000058,655093.8691999987
XP_044462771.1,471148.8084000014,825599.3703000005,1531907.7919999994,851771.0729000028,465441.7438999992,1442050.086000001
XP_044497521.1,9060303.235,11182502.16,18118164.38,26607367.95,11074531.31,17513464.58
XP_044481735.1,885126.9607999995,1539953.1060000006,2142638.5309999995,2218539.467,1056584.6919999998,1680593.0370000023
XP_044469224.1,2481931.026999999,1465566.7200000007,1886477.482999999,352378.5033999998,173258.1838000007,1707617.0879999995
XP_044499413.1,1265900.9820000008,3645639.773,3024421.408,1022856.2449999973,315906.20969999954,1035151.216
XP_044497884.1,2631434.2689999994,1002091.0779999997,1347841.9389999993,2806389.785,2842694.6270000003,3072908.0419999994
XP_044475204.1,379893.45859999955,568774.9486000016,499335.9893000014,906449.7542000003,510852.38980000094,372403.3812999986
XP_044511602.1,1089238.4230000004,55690.59188999981,479644.8060999997,1449167.2239999995,651852.9638,381401.88010000065
XP_044472609.1,445979.2969999984,5499885.550999999,4080302.0989999995,3032996.1779999994,599477.4900000002,2108626.937999999
XP_044488918.1,617274.9659000002,919056.6154999994,1395755.3560000006,2706700.9869999997,3396828.272,3279394.0250000004
XP_044468729.1,3359104.069,575562.7408000007,1980039.239,2984206.5529999994,2019533.7860000003,3800881.2200000007
XP_044490759.1,3213849.1960000005,553764.5971000008,293549.6875,169136.9549999982,40884.408149998635,26834.534949999303
XP_044489411.1,3539793.5779999997,3114597.2129999995,3957355.7180000003,1883128.5669999998,261809.4746000003,1795624.5439999998
XP_044505991.1,271547.74010000005,1121568.4790000003,764068.3836000003,1158058.9580000024,282742.9120000005,135370.1959999986
XP_044509098.1,2610148.8660000004,607220.0295000002,1126547.6380000003,1515708.4250000007,717533.3706,1828899.6620000005
XP_044467829.1,17704055.62213647,17502986.41975612,17782492.44975778,17120738.92567397,16927526.34599869,17759235.857029054
XP_044489549.1,852932.6033000015,1140018.324000001,909916.4125000015,1730104.204,1556379.9839999992,1134427.0170000028
XP_044506835.1,495301.06430000067,132098.11100000143,275161.4268999994,1151430.432,598375.8904999997,174580.0929000005
XP_044465385.1,1126945.118999999,382873.0610000007,451957.93129999936,2074493.1119999997,541402.9619999994,1080511.3999999985
XP_044491857.1,213981.84470000118,2355035.776999999,802858.0157999992,1540057.8420000002,4392683.868999999,98117.75151000172
XP_044492411.1,252645.10599999875,722308.0318999998,110617.36719999835,292505.66319999844,145262.59519999847,57426.97021000087
XP_044478818.1,676068.3341999985,7145461.870000001,3172746.892000001,1750409.607999999,1555385.6280000005,828655.0051999986
XP_044474825.1,7303492.848999999,13605449.52,8657463.913,5992213.339,8507767.907,5006154.909
XP_044491747.1,4782057.846000001,695945.0806000009,1473960.954,3034519.653999999,2638100.42,2461084.1270000003
XP_044463507.1,1256991.818,134840.96510000154,207757.67920000106,337777.7410000004,268591.8995999992,283358.9232000001
XP_044484487.1,71552.11416999996,421584.4241000004,653450.6620999984,1116333.6040000003,440736.78539999947,81094.12674000114
XP_044472216.1,1122665.7489999998,3785022.8770000003,1319271.063000001,3067678.4340000004,496386.80929999985,2753386.046
XP_044461271.1,249031.93129999936,1698313.631000001,919696.1468000002,1160826.7189999986,85582.62589000165,334163.6422000006
XP_044489975.1,6265.595770001411,6735898.162999999,9126973.668,16857909.67,3183012.8159999996,837683.3632000014
XP_044481658.1,194669.82979999855,10374643.83,1526123.8660000004,2548023.640999999,615243.2223000005,732817.6081999987
XP_044471196.1,3845988.267000001,6434334.355999999,7418087.322999999,18848220.44,6996899.49,6827681.207
XP_044497734.1,1219313.9690000005,4005293.7180000003,3136423.34,8321771.633000001,292366.3252000008,2523054.074000001
XP_044465673.1,6581194.205,5228868.276000001,3746587.66,4219175.93,878166.7239999995,3230679.2809999995
XP_044488613.1,1741018.1999999993,1953302.4959999993,703751.4497000016,1598097.9340000004,557485.2679999992,1039006.9560000021
XP_044472657.1,7576895.469999999,3523068.9010000005,2804193.476,783225.2352999989,453536.7474000007,2256895.1799999997
XP_044465092.1,1178240.4289999995,488638.7782000005,289161.40520000085,2750259.65525,2470582.3067499977,1550654.6319999993
XP_044471241.1,1648042.3469999991,5412488.539999999,1227730.3880000003,3562266.6339999996,2961510.484000001,4674486.901999999
XP_044481398.1,40334537.72,22310960.82,22825168.79,25768489.35,20315032.63,35145718.64
XP_044488499.1,1429164.4309999999,1020486.743999999,796327.9862000011,732831.1769999992,1019810.7170000002,2924940.3780000005
XP_044479061.1,21091.382649999112,169313.93079999834,99143.49021000043,11976.711580000818,31670.59597999975,360216.20899999887
XP_044507871.1,2965609.3729999997,1029829.8790000007,1948670.9000000004,1711881.8540000003,1433438.5329999998,2072430.239000002
XP_044486038.1,1151363.517000001,908019.6977999993,1220710.8499999996,1682946.9269999992,1563802.5010000002,766955.2688999996
XP_044502098.1,4322044.300999999,1538644.1899999995,1821058.1889999993,743670.6189999972,2280943.7799999993,4000864.3550000004
XP_044491943.1,1225807.232999999,569668.7311999984,2037562.068,570218.144199999,3644646.0940000005,3166649.4800000004
XP_044473002.1,3248123.3540000003,3674689.556,858812.2056000009,5675683.9690000005,7480351.873,3805799.251
XP_044503733.1,4604875.554,1050047.607999999,1893169.5010000002,5243630.653999999,1179860.8790000007,3040516.9509999994
XP_044468819.1,5559708.848999999,4023070.3279999997,4187820.5140000004,1512973.8389999997,2001293.0690000001,3873508.416000001
XP_044484862.1,231229.84659999982,421467.4657000005,28232.72190000117,1072251.4790000003,442322.9935999997,312508.50079999864
XP_044473404.1,66691358.58,52669268.49,21596295.64,20622212.88,15736952.61,24943265.12
XP_044482620.1,678122.5210999995,13658490.12,673497.4836999997,4336166.4690000005,1856177.5720000006,1396497.9049999993
XP_044482476.1,1231537.8340000007,2251776.4849999994,4691991.714,1933986.3760000002,497389.2170000002,2195672.3880000003
XP_044466048.1,489670.7859000005,2368745.6689999998,117569.53130000085,2868891.8220000006,1720252.7280000001,1123501.8890000023
XP_044492378.1,601773.4026999995,884043.995099999,699402.25,1367444.2200000007,1726108.6390000004,1935631.8989999983
XP_044486904.1,745923.5535250008,60240.87291999906,1337348.8550000004,766369.9554999992,665982.2156000007,1889394.1660000011
XP_044480271.1,34596728.15,48098350.78,26013162.32,15836017.33,24857589.45,23354115.57
XP_044489550.1,1028669.3819999993,2167242.651999999,1465839.835000001,1155327.5500000007,1289181.1109999996,966916.3392999992
XP_044465447.1,7734761.846000001,21020224.84,10782958.94,8545370.292,18925989.96,10369458.39
XP_044462667.1,3041669.351,1202297.6830000002,1394441.9450000003,1524881.0730000008,710260.6052999999,3684371.158
XP_044477679.1,465629.0166000016,782101.1583999991,343657.0236000009,3173593.908,1271536.4780000001,1435828.4800000004
XP_044490559.1,29285914.86,29802362.34,15567765.64,11490124.5,9423426.057,20956373.88
XP_044460687.1,1547872.375,1191688.5199999996,1882921.5209999997,6675579.052000001,3430591.8090000004,849877.8453000002
XP_044491293.1,3173789.012,4690391.756999999,4224697.243000001,1402827.4110000003,3791371.3110000007,10642951.38
XP_044493675.1,29431572.66,15734826.16,19851939.87,12269252.72,4438087.752999999,21127914.73
XP_044501130.1,2871613.114,2045078.063000001,809599.1048000008,1597413.8220000006,1628229.3029999994,632221.9796999991
XP_044504938.1,278890.84800000116,1952247.0390000008,1015821.0089999996,478266.78830000013,2881553.598000001,1205799.1549999993
XP_044483820.1,2218739.9700000007,1762909.9719999991,680133.1396000013,2363333.192,1007569.8770000003,2288254.300999999
XP_044510240.1,1751228.8110000007,673003.0549000017,1154221.0309999995,4126974.1720000003,851956.3858000003,3595366.9069999997
XP_044495426.1,3542467.0889999997,2264552.626,2973009.3550000004,1930259.7210000008,798124.5503000002,5128058.762
XP_044488509.1,3968583.262,1697045.5759999994,1796706.4450000003,698135.6186999995,5051026.142999999,3051840.545
XP_044489919.1,554091.7217999995,1449269.7829999998,1087239.3310000002,105403.09010000154,161914.65289999917,428170.86687749997
XP_044462864.1,2696594.647,839935.8955999985,641026.6897500008,399881.4199000001,876849.2660000008,1324905.1021250002
XP_044487660.1,17704055.62213647,17502986.41975612,17782492.44975778,17120738.92567397,16927526.34599869,17759235.857029054
XP_044461114.1,818437.8806000017,50884.375149998814,1181294.6390000004,599573.6021000016,689948.6644000001,757502.8431999981
XP_044463781.1,1520729.7320000008,781948.233599998,565860.7961999997,428646.81210000254,935737.7204,1552553.0600000005
XP_044472836.1,563488.5333000012,287803.2558000013,1167744.75,3313175.7860000003,855183.0648999996,1340538.4459999986
XP_044471172.1,704615.0159999989,1931751.1970000006,2123159.541000001,12497125.15,1539028.7860000003,1262655.6910000015
XP_044499475.1,52994.24071000144,161973.95120000094,32217.344599999487,188631.11710000038,109077.48059999943,109847.44200000167
XP_044467515.1,3521600.0610000007,1374435.9930000007,1863606.2430000007,5676325.07,6113199.443,7765944.730999999
XP_044481853.1,895900.3843999989,741189.9386,216434.78379999846,1210857.2339999974,659953.0978999995,384820.01399999857
XP_044476853.1,1736985.7929999996,4991633.645,1389198.7630000003,2595188.408,2363555.754999999,1431969.8589999974
XP_044512462.1,675333.5478999987,1729904.8369999994,866926.1301999986,4118654.3680249993,680999.6915000007,13890616.88
XP_044460875.1,62798.79312000051,9030670.531,19584816.24,64998.74314000085,5524299.162999999,24824.56210000068
XP_044490893.1,1286500.1070000008,3597995.5779999997,656730.8913000003,1682329.3210000005,1517226.392000001,1244127.709999999
XP_044489386.1,54067.662969999015,33021.90687999874,30531.20001000166,132480.6370499991,158218.54450749978,89720.56693249941
XP_044487702.1,73902.62875000015,337605.31219999865,30963.814029999077,921433.8900000025,136865.12539999932,498194.1889999993
XP_044500574.1,17704055.62213647,17502986.41975612,17782492.44975778,17120738.92567397,16927526.34599869,17759235.857029054
XP_044491073.1,465626.1440999992,527198.2005000003,1430309.300999999,1931922.1510000005,3230830.984000001,2625561.9169999994
XP_044475504.1,603095.3935999982,740760.4072000012,710642.4908999987,3955861.348000001,1713700.5899999999,2535559.460000001
XP_044510413.1,5338441.1559999995,5211013.786,2519811.0140000004,4369109.065000001,2136165.1720000003,7327081.65
XP_044509804.1,402098.3478000015,194940.88049999997,81837.46172000095,685327.4269999992,210274.06090000086,71193.19550000131
XP_044465310.1,5367488.273,674170.4343000017,597432.000500001,4586564.659,2772273.9580000006,1873454.9749999996
XP_044491624.1,379442.7850999981,430135.0296000019,871608.7467,2033358.9529999997,6174803.778999999,780289.2041999996
XP_044491987.1,1949471.7280000001,2258129.8900000006,381332.7639000006,148136.02589999884,2616631.9690000005,998631.3761
XP_044479190.1,73202.38007000089,94808.22046000138,18966.807020001113,89868.6338399984,94049.9128899984,43507.94243999943
XP_044503664.1,896796.9543999992,266947.40879999846,394652.37249999866,767198.2639999986,1886616.039999999,1347932.9979999997
XP_044467074.1,435766.940200001,279192.0934999995,245734.4354000017,299973.0069999993,151440.37790000066,170489.7089000009
XP_044484735.1,38873492.78,79497537.87,67348844.5,51028185.46,39512978.73,34468144.08
XP_044461912.1,5886878.1559999995,3976623.859000001,3066484.8100000005,2202691.51,1394622.6659999993,2504768.113
XP_044463097.1,5981734.645,1743748.5329999998,2809519.908,4158545.8249999993,3234191.813000001,1414129.3309999984
XP_044507946.1,4192723.2349999994,3508606.5710000005,11856520.97,1702056.0329999998,9733162.126,11480394.28
XP_044509900.1,3068011.376,1297065.8019999992,1525234.0879999995,1814386.5869999994,1509046.9269999992,3202397.9220000003
XP_044498514.1,545680.2813000008,242764.7624000013,124522.09380000085,1485167.436999999,1783034.9499999993,1265644.981999999
XP_044504465.1,5142450.054,9536009.701,1876468.7289850023,601011.4487999976,682268.4244999997,1972696.7140000015
XP_044469222.1,4051023.642999999,2230097.2190000005,1893797.9049999993,5479935.752999999,1611469.545,7691060.563000001
XP_044486216.1,3960167.1219999995,4708369.155000001,1535445.813000001,1695365.710000001,3630963.732999999,2860069.109000001
XP_044505295.1,84460.17621999979,607536.6442000009,623762.9142000005,7854656.9059999995,4116149.2019999996,2800237.909
XP_044464027.1,3683115.1229999997,2192157.2980000004,3160638.552000001,6756983.751,4786721.028999999,5587410.809
XP_044462655.1,4117677.7190000005,6840051.984000001,3611687.852,3495738.716,6957529.813999999,2142238.828999998
XP_044507775.1,1758380.5179999992,2486716.7410000004,206566.05680000037,2708677.056,1623498.5710000005,3689950.5189999994
XP_044480169.1,2508241.5360000003,8156425.537999999,22932371.9,10866160.97,5614424.922,7973938.0309999995
