id,T0_1,T0_2,T0_3,T6_1,T6_2,T6_3
XP_044463204.1,901329.6778,3162100.591,1754867.089,2329673.595,3569594.623,1759282.743
XP_044494325.1,1283787.693,1971858.419,5259822.946,2487616.123,2033184.915,6511580.831
XP_044471271.1,3942811.523,2026277.698,2861048.361,23262731.88,1938993.422,2630568.635
XP_044488859.1,16771988.85,6809871.34,7339859.18,5784990.792,2379886.941,11162804.11
XP_044495699.1,5876439.495,15686258.68,50806287.62,25137903.06,41035258.25,29195928.16
XP_044462152.1,46859987.08,9783925.902,3483623.287,1046240.149,2808967.348,989596.6606
XP_044482881.1,11254572.48,19260588.56,12746513.11,3130342.308,7590849.583,3322760.809
XP_044508211.1,2515891.278,2990535.712,1072965.611,2725402.421,4230912.018,2047174.393
XP_044491334.1,27722610.84,29824576.78,51764116.76,3230901.631,24080309.89,37189110.03
XP_044503731.1,5522206.772,6818101.205,7467033.173,10763903.62,7773155.606,16352617.89
XP_044475035.1,646018.6474,911457.8154,396496.2853,1391281.959,1152577.423,776453.4277
XP_044495253.1,1453215.778,877108.719,351604.1721,18294791.06,4270241.691,21581163.19
XP_044504234.1,4921595.903,2762598.237,2854908.484,2466069.76,356331.1512,730061.9651
XP_044489203.1,3350889.828,1487425.251,2100417.157,2687643.971,1700929.392,2968264.151
XP_044501892.1,9896169.682,6936623.195,16063424.16,25622200.64,10230235.8,38913959.67
XP_044491832.1,6394631.623,1666730.81,2196581.5,862927.7301,750296.9248,2740518.425
XP_044460559.1,6868931.579,8896391.231,3862107.281,7456762.162,7519193.854,4078377.897
XP_044495315.1,1927687.482,2472912.974,2039314.62,5571541.115,5318393.866,3318291.562
XP_044474557.1,760892.5367,885926.0588,1679276.241,2718182.052,1046206.866,4925622.62
XP_044474558.1,1073706.989,35354831.97,1250818.05,120647.2227,159229.5366,1037773.789
XP_044485801.1,702298.5516,158736.0293,361692.4152,385220.647,441687.7862,2551440.162
XP_044471857.1,19680139.41,24206261.82,12524066.67,8161378.358,3446090.721,13492763.87
XP_044465286.1,1945478.413,9854959.722,6941852.531,5825029.153,5123072.835,7427003.569
XP_044484346.1,2709382.018,935844.2597,1798003.64,3705579.422,1988810.473,632976.487
XP_044487673.1,501607.4295,1511609.521,1062174.31,2375318.821,1043105.033,2089371.537
XP_044467012.1,1479765.549,213392.217,765915.3249,1157960.678,752218.6152,1497517.22
XP_044461690.1,6969093.617,13124272.5,5125066.452,7312650.4,7171513.261,5483790.323
XP_044474555.1,1649019.471,15995548.77,2398821.69,1392742.081,1552128.79,1082038.083
XP_044474556.1,838729.577,,1231975.263,476938.4288,596521.9988,556834.6136
XP_044468223.1,462059.4843,2219915.114,709849.2268,1739734.785,619573.5985,1226168.279
XP_044472945.1,1763847.625,1567357.081,1123824.696,1102507.063,776106.0543,686836.4548
XP_044507944.1,2940159.771,3102370.647,2530378.794,4193933.557,1985373.18,5727139.294
XP_044501460.1,1224537.589,1138214.791,2658082.543,3635175.006,504880.782,1724566.696
XP_044511084.1,228538999.5,314023876.3,145823154.7,146602394.5,231197185,152841732.7
XP_044511640.1,3975346.351,5806943.824,1390401.565,9331462.663,3098300.444,9524611.583
XP_044463530.1,1441433.572,6292686.256,1771188.394,34933353.69,2339983.395,24119764.63
XP_044487770.1,414187.6647,1037675.337,391011.6946,554349.2607,227252.973,118875.1968
XP_044468259.1,,3744745.52,,51425190.03,,
XP_044467642.1,3380860.966,337865.5772,504185.3394,8465576.444,6600818.467,22654576.28
XP_044479537.1,15448707.29,12754064.83,15698928.12,21307731.16,20797556.5,16538527.53
XP_044503750.1,3364464.672,7008640.229,1083489.371,4140962.74,1327526.243,3115183.85
XP_044495033.1,12129766.36,9668532.809,3647448.938,2280949.712,3108411.797,5766514.094
XP_044461160.1,5080510.062,4567653.18,2526183.784,4075861.508,3028650.653,3672410.415
XP_044495620.1,4853232.277,4346304.811,2119315.11,5477697.305,14557808.89,394237.1579
XP_044472934.1,2249731.088,1555916.15,1389134.186,5002928.274,1843436.495,1618118.448
XP_044504093.1,6557763.413,5111126.745,3026033.236,12957065.77,2817367.108,2217133.736
XP_044477877.1,15773206.86,3105843.908,1802290.211,2689312.325,4141655.043,3499738.867
XP_044470232.1,11850926.34,9704223.081,8434435.872,1630059.865,3494510.142,3721068.363
XP_044462385.1,1606518.019,1167286.025,1292335.019,1579478.671,1644470.096,2444118.199
XP_044475324.1,3044644.982,6144196.838,2535685.373,7880078.156,1175145.156,153915.474
XP_044493013.1,1844023.588,249913.9645,607343.0606,777226.2952,623124.0038,765600.6733
XP_044506452.1,285589.2859,140771.0928,264047.4136,4036855.217,1987608.904,1474630.807
XP_044468824.1,2387049.684,1601259.147,3839638,2881972.923,3298070.066,3227747.048
XP_044471045.1,2687629.242,1783747.132,743291.7123,3092298.204,1395533.072,2318834.126
XP_044465231.1,17447599.34,13709033.09,18266098.43,4974462.398,3891617.661,5281865.224
XP_044473421.1,,,,,,
XP_044472579.1,7378550.973,20978435.3,6845241.641,14994393.49,14408157.63,12455995.98
XP_044502943.1,2852182.183,3460377.353,3240745.673,2068421.568,3241884.044,4155747.43
XP_044460518.1,772427.878,1101075.413,1378853.477,4322749.597,118247208.5,539975.2567
XP_044484298.1,3720023.413,987273.5368,5515336.494,225270.9723,17601960.97,22780509.4
XP_044463946.1,3062299.929,1239110.632,1211005.473,3983296.079,614204.0411,828226.6889
XP_044511092.1,1690424.923,,,,,
XP_044469141.1,13528637.57,9983870.489,5772974.108,6373900.794,4968256.15,10981163.3
XP_044497925.1,21845342.57,19676631.09,20609031.47,13037261.99,11046005.24,16025093.85
XP_044469033.1,6165504.349,10869438.77,20131168.7,12326225.45,7936589.23,4900062.807
XP_044506406.1,2421766.898,2022418.747,943402.4202,2313881.954,3098529.477,1737342.529
XP_044461040.1,283470.3733,867585.0388,968972.5705,540455.2685,439988.7193,245349.0588
XP_044464962.1,1342727.057,2246419.22,1837071.251,1044180.419,741373.9216,1777506.639
XP_044508534.1,17102886,8556550.45,16062584.27,15477227.68,25046813.38,21058257.37
XP_044481250.1,548872.2136,836565.8412,619086.9029,1196874.441,3091374.674,46049505.79
XP_044503582.1,926084.8855,1576064.456,504028.382,824196.1845,1163689.491,1563983.831
XP_044479954.1,752574.5372,1056523.694,19185196.89,7221733.256,11614839.85,27094148.09
XP_044480083.1,1538993.059,2199918.565,2281947.107,2683936.123,1389645.138,1140882.823
XP_044485686.1,1087304.817,1043133.99,523323.5369,1025027.259,1327510.8,1645859.795
XP_044485290.1,2160849.991,3170879.68,7198600.379,927480.4171,6522337.617,4208535.351
XP_044474808.1,1289642.266,619521.9191,626734.48,541754.478,473297.9972,137301.697
XP_044503568.1,1748116.019,3008839.085,4345770.095,910088.2945,1347972.572,1707927.691
XP_044472250.1,873179.8747,310273.673,686988.6182,63166.50149,127904.9882,1189471.903
XP_044503745.1,21989516.15,32315906.1,23420658.91,42742333.53,14770355.58,27593855.3
XP_044475697.1,11341404.55,5965409.397,14644225.88,19599504.99,28110784.75,26149047.12
XP_044485815.1,22530110.71,13983999.25,11393525.04,11632546.02,9553048.846,12937037.87
XP_044465058.1,18599477.46,9876290.078,12158298.12,11590371.07,12265859.91,17817003.33
XP_044487900.1,9635061.581,13697873.15,6398618.803,2731520.791,3108904.881,12454627.99
XP_044507143.1,14760558.41,49192848.91,9507938.133,22552626.26,21359500.54,26026546.57
XP_044495408.1,3678378.86,1773228.633,8592781.033,10737979.55,8515726.505,10027420.97
XP_044461525.1,686259.9436,3910187.559,2254305.746,1799777.396,8980996.475,2788302.276
XP_044465199.1,3619188.844,3375623.482,2532641.093,1686730.177,3378684.619,4102122.7
XP_044478262.1,3828200.658,1748908.297,761632.3246,1434910.635,2306799.722,3954040.56
XP_044499431.1,74757.26919,233120.8009,1486774.602,641868.5873,401749.0399,626294.0914
XP_044487623.1,794735.7078,587017.1809,608600.3778,1432857.596,2301836.07,611821.3827
XP_044510309.1,896611.7136,1198536.501,747947.1458,6088056.661,4902008.783,1187613.503
XP_044461684.1,3738023.364,3164188.819,4259601.047,3537657.232,1727967.971,1826456.569
XP_044472931.1,798118.4055,1144190.094,1175313.362,1415366.815,1432448.487,2187425.114
XP_044481196.1,238430.5466,173702.7684,251445.0061,734371.8419,1299360.183,1487083.414
XP_044510331.1,139331.7835,616331.7358,349357.2397,1535124.784,887111.5321,264972.909
XP_044494389.1,547802.9095,480913.9163,501794.4786,670045.7065,1664488.07,1012515.109
XP_044484105.1,4741891.222,1155561.349,1568336.891,758733.637,960543.3652,490661.0357
XP_044500678.1,2092789.644,606275.2744,1241042.667,584521.4342,903200.6776,
XP_044499452.1,2276207.587,675918.9412,2980642.114,27957263.67,9422092.236,3079664.357
XP_044475578.1,7274462.681,9285573.993,4915862.635,5935782.9,7915271.48,10238287.78
XP_044501189.1,1091626.864,1441093.271,1022594.793,1041268.375,1473751.381,598574.669
XP_044463094.1,2750525.822,3767873.964,7334694.948,7033035.947,2849673.795,1438150.541
XP_044479797.1,1199348.357,1881115.986,317023.0704,3487644.54,2189447.035,2143220.784
XP_044479982.1,6008627.853,7429583.812,5048766.392,6516522.041,6555328.653,6750090.573
XP_044500439.1,258842.0222,781602.6669,251278.8857,247217.73,221792.028,936929.5904
XP_044501927.1,714298.0573,834543.6462,773450.9936,1457308.389,1661189.874,1555992.233
XP_044508568.1,6959889.968,4423285.791,6060868.368,21369775.92,28151671.2,11605354.98
XP_044499816.1,2537787.667,1745163.605,4472138.048,2473314.253,5867619.134,1915349.398
XP_044491105.1,3083930.523,925061.6589,746107.2656,1201017.355,2502726.237,1273441.04
XP_044483459.1,1149320.88,2542751.438,2169323.111,1538480.674,1303157.435,829549.2998
XP_044469129.1,1322583.228,1609397.106,252566.0313,80376.78617,345032.8548,2230577.68
XP_044473105.1,4072163.307,5952769.69,4589181.346,604217.4506,377803.745,543844.1732
XP_044498165.1,171169.6343,892667.9301,69705.43438,,,
XP_044479741.1,3640961.484,3844230.438,1210229.805,3308313.558,3640078.241,2100163.381
XP_044485003.1,11794427.79,14315505.88,5365788.227,3486890.345,2060233.79,1167334.975
XP_044496730.1,4742188.257,5433701.644,4853496.117,2051242.374,1752698.168,1543993.146
XP_044472094.1,1190732.328,875999.6834,254210.2555,5338894.62,1667892.354,296758.7283
XP_044472601.1,733000.935,1774025.057,576943.292,779941.2594,991439.4912,761337.8978
XP_044482448.1,12193055.83,14594144.28,5935135.137,28725961.43,13077710.52,31618518.6
XP_044493175.1,3227308.774,2687682.588,3798946.922,2796536.824,7826583.547,2913221.121
XP_044466752.1,3016050.732,2146589.045,1151576.415,1470751.901,1294568.199,2698999.961
XP_044489682.1,2227317.098,1388453.895,1097269.838,2399389.712,1194283.016,2778319.519
XP_044477879.1,1395095.735,1843649.321,1322643.693,2489143.561,1562040.128,1695001.927
XP_044470438.1,4789514.659,840478.8962,1281494.627,4661360.259,2569578.973,2721584.688
XP_044484440.1,3561785.135,4814922.638,6775927.73,2184686.305,6612698.647,6841958.071
XP_044510287.1,2685682.254,2075021.055,1225552.388,7749299.599,3725507.254,1799799.684
XP_044507300.1,1329846.913,2238856.86,2060935.52,1872265.551,924991.4816,764994.6146
XP_044467350.1,1317592.539,1049479.23,3867246.068,579072.382,771283.6065,861167.8806
XP_044466288.1,621915.7355,1897359.248,1107267.577,1508188.276,629363.8521,1805803.062
XP_044483809.1,1268604.341,4448428.347,1119621.353,2063775.264,273851.9242,981349.1199
XP_044508143.1,52082212.03,37142033.99,39134005.45,22370232.31,11647581.92,25663062.94
XP_044464506.1,5637547.319,5924335.912,3608748.8,3816056.201,3042249.021,3973613.899
XP_044495303.1,2418492.46,451291.7507,3008873.012,5339552.583,3856434.342,6104809.232
XP_044499209.1,3014558.433,2215246.442,4905248.478,2116185.198,1685867.885,4548070.357
XP_044502598.1,1034412.212,2502996.551,994659.6528,1680522.006,2029355.17,1852750.036
XP_044484129.1,3430408.45,1264364.168,1509327.349,668205.9195,1661139.843,2933491.919
XP_044468022.1,1972983.32,21908215.32,16986146.59,4002183.435,5283170.529,4891576.379
XP_044477011.1,11354836.58,3093396.961,9097534.303,3993637.381,4734198.973,6226781.191
XP_044501775.1,3542985.9,3587092.726,5098392.91,2566301.803,3074045.365,5305651.722
XP_044465491.1,2893377.433,1173753.28,752312.1256,3327648.654,2186114.818,8257673.258
XP_044474691.1,59449.37679,78707.13551,95222.98994,505467.8553,169289.048,136925.5394
XP_044475604.1,3548463.86,735329.4156,917689.0625,1374095.835,2045697.081,2381808.909
XP_044463052.1,662982.336,407461.7063,,1062861.207,1607258.924,672185.6367
XP_044483301.1,853425.9757,1611508.666,1939584.108,1084210.079,399155.8413,841338.1213
XP_044508087.1,,,,,,
XP_044492141.1,1488295.983,629248.133,236363.922,1196851.222,724389.0861,2890712.538
XP_044498089.1,19712522.28,14988908.59,14923511.53,49018924.87,16668304.76,32821388.21
XP_044500654.1,635325.442,4824206.181,2955422.042,4788216.161,1100687.391,10498677.99
XP_044506542.1,4203578.924,3706779.009,4295713.361,10057312.61,6302626.611,8742349.561
XP_044497632.1,6676330.448,15241394.73,2744394.328,3655223.287,1232117.405,4944174.183
XP_044498144.1,16384604.19,10169151.46,12190044.95,7146263.879,6650672.348,15236584.21
XP_044462766.1,4619687.235,965321.4356,3339239.427,3835204.915,3486082.377,2843520.757
XP_044486911.1,677231.9076,264794.4536,1230966.867,585906.2066,609593.5825,1052989.642
XP_044507429.1,4764619.764,2677341.162,1581501.976,2563171.619,2728586.474,6251094.462
XP_044472211.1,483236.5684,8069455.278,1876482.122,967545.3174,1451070.218,4684744.926
XP_044487875.1,1117324.624,1800562.987,1794153.124,1461599.252,821711.3874,729524.7878
XP_044482608.1,2213548.865,1880143.363,2119144.638,1101534.48,1318497.123,464507.609
XP_044491999.1,2395443.939,1598397.517,1423334.037,1801256.733,1962468.869,3013584.586
XP_044486009.1,1720795.899,842089.9197,935580.5,7191845.701,2862952.855,1020866.718
XP_044466911.1,14306755.68,9539440.182,1627435.814,5047051.159,3017961.875,5480724.47
XP_044462930.1,1189898.743,1174085.304,998087.875,3918942.316,5384316.488,7100729.039
XP_044509816.1,927310.6851,1159855.217,860592.8838,1793950.082,288456.3416,198964.753
XP_044463042.1,1866246.048,1419339.852,1801017.108,562943.5913,1152012.271,1737703.159
XP_044481300.1,412743.8351,432792.3684,688444.125,1845658.134,915519.5548,301538.1864
XP_044487756.1,2438916.677,2673388.728,1251684.096,561452.2837,1101041.915,4806162.435
XP_044477101.1,2921460.025,4734749.337,1394672.326,1896062.962,5584421.885,1877821.341
XP_044464953.1,14327235.15,4915878.38,8533073.095,7251947.804,7045729.033,6225377.069
XP_044501793.1,1116933.988,1190031.04,280561.1156,5814468.659,74234.17852,1416255.891
XP_044503632.1,26649599.08,26199865.44,24137424.62,24891241.07,8174787.053,22452110.09
XP_044466955.1,14748331.34,14958763.16,8500479.523,29548967.21,3436500.631,45898691.79
XP_044484410.1,13387374.53,12546030.11,20568685.94,4316719.714,18462613.07,21719427.48
XP_044463436.1,7689569.564,9357570.786,5708714.81,6271785.924,5848390.548,4399101.77
XP_044475491.1,1816324.727,4986052.897,1879958.827,837754.4616,1693211.29,1160714.351
XP_044476635.1,4424925.136,773270.7471,1679969.1,962083.7466,1068942.81,1865755.54
XP_044505424.1,354931.7126,428180.7794,1379437.824,2722394.974,698770.8649,577724.7859
XP_044510166.1,,,,,,
XP_044503902.1,4849932.674,4232516.786,2342432.669,5410981.913,2280931.952,3063523.632
XP_044487246.1,888384.288,3761725.746,1333699.648,1110721.391,1898814.301,3391636.019
XP_044478132.1,3580693.581,1340892.997,3527821.46,2399378.254,3157420.806,1720858.949
XP_044479076.1,1652351.253,543806.0196,1094583.342,12091423.22,7737686.902,2152552.251
XP_044491736.1,413922.2559,423723.6021,158247.0797,892115.3393,109680.3341,922273.4705
XP_044472141.1,3738964.244,6737135.637,2388459.276,3206561.948,1612034.875,1012737.633
XP_044484920.1,53842359.86,60108482.07,73368661.29,8407147.348,29511493.29,57430355.86
XP_044490350.1,234891.5182,889303.9754,1537744.703,,,657437.5363
XP_044510339.1,1024500.031,215028.3931,440479.4744,313889.1814,126897.5396,630194.9682
XP_044488487.1,441773.4701,411636.1875,114370.4382,1760451.9,279784.9789,201612.6776
XP_044462498.1,1000256.666,830091.9652,501064.3305,1970024.707,1550790.701,1033242.441
XP_044486821.1,17100235.32,11198328.35,18553789.07,4687641.179,23196219.84,6224875.783
XP_044485767.1,2046787.56,1383349.085,6113798.848,620282.875,774844.7777,1318069.485
XP_044501366.1,8030217.238,5108109.158,6929409.698,5256581.742,4113747.584,5937529.924
XP_044471868.1,2257842.637,1450405.597,1198061.777,3974116.016,4600349.853,3387589.717
XP_044476749.1,7319221.919,3873032.092,10827824.65,3617567.461,2600333.455,10903534.35
XP_044472986.1,1258966.812,732943.063,912119.2041,1815118.802,467016.4057,1247879.299
XP_044472686.1,156450.9669,221743.1622,303151.9802,1236113.898,242526.7743,354700.3592
XP_044500762.1,9198354.733,1337564.511,9046348.294,4054253.323,161779.6758,7877203.259
XP_044509312.1,2210018.434,2413866.395,2027024.58,641135.5189,979325.0185,1501368.849
XP_044471623.1,1012472.923,786692.0312,2836374.16,3909094.021,1964180.606,1560982.249
XP_044501268.1,9005555.871,4726467.826,3872816.222,3922925.102,2763096.346,8333540.407
XP_044494317.1,2434550.868,2443947.365,1382265.267,3344811.019,1959870.63,2492825.097
XP_044490390.1,759126.7313,1768118.67,1071434.844,1293473.206,537866.1609,542487.7171
XP_044493338.1,595205.4289,2180876.092,1153509.362,1573557.034,1218969.421,1644392.889
XP_044511098.1,697231.0153,809187.0997,752563.5623,1162336.007,1602990.916,2422817.023
XP_044481728.1,359338.4864,210440.6407,1205109.962,3560079.222,1767956.657,348000.7192
XP_044472691.1,4742675.396,2949786.999,8909903.059,11801149.21,10183300.29,3416187.097
XP_044493265.1,3854506.367,6670839.403,4048960.684,12101597.05,3197348.018,8327404.356
XP_044476537.1,2515750.566,1095293.945,652030.493,1762759.897,1031099.294,1057529.946
XP_044502319.1,257177.4093,696633.3053,398526.1269,754434.7238,1278465.952,427488.2465
XP_044501649.1,560427.9292,3424018.195,1286599.667,1248270.993,1899257.878,442598.3293
XP_044488338.1,8108390.822,325648.0548,6609316.919,2804172.334,2393101.25,2962401.507
XP_044505393.1,1037374.82,1209763.398,389758.3409,1536014.489,231898.7045,1554426.171
XP_044462922.1,291355.3098,938627.6692,573426.0291,198043.2793,61280.47905,1572618.841
XP_044478395.1,347647.0112,1147744.69,565531.9528,1135267.433,3365463.917,1755593.716
XP_044490080.1,24215869.87,19891691.76,20728634.4,42970658.6,39907457.55,41048011.19
XP_044506506.1,7445390.087,3869668.918,3714932.467,6008449.623,3684760.832,1365020.415
XP_044477064.1,19800461.1,8631951.584,8040400.071,8283832.786,7167905.791,5544989.58
XP_044512013.1,1327467.359,1903842.766,253710.8367,869785.7325,726311.9699,198958.9499
XP_044487889.1,7761288.64,8404746.802,4370555.177,6541897.763,2828902.863,4156585.829
XP_044483651.1,4811879.285,4885972.168,4327908.536,2968015.395,3159158.029,5391946.62
XP_044501455.1,11685088.34,23989224.93,13600215.74,15921341.4,16705390.96,24241330.41
XP_044503004.1,1247926.681,4019153.096,1659438.123,3126707.01,1630108.452,455137.0644
XP_044465818.1,20105912.52,19860723.16,41326280.23,18185823.08,7306731.28,27337555.45
XP_044486201.1,1646296.855,1419254.891,1268673.953,2216025.225,1153159.204,1518373.421
XP_044511724.1,720211.3284,2410938.724,2148815.472,2139554.806,946841.9966,4090253.161
XP_044476050.1,791863.6893,368452.6577,735027.4493,3712462.698,3067576.732,691859.2007
XP_044511415.1,,,4557960.432,90155.32021,90516.21526,114132.2324
XP_044476394.1,3337646.702,40303100.2,1349166.562,2243269.486,11021696.3,1282976.821
XP_044488403.1,1228591.855,1306965.141,2210720.758,7689480.763,7832534.509,3249228.91
XP_044466961.1,3755106.407,7293912.345,6234035.03,4300390.626,5024051.2,8899800.963
XP_044468458.1,1475093.007,4994621.969,1744911.912,2537512.864,1283129.479,1348442.809
XP_044495597.1,1393235.544,1864145.159,8053708.81,278383.7153,2690339.956,2697791.047
XP_044500836.1,587832.7861,738503.7463,1418832.742,294370.0289,817714.4149,2858213.876
XP_044473996.1,2082898.723,1278058.001,17502601.6,12715487.05,9696303.769,6278204.814
XP_044502678.1,1483413.864,1687251.966,2714263.657,948441.5173,1848580.64,2349589.777
XP_044483954.1,473209.8914,345562.7918,94557.19395,73517.66577,218830.308,697375.0218
XP_044472809.1,128856.1543,185112.1255,114798.146,119659.5402,456952.1654,79173.15605
XP_044481644.1,5422928.831,1227226.594,703097.8173,2984777.566,3034393.85,1370191.729
XP_044500126.1,3333399.61,1214121.489,3165036.613,5222901.36,685319.0916,3191331.341
XP_044474711.1,383313.3984,1085978.43,521794.7835,1546572.531,1161010.685,1539758.672
XP_044462146.1,679150.3458,852350.2156,292816.0414,714293.739,1636352.289,672838.8825
XP_044489624.1,519920.708,1850433.794,419668.4096,1589529.377,602536.7734,781988.8439
XP_044462721.1,6023081.114,1859173.33,3439058.047,2739760.669,3815533.483,2190893.331
XP_044473779.1,3337868.099,2601044.581,4118493.186,6456668.601,5741147.109,9235016.194
XP_044485192.1,,,,,,
XP_044473945.1,936852.6964,3065286.662,252110.4435,839207.8514,500729.7751,137951.4594
XP_044477313.1,15291783.89,39932200.68,9532149.705,25651859.93,10174041.19,10085684.43
XP_044469573.1,100658.078,2329029.038,446680.273,2021592.989,2490372.764,1063342.824
XP_044511412.1,1303418.863,2792675.159,1167171.862,456871.6623,1412749.472,624029.4854
XP_044468250.1,874297.273,710549.5833,4075038.588,1721577.346,1091560.878,934579.1338
XP_044495885.1,2864021.679,3094734.291,40727904.99,3778762.813,12017990.86,673497.7695
XP_044503411.1,2508676.624,11394466.62,5999562.319,3556771.687,2634980.32,1688148.972
XP_044497353.1,3496540.352,2176395.149,295228.8218,1371941.639,2764413.51,3675567.26
XP_044474785.1,655806.3865,5842663.244,1148516.192,697422.1873,867234.4159,2293106.35
XP_044468292.1,1131306.453,932826.3857,803594.0492,593854.0205,737646.2596,888213.1886
XP_044497035.1,1379972.972,776192.495,459800.1283,649582.595,443818.1515,901307.4462
XP_044498247.1,994763.552,467228.3721,638405.209,3591659.572,311461.9822,1687274.435
XP_044497795.1,1935230.492,1529096.128,1636268.832,6959135.415,4414260.547,9401720.351
XP_044481586.1,895714.1547,1020132.08,1293049.463,2601446.193,820461.7699,650960.628
XP_044507016.1,201735.0969,666433.6195,1316776.147,873788.9704,452219.4294,459540.8248
XP_044477328.1,2385704.832,2189663.576,1633858.454,792261.2329,878222.0363,5048755.253
XP_044489720.1,4175202.511,6217766.161,5238814.418,1975854.99,6208804.072,7300666.946
XP_044507790.1,283575.6982,153882.2906,343102.9524,,533273.1415,16676010.79
XP_044461082.1,228231.5555,442313.0999,398232.07,2694377.773,1159197.007,816629.2417
XP_044510283.1,521562.5941,207287.8129,194898.2813,1565402.387,456722.853,3154863.586
XP_044488431.1,683178.6128,1471572.611,1723503.625,125669.1389,1484796.055,1726669.92
XP_044505966.1,997796.3962,574075.085,482715.5508,895048.8691,2053487.466,2132465.957
XP_044504958.1,,,,,,
XP_044503863.1,2637020.812,3262414.407,1327884.656,935936.6557,4800377.546,1715928.594
XP_044502907.1,328952.1569,153943.0429,896602.5746,3056217.069,875245.1162,709980.0651
XP_044500748.1,1620752.931,2781934.343,1136197.192,1080156.908,726855.6611,903709.093
XP_044462940.1,13950642.63,3695687.639,2094479.172,4010306.192,2537720.908,4766856.539
XP_044476381.1,1668095.153,4947826.342,1531951.564,3265068.39,2668333.595,7280522.679
XP_044503880.1,1358366.153,2322781.572,592034.5573,1231546.692,708523.8694,1569623.862
XP_044467784.1,1821273.21,621824.3813,322950.7817,3382008.189,2092739.713,1869551.343
XP_044461846.1,4500153.83,4430097.349,3003914.578,2912888.172,4905255.552,5564170.489
XP_044464632.1,6222813.704,713296.5274,2180337.553,6322143.727,4509656.637,3478351.753
XP_044498054.1,10997674.24,8063667.025,1874802.662,4371286.709,3184268.463,8774342.574
XP_044490663.1,6772356.465,7320961.011,4999440.682,4504257.393,6768360.806,8570510.109
XP_044484737.1,7400583.017,7690107.914,4847035.175,15976277.06,16355169.64,26073610.19
XP_044462816.1,6851146.577,5286949.593,6117259.477,4457161.827,4841817.949,9240166.725
XP_044499692.1,1400886.407,2892197.532,2006705.458,2308197.032,1398579.898,1934537.834
XP_044510688.1,114519.9728,420183.9522,110578.5568,649781.6428,844338.3905,487596.9039
XP_044512172.1,588260.1873,1125896.199,1094875.861,2463945.819,510360.7867,416246.034
XP_044485679.1,152795.1288,109536.5999,41699.83227,337939.8165,479481.1676,112547.133
XP_044511841.1,1169397.216,403427.9477,260179.7348,1137997.234,330522.8273,2278726.474
XP_044498096.1,1735562.75,968017.0483,3527467.879,1861194.082,3226445.037,2285232.34
XP_044471061.1,3807548.89,2301414.668,6967263.485,2110506.944,1066611.133,1661159.788
XP_044487972.1,5451015.803,5151296.712,4729785.849,8903455.94,2580923.928,3556144.295
XP_044503046.1,1550209.722,1414482.176,5030836.696,7564713.086,4874679.538,2399227.817
XP_044507952.1,2161234.918,2601932.473,1810828.066,7933496.465,7769810.894,12500337.6
XP_044494752.1,1487347.081,235427.8683,2490984.173,2445949.794,2559964.286,4654202.838
XP_044462860.1,6875287.307,13826197.05,6401242.836,2570980.985,1621792.477,2647924.306
XP_044488749.1,542615.3769,238822.8222,364325.4145,559193.8773,797698.5573,421298.6833
XP_044476349.1,1495646.568,266037.1022,596634.8624,2138092.004,216215.7653,1713855.869
XP_044461326.1,5100875.211,6083979.615,1531026.397,,,
XP_044486491.1,55744397.82,7950889.387,5744622.856,6189481.666,1549641.944,5933348.863
XP_044495896.1,3932038.66,2350927.407,1468800.312,4134740.11,1160078.659,1343750.917
XP_044510456.1,227972.4509,521729.3949,55111.16042,673361.9558,619747.1625,1207613.355
XP_044511520.1,2602976.354,1724883.799,918611.3247,1769876.616,746047.2168,3017105.075
XP_044491723.1,10851.78532,73042.61287,402896.9416,4734.460454,4805.788364,341648.9909
XP_044463701.1,5435759.845,1520657.589,1491232.888,1588502.699,935717.1513,1358835.281
XP_044464523.1,2340371.008,3775011.735,1756367.265,3484322.036,2305733.158,805544.8163
XP_044474220.1,2699301.52,5966305.113,1738328.471,2486790.483,5664829.213,3579705.776
XP_044509117.1,1174914.189,321552.3055,3675824.481,619752.8257,275542.5483,547254.5945
XP_044487657.1,1282377.442,2257828.279,1567832.975,2238112.464,2053702.791,3960544.307
XP_044479579.1,3572197.799,3350426.925,1502445.987,2001171.105,2105601.619,940170.387
XP_044510151.1,696087.2493,2694685.369,175617.4838,96931.6301,414658.0099,159715.2054
XP_044472106.1,135793.1544,231782.7629,241292.3984,650811.3542,1060303.269,1370184.241
XP_044465664.1,202989.3553,682819.0925,346427.7594,517673.7887,596187.8415,399194.6758
XP_044510564.1,,,,,,
XP_044460590.1,1013510.772,1809560.719,948027.4433,1217080.188,971531.1259,2876909.376
XP_044467400.1,1729742.605,1079168.49,1218928.607,2188939.012,1591301.126,1790849.111
XP_044482750.1,516831.6773,440130.4715,886197.6879,154988.574,230187.8614,305694.1827
XP_044474088.1,2009887.661,3214745.033,3148794.381,1449681.821,3020490.847,1019317.078
XP_044499896.1,,,,,,
XP_044467332.1,748365.466,253908.3386,315184.3073,932795.4739,937712.6564,692523.5984
XP_044491728.1,3038485.93,5112008.147,1486979.157,367295.0596,473138.8503,1321285.031
XP_044494976.1,367145.9006,2484658.898,517320.7088,2246604.482,283390.0632,2329511.307
XP_044467853.1,1577712.957,1138774.339,1200941.091,29263298.76,1533267.724,2177922.242
XP_044469927.1,,,,,,
